caenorhabditis_elegans_strain_n2 WBGene00003258
seriola_lalandi_dorsalis ENSSLDG00000008444
mastacembelus_armatus ENSMAMG00000002388
monopterus_albus ENSMALG00000003928
anabas_testudineus ENSATEG00000007986
labrus_bergylta ENSLBEG00000006995
gasterosteus_aculeatus ENSGACG00000004489
takifugu_rubripes ENSTRUG00000011782
tetraodon_nigroviridis ENSTNIG00000005808
mola_mola ENSMMOG00000009569
hippocampus_comes ENSHCOG00000008749
xiphophorus_maculatus ENSXMAG00000007164
xiphophorus_couchianus ENSXCOG00000009722
gambusia_affinis ENSGAFG00000005341
poecilia_formosa ENSPFOG00000014872
poecilia_mexicana ENSPMEG00000013511
poecilia_latipinna ENSPLAG00000016364
poecilia_reticulata ENSPREG00000011446
fundulus_heteroclitus ENSFHEG00000009320
cyprinodon_variegatus ENSCVAG00000000417
kryptolebias_marmoratus ENSKMAG00000013610
oryzias_latipes ENSORLG00020017099
oryzias_latipes_asm223469v1 ENSORLG00015009571
oryzias_latipes ENSORLG00000017408
oryzias_melastigma ENSOMEG00000003049
periophthalmus_magnuspinnatus ENSPMGG00000004565
gadus_morhua ENSGMOG00000003660
esox_lucius ENSELUG00000010580
pygocentrus_nattereri ENSPNAG00000002435
astyanax_mexicanus ENSAMXG00000010625
ictalurus_punctatus ENSIPUG00000001122
danio_rerio ENSDARG00000105131
scleropages_formosus ENSSFOG00015004261
paramormyrops_kingsleyae ENSPKIG00000022943
lepisosteus_oculatus ENSLOCG00000012473
petromyzon_marinus ENSPMAG00000006199
eptatretus_burgeri ENSEBUG00000008562
ciona_savignyi ENSCSAVG00000006667
ciona_intestinalis ENSCING00000021878
