pteropus_vampyrus ENSPVAG00000005843
heterocephalus_glaber_male ENSHGLG00100006985
heterocephalus_glaber_female ENSHGLG00000007824
oryctolagus_cuniculus ENSOCUG00000017763
ochotona_princeps ENSOPRG00000006017
tupaia_belangeri ENSTBEG00000006052
pan_paniscus ENSPPAG00000031280
pan_troglodytes ENSPTRG00000016658
homo_sapiens ENSG00000164342
gorilla_gorilla ENSGGOG00000023623
pongo_abelii ENSPPYG00000015254
nomascus_leucogenys ENSNLEG00000011418
rhinopithecus_bieti ENSRBIG00000027839
rhinopithecus_roxellana ENSRROG00000006618
colobus_angolensis_palliatus ENSCANG00000040891
piliocolobus_tephrosceles ENSPTEG00000015561
cercocebus_atys ENSCATG00000029767
mandrillus_leucophaeus ENSMLEG00000038568
theropithecus_gelada ENSTGEG00000024759
papio_anubis ENSPANG00000010439
macaca_fascicularis ENSMFAG00000046274
macaca_mulatta ENSMMUG00000021762
macaca_nemestrina ENSMNEG00000031316
chlorocebus_sabaeus ENSCSAG00000002942
cebus_capucinus ENSCCAG00000025953
saimiri_boliviensis_boliviensis ENSSBOG00000029067
callithrix_jacchus ENSCJAG00000006057
aotus_nancymaae ENSANAG00000022917
carlito_syrichta ENSTSYG00000009003
propithecus_coquereli ENSPCOG00000016072
prolemur_simus ENSPSMG00000010646
microcebus_murinus ENSMICG00000002049
otolemur_garnettii ENSOGAG00000034329
choloepus_hoffmanni ENSCHOG00000007027
dasypus_novemcinctus ENSDNOG00000007440
loxodonta_africana ENSLAFG00000017558
procavia_capensis ENSPCAG00000012102
echinops_telfairi ENSETEG00000015294
fukomys_damarensis ENSFDAG00000009437
phascolarctos_cinereus ENSPCIG00000030579
notamacropus_eugenii ENSMEUG00000015021
sarcophilus_harrisii ENSSHAG00000007976
monodelphis_domestica ENSMODG00000004861
ornithorhynchus_anatinus ENSOANG00000004937
pogona_vitticeps ENSPVIG00000023604
anolis_carolinensis ENSACAG00000001732
notechis_scutatus ENSNSUG00000009601
salvator_merianae ENSSMRG00000009728
sphenodon_punctatus ENSSPUG00000015710
anas_platyrhynchos_platyrhynchos ENSAPLG00000008976
anser_brachyrhynchus ENSABRG00000020140
gallus_gallus ENSGALG00000013468
meleagris_gallopavo ENSMGAG00000011425
coturnix_japonica ENSCJPG00005007053
numida_meleagris ENSNMEG00000008410
manacus_vitellinus ENSMVIG00005007628
manacus_vitellinus ENSMVIG00005012379
lepidothrix_coronata ENSLCOG00000000720
parus_major ENSPMJG00000002706
cyanistes_caeruleus ENSCCEG00000006594
ficedula_albicollis ENSFALG00000011936
zonotrichia_albicollis ENSZALG00000011705
junco_hyemalis ENSJHYG00000009087
serinus_canaria ENSSCAG00000009765
taeniopygia_guttata ENSTGUG00000006891
lonchura_striata_domestica ENSLSDG00000009606
melopsittacus_undulatus ENSMUNG00000001515
calidris_pygmaea ENSCPGG00000016870
calidris_pugnax ENSCPUG00000015297
apteryx_owenii ENSAOWG00000014686
apteryx_haastii ENSAHAG00000017676
apteryx_rowi ENSARWG00000005354
dromaius_novaehollandiae ENSDNVG00000001560
nothoprocta_perdicaria ENSNPEG00000014590
crocodylus_porosus ENSCPRG00005011667
gopherus_agassizii ENSGAGG00000017246
chelonoidis_abingdonii ENSCABG00000004031
chrysemys_picta_bellii ENSCPBG00000009080
pelodiscus_sinensis ENSPSIG00000010900
latimeria_chalumnae ENSLACG00000011410
scophthalmus_maximus ENSSMAG00000003516
anabas_testudineus ENSATEG00000020537
gasterosteus_aculeatus ENSGACG00000007147
stegastes_partitus ENSSPAG00000016314
gambusia_affinis ENSGAFG00000004953
pundamilia_nyererei ENSPNYG00000000695
astatotilapia_calliptera ENSACLG00000027339
haplochromis_burtoni ENSHBUG00000010618
maylandia_zebra ENSMZEG00005005140
amphilophus_citrinellus ENSACIG00000023799
takifugu_rubripes ENSTRUG00000004759
tetraodon_nigroviridis ENSTNIG00000005998
mola_mola ENSMMOG00000015251
seriola_dumerili ENSSDUG00000008205
seriola_lalandi_dorsalis ENSSLDG00000019760
anabas_testudineus ENSATEG00000015550
gasterosteus_aculeatus ENSGACG00000007154
tetraodon_nigroviridis ENSTNIG00000015008
takifugu_rubripes ENSTRUG00000007717
seriola_lalandi_dorsalis ENSSLDG00000017461
seriola_dumerili ENSSDUG00000002874
takifugu_rubripes ENSTRUG00000017636
hippocampus_comes ENSHCOG00000019128
danio_rerio ENSDARG00000070792
eptatretus_burgeri ENSEBUG00000012318
petromyzon_marinus ENSPMAG00000001609
