caenorhabditis_elegans_strain_n2 WBGene00022046
ursus_maritimus ENSUMAG00000000776
ursus_americanus ENSUAMG00000005652
ailuropoda_melanoleuca ENSAMEG00000004605
felis_catus ENSFCAG00000025841
mustela_putorius_furo ENSMPUG00000008615
neovison_vison ENSNVIG00000008616
equus_caballus ENSECAG00000013624
equus_asinus_asinus ENSEASG00005004658
ovis_aries ENSOARG00000004910
capra_hircus ENSCHIG00000016026
capra_hircus ENSCHIG00000011049
bos_mutus ENSBMUG00000017171
bos_taurus ENSBTAG00000000748
bison_bison_bison ENSBBBG00000006563
tursiops_truncatus ENSTTRG00000016318
vicugna_pacos ENSVPAG00000009844
sus_scrofa ENSSSCG00000009137
myotis_lucifugus ENSMLUG00000003776
choloepus_hoffmanni ENSCHOG00000012404
choloepus_hoffmanni ENSCHOG00000007484
dasypus_novemcinctus ENSDNOG00000037632
procavia_capensis ENSPCAG00000015897
pteropus_vampyrus ENSPVAG00000005992
prolemur_simus ENSPSMG00000009612
erinaceus_europaeus ENSEEUG00000004757
phascolarctos_cinereus ENSPCIG00000018912
sarcophilus_harrisii ENSSHAG00000002161
monodelphis_domestica ENSMODG00000005897
ornithorhynchus_anatinus ENSOANG00000003665
xenopus_tropicalis ENSXETG00000024114
latimeria_chalumnae ENSLACG00000003306
oryzias_latipes ENSORLG00020008602
oryzias_latipes ENSORLG00000020583
oryzias_latipes_asm223469v1 ENSORLG00015017643
oryzias_melastigma ENSOMEG00000007911
periophthalmus_magnuspinnatus ENSPMGG00000022004
labrus_bergylta ENSLBEG00000015647
gadus_morhua ENSGMOG00000012419
monopterus_albus ENSMALG00000009672
anabas_testudineus ENSATEG00000003733
mastacembelus_armatus ENSMAMG00000017583
seriola_dumerili ENSSDUG00000002130
seriola_lalandi_dorsalis ENSSLDG00000023264
amphiprion_percula ENSAPEG00000001676
amphiprion_ocellaris ENSAOCG00000020947
acanthochromis_polyacanthus ENSAPOG00000019754
stegastes_partitus ENSSPAG00000005974
astatotilapia_calliptera ENSACLG00000010029
maylandia_zebra ENSMZEG00005001281
pundamilia_nyererei ENSPNYG00000020926
haplochromis_burtoni ENSHBUG00000023860
oreochromis_niloticus ENSONIG00000001085
neolamprologus_brichardi ENSNBRG00000014828
xiphophorus_couchianus ENSXCOG00000014843
xiphophorus_maculatus ENSXMAG00000002316
poecilia_formosa ENSPFOG00000024155
poecilia_latipinna ENSPLAG00000015056
poecilia_mexicana ENSPMEG00000009320
poecilia_reticulata ENSPREG00000010377
gambusia_affinis ENSGAFG00000016833
fundulus_heteroclitus ENSFHEG00000008068
cyprinodon_variegatus ENSCVAG00000002103
kryptolebias_marmoratus ENSKMAG00000010402
scophthalmus_maximus ENSSMAG00000009976
cynoglossus_semilaevis ENSCSEG00000003525
takifugu_rubripes ENSTRUG00000020580
tetraodon_nigroviridis ENSTNIG00000013023
mola_mola ENSMMOG00000004156
hippocampus_comes ENSHCOG00000008656
esox_lucius ENSELUG00000021108
pygocentrus_nattereri ENSPNAG00000019686
astyanax_mexicanus ENSAMXG00000015752
ictalurus_punctatus ENSIPUG00000003194
danio_rerio ENSDARG00000076526
paramormyrops_kingsleyae ENSPKIG00000018991
scleropages_formosus ENSSFOG00015013198
lepisosteus_oculatus ENSLOCG00000011711
eptatretus_burgeri ENSEBUG00000011178
ciona_intestinalis ENSCING00000005744
ciona_savignyi ENSCSAVG00000006355
saccharomyces_cerevisiae YHR089C
