notamacropus_eugenii ENSMEUG00000004517
propithecus_coquereli ENSPCOG00000015172
microcebus_murinus ENSMICG00000012243
prolemur_simus ENSPSMG00000025603
otolemur_garnettii ENSOGAG00000029896
ornithorhynchus_anatinus ENSOANG00000000862
lepidothrix_coronata ENSLCOG00000010820
manacus_vitellinus ENSMVIG00005011413
parus_major ENSPMJG00000011065
cyanistes_caeruleus ENSCCEG00000015297
ficedula_albicollis ENSFALG00000005756
lonchura_striata_domestica ENSLSDG00000005735
taeniopygia_guttata ENSTGUG00000013428
zonotrichia_albicollis ENSZALG00000000337
junco_hyemalis ENSJHYG00000017972
serinus_canaria ENSSCAG00000009152
melopsittacus_undulatus ENSMUNG00000005244
calidris_pygmaea ENSCPGG00000001350
calidris_pugnax ENSCPUG00000005011
anser_brachyrhynchus ENSABRG00000009243
anas_platyrhynchos_platyrhynchos ENSAPLG00000007434
gallus_gallus ENSGALG00000015221
meleagris_gallopavo ENSMGAG00000014346
coturnix_japonica ENSCJPG00005017473
numida_meleagris ENSNMEG00000017202
apteryx_haastii ENSAHAG00000002187
apteryx_owenii ENSAOWG00000005563
apteryx_rowi ENSARWG00000015895
dromaius_novaehollandiae ENSDNVG00000008217
nothoprocta_perdicaria ENSNPEG00000000018
crocodylus_porosus ENSCPRG00005004151
gopherus_agassizii ENSGAGG00000023520
chelonoidis_abingdonii ENSCABG00000015627
chrysemys_picta_bellii ENSCPBG00000003648
pelodiscus_sinensis ENSPSIG00000002204
pogona_vitticeps ENSPVIG00000019666
anolis_carolinensis ENSACAG00000010560
notechis_scutatus ENSNSUG00000010460
salvator_merianae ENSSMRG00000005233
sphenodon_punctatus ENSSPUG00000004683
xenopus_tropicalis ENSXETG00000002421
latimeria_chalumnae ENSLACG00000015731
labrus_bergylta ENSLBEG00000003978
cynoglossus_semilaevis ENSCSEG00000013751
amphiprion_percula ENSAPEG00000006225
amphiprion_ocellaris ENSAOCG00000006556
acanthochromis_polyacanthus ENSAPOG00000021414
stegastes_partitus ENSSPAG00000021651
oryzias_latipes ENSORLG00020021689
oryzias_latipes_asm223469v1 ENSORLG00015019037
oryzias_latipes ENSORLG00000005615
oryzias_melastigma ENSOMEG00000013650
mastacembelus_armatus ENSMAMG00000005944
monopterus_albus ENSMALG00000017865
anabas_testudineus ENSATEG00000009456
seriola_dumerili ENSSDUG00000002756
seriola_lalandi_dorsalis ENSSLDG00000017341
scophthalmus_maximus ENSSMAG00000003318
kryptolebias_marmoratus ENSKMAG00000022101
fundulus_heteroclitus ENSFHEG00000007198
astatotilapia_calliptera ENSACLG00000020104
astatotilapia_calliptera ENSACLG00000027628
maylandia_zebra ENSMZEG00005003074
pundamilia_nyererei ENSPNYG00000005921
haplochromis_burtoni ENSHBUG00000023008
neolamprologus_brichardi ENSNBRG00000016572
oreochromis_niloticus ENSONIG00000001720
amphilophus_citrinellus ENSACIG00000012464
mola_mola ENSMMOG00000019585
gasterosteus_aculeatus ENSGACG00000010075
poecilia_formosa ENSPFOG00000014335
poecilia_mexicana ENSPMEG00000010697
poecilia_latipinna ENSPLAG00000012617
poecilia_reticulata ENSPREG00000015534
xiphophorus_maculatus ENSXMAG00000018387
xiphophorus_couchianus ENSXCOG00000002789
gambusia_affinis ENSGAFG00000013623
cyprinodon_variegatus ENSCVAG00000020473
periophthalmus_magnuspinnatus ENSPMGG00000012826
hippocampus_comes ENSHCOG00000019303
takifugu_rubripes ENSTRUG00000017666
gadus_morhua ENSGMOG00000013889
esox_lucius ENSELUG00000014701
pygocentrus_nattereri ENSPNAG00000011059
astyanax_mexicanus ENSAMXG00000009426
ictalurus_punctatus ENSIPUG00000015839
danio_rerio ENSDARG00000062021
scleropages_formosus ENSSFOG00015000478
paramormyrops_kingsleyae ENSPKIG00000008047
lepisosteus_oculatus ENSLOCG00000010088
ciona_intestinalis ENSCING00000015965
