ciona_intestinalis ENSCING00000024160
ursus_americanus ENSUAMG00000023421
ailuropoda_melanoleuca ENSAMEG00000002853
neovison_vison ENSNVIG00000012717
mustela_putorius_furo ENSMPUG00000013855
canis_lupus_familiaris ENSCAFG00000003926
canis_lupus_dingo ENSCAFG00020025604
vulpes_vulpes ENSVVUG00000014891
panthera_pardus ENSPPRG00000022083
panthera_tigris_altaica ENSPTIG00000020553
felis_catus ENSFCAG00000030573
ursus_americanus ENSUAMG00000025157
carlito_syrichta ENSTSYG00000026363
loxodonta_africana ENSLAFG00000016605
procavia_capensis ENSPCAG00000010813
echinops_telfairi ENSETEG00000001354
erinaceus_europaeus ENSEEUG00000002546
choloepus_hoffmanni ENSCHOG00000001482
dasypus_novemcinctus ENSDNOG00000013388
phascolarctos_cinereus ENSPCIG00000016544
notamacropus_eugenii ENSMEUG00000001912
sarcophilus_harrisii ENSSHAG00000006260
ornithorhynchus_anatinus ENSOANG00000007622
pogona_vitticeps ENSPVIG00000001885
pogona_vitticeps ENSPVIG00000001889
anolis_carolinensis ENSACAG00000011448
notechis_scutatus ENSNSUG00000000683
salvator_merianae ENSSMRG00000004856
sphenodon_punctatus ENSSPUG00000015016
apteryx_owenii ENSAOWG00000013427
apteryx_haastii ENSAHAG00000004215
apteryx_rowi ENSARWG00000013713
dromaius_novaehollandiae ENSDNVG00000007951
nothoprocta_perdicaria ENSNPEG00000008895
anser_brachyrhynchus ENSABRG00000002023
anas_platyrhynchos_platyrhynchos ENSAPLG00000012458
gallus_gallus ENSGALG00000037872
coturnix_japonica ENSCJPG00005011679
numida_meleagris ENSNMEG00000006751
calidris_pugnax ENSCPUG00000004588
calidris_pugnax ENSCPUG00000004587
calidris_pygmaea ENSCPGG00000004468
manacus_vitellinus ENSMVIG00005001778
lepidothrix_coronata ENSLCOG00000010050
parus_major ENSPMJG00000012951
cyanistes_caeruleus ENSCCEG00000001347
zonotrichia_albicollis ENSZALG00000003924
junco_hyemalis ENSJHYG00000018322
serinus_canaria ENSSCAG00000013891
lonchura_striata_domestica ENSLSDG00000002506
ficedula_albicollis ENSFALG00000001684
melopsittacus_undulatus ENSMUNG00000010622
meleagris_gallopavo ENSMGAG00000016463
meleagris_gallopavo ENSMGAG00000014051
taeniopygia_guttata ENSTGUG00000013179
taeniopygia_guttata ENSTGUG00000013178
latimeria_chalumnae ENSLACG00000002297
crocodylus_porosus ENSCPRG00005004626
gopherus_agassizii ENSGAGG00000020604
chelonoidis_abingdonii ENSCABG00000007697
chrysemys_picta_bellii ENSCPBG00000020023
pelodiscus_sinensis ENSPSIG00000010404
monodelphis_domestica ENSMODG00000015307
xenopus_tropicalis ENSXETG00000018211
latimeria_chalumnae ENSLACG00000002058
petromyzon_marinus ENSPMAG00000005766
eptatretus_burgeri ENSEBUG00000006908
amphilophus_citrinellus ENSACIG00000009510
amphilophus_citrinellus ENSACIG00000009492
mastacembelus_armatus ENSMAMG00000000681
esox_lucius ENSELUG00000022957
scophthalmus_maximus ENSSMAG00000007172
seriola_lalandi_dorsalis ENSSLDG00000013335
anabas_testudineus ENSATEG00000024449
xiphophorus_maculatus ENSXMAG00000008949
xiphophorus_couchianus ENSXCOG00000016866
gambusia_affinis ENSGAFG00000000130
poecilia_formosa ENSPFOG00000018961
poecilia_mexicana ENSPMEG00000012065
poecilia_latipinna ENSPLAG00000017808
poecilia_reticulata ENSPREG00000013955
fundulus_heteroclitus ENSFHEG00000002335
cyprinodon_variegatus ENSCVAG00000003716
oryzias_latipes ENSORLG00000006230
oryzias_latipes_asm223469v1 ENSORLG00015003458
oryzias_latipes ENSORLG00020018741
oryzias_melastigma ENSOMEG00000017511
astatotilapia_calliptera ENSACLG00000021719
maylandia_zebra ENSMZEG00005007015
pundamilia_nyererei ENSPNYG00000013510
oreochromis_niloticus ENSONIG00000007281
neolamprologus_brichardi ENSNBRG00000009567
amphiprion_percula ENSAPEG00000018408
acanthochromis_polyacanthus ENSAPOG00000004705
amphilophus_citrinellus ENSACIG00000019938
mastacembelus_armatus ENSMAMG00000000712
cynoglossus_semilaevis ENSCSEG00000011370
takifugu_rubripes ENSTRUG00000017547
tetraodon_nigroviridis ENSTNIG00000019080
mola_mola ENSMMOG00000006493
labrus_bergylta ENSLBEG00000005948
gasterosteus_aculeatus ENSGACG00000005685
hippocampus_comes ENSHCOG00000009954
periophthalmus_magnuspinnatus ENSPMGG00000016933
gadus_morhua ENSGMOG00000009521
astyanax_mexicanus ENSAMXG00000016325
ictalurus_punctatus ENSIPUG00000022624
danio_rerio ENSDARG00000076590
labrus_bergylta ENSLBEG00000026477
gasterosteus_aculeatus ENSGACG00000002037
mastacembelus_armatus ENSMAMG00000020161
anabas_testudineus ENSATEG00000014302
seriola_dumerili ENSSDUG00000012526
seriola_lalandi_dorsalis ENSSLDG00000019973
fundulus_heteroclitus ENSFHEG00000016153
cyprinodon_variegatus ENSCVAG00000010530
poecilia_latipinna ENSPLAG00000012098
poecilia_latipinna ENSPLAG00000012061
poecilia_formosa ENSPFOG00000004101
poecilia_formosa ENSPFOG00000003921
poecilia_mexicana ENSPMEG00000007791
poecilia_reticulata ENSPREG00000021688
xiphophorus_couchianus ENSXCOG00000019221
xiphophorus_maculatus ENSXMAG00000001518
gambusia_affinis ENSGAFG00000001427
kryptolebias_marmoratus ENSKMAG00000007241
oryzias_latipes_asm223469v1 ENSORLG00015021647
oryzias_latipes_asm223469v1 ENSORLG00015021666
oryzias_latipes ENSORLG00000026682
oryzias_melastigma ENSOMEG00000012215
amphiprion_percula ENSAPEG00000009760
amphiprion_ocellaris ENSAOCG00000018280
stegastes_partitus ENSSPAG00000010763
astatotilapia_calliptera ENSACLG00000011528
maylandia_zebra ENSMZEG00005027041
pundamilia_nyererei ENSPNYG00000023267
oreochromis_niloticus ENSONIG00000014021
neolamprologus_brichardi ENSNBRG00000005694
esox_lucius ENSELUG00000018318
pygocentrus_nattereri ENSPNAG00000029266
scleropages_formosus ENSSFOG00015005584
apteryx_haastii ENSAHAG00000010607
apteryx_rowi ENSARWG00000014369
apteryx_owenii ENSAOWG00000007311
dromaius_novaehollandiae ENSDNVG00000008295
nothoprocta_perdicaria ENSNPEG00000004281
gallus_gallus ENSGALG00000034348
meleagris_gallopavo ENSMGAG00000012599
numida_meleagris ENSNMEG00000008404
anser_brachyrhynchus ENSABRG00000009964
anas_platyrhynchos_platyrhynchos ENSAPLG00000023462
cyanistes_caeruleus ENSCCEG00000008513
parus_major ENSPMJG00000011272
ficedula_albicollis ENSFALG00000002454
zonotrichia_albicollis ENSZALG00000014481
junco_hyemalis ENSJHYG00000008894
serinus_canaria ENSSCAG00000007297
taeniopygia_guttata ENSTGUG00000012435
lonchura_striata_domestica ENSLSDG00000003388
lepidothrix_coronata ENSLCOG00000010244
manacus_vitellinus ENSMVIG00005012538
junco_hyemalis ENSJHYG00000016979
zonotrichia_albicollis ENSZALG00000008881
serinus_canaria ENSSCAG00000002101
cyanistes_caeruleus ENSCCEG00000010100
parus_major ENSPMJG00000005177
ficedula_albicollis ENSFALG00000008524
lepidothrix_coronata ENSLCOG00000004257
manacus_vitellinus ENSMVIG00005015994
cyanistes_caeruleus ENSCCEG00000009672
parus_major ENSPMJG00000005509
taeniopygia_guttata ENSTGUG00000011693
ficedula_albicollis ENSFALG00000004842
melopsittacus_undulatus ENSMUNG00000016719
calidris_pygmaea ENSCPGG00000008587
calidris_pygmaea ENSCPGG00000008593
calidris_pugnax ENSCPUG00000007778
gopherus_agassizii ENSGAGG00000009666
gopherus_agassizii ENSGAGG00000013313
chelonoidis_abingdonii ENSCABG00000004509
chrysemys_picta_bellii ENSCPBG00000020667
pelodiscus_sinensis ENSPSIG00000006454
crocodylus_porosus ENSCPRG00005008758
salvator_merianae ENSSMRG00000021472
notechis_scutatus ENSNSUG00000001932
phascolarctos_cinereus ENSPCIG00000013943
notamacropus_eugenii ENSMEUG00000010654
monodelphis_domestica ENSMODG00000002027
sarcophilus_harrisii ENSSHAG00000013547
castor_canadensis ENSCCNG00000020694
dipodomys_ordii ENSDORG00000011850
nannospalax_galili ENSNGAG00000023313
jaculus_jaculus ENSJJAG00000019614
urocitellus_parryii ENSUPAG00010009258
spermophilus_dauricus ENSSDAG00000020548
marmota_marmota_marmota ENSMMMG00000001397
ictidomys_tridecemlineatus ENSSTOG00000014877
heterocephalus_glaber_female ENSHGLG00000007213
heterocephalus_glaber_male ENSHGLG00100011599
fukomys_damarensis ENSFDAG00000017932
chinchilla_lanigera ENSCLAG00000000816
octodon_degus ENSODEG00000003054
cavia_aperea ENSCAPG00000014927
oryctolagus_cuniculus ENSOCUG00000010614
prolemur_simus ENSPSMG00000014199
microcebus_murinus ENSMICG00000004561
propithecus_coquereli ENSPCOG00000019005
otolemur_garnettii ENSOGAG00000006984
piliocolobus_tephrosceles ENSPTEG00000032399
colobus_angolensis_palliatus ENSCANG00000028631
rhinopithecus_roxellana ENSRROG00000028722
rhinopithecus_bieti ENSRBIG00000001121
papio_anubis ENSPANG00000009080
theropithecus_gelada ENSTGEG00000009289
cercocebus_atys ENSCATG00000029284
macaca_mulatta ENSMMUG00000020467
macaca_fascicularis ENSMFAG00000017322
macaca_nemestrina ENSMNEG00000041148
mandrillus_leucophaeus ENSMLEG00000040940
chlorocebus_sabaeus ENSCSAG00000010591
pan_paniscus ENSPPAG00000042913
pan_troglodytes ENSPTRG00000020551
gorilla_gorilla ENSGGOG00000009390
homo_sapiens ENSG00000156802
pongo_abelii ENSPPYG00000018857
nomascus_leucogenys ENSNLEG00000005310
saimiri_boliviensis_boliviensis ENSSBOG00000018969
callithrix_jacchus ENSCJAG00000000868
cebus_capucinus ENSCCAG00000000396
aotus_nancymaae ENSANAG00000021145
carlito_syrichta ENSTSYG00000004928
tupaia_belangeri ENSTBEG00000006074
sorex_araneus ENSSARG00000014409
erinaceus_europaeus ENSEEUG00000000982
ursus_maritimus ENSUMAG00000022014
ursus_americanus ENSUAMG00000011882
ailuropoda_melanoleuca ENSAMEG00000011109
mustela_putorius_furo ENSMPUG00000001145
neovison_vison ENSNVIG00000005534
canis_lupus_familiaris ENSCAFG00000000992
canis_lupus_dingo ENSCAFG00020006012
vulpes_vulpes ENSVVUG00000016233
panthera_pardus ENSPPRG00000024647
panthera_tigris_altaica ENSPTIG00000020684
felis_catus ENSFCAG00000029097
equus_caballus ENSECAG00000023808
equus_asinus_asinus ENSEASG00005022524
pteropus_vampyrus ENSPVAG00000013235
capra_hircus ENSCHIG00000021918
ovis_aries ENSOARG00000010247
bos_mutus ENSBMUG00000010446
bos_taurus ENSBTAG00000002002
bison_bison_bison ENSBBBG00000005218
tursiops_truncatus ENSTTRG00000005432
sus_scrofa ENSSSCG00000005983
vicugna_pacos ENSVPAG00000010038
procavia_capensis ENSPCAG00000007465
loxodonta_africana ENSLAFG00000000938
echinops_telfairi ENSETEG00000011096
dasypus_novemcinctus ENSDNOG00000044383
choloepus_hoffmanni ENSCHOG00000007769
urocitellus_parryii ENSUPAG00010009232
castor_canadensis ENSCCNG00000020685
bos_taurus ENSBTAG00000051782
ornithorhynchus_anatinus ENSOANG00000014081
xenopus_tropicalis ENSXETG00000023215
latimeria_chalumnae ENSLACG00000010823
caenorhabditis_elegans_strain_n2 WBGene00008682
saccharomyces_cerevisiae YGR270W
