caenorhabditis_elegans_strain_n2 WBGene00018846
anolis_carolinensis ENSACAG00000001423
notechis_scutatus ENSNSUG00000004974
salvator_merianae ENSSMRG00000020633
sphenodon_punctatus ENSSPUG00000001704
gopherus_agassizii ENSGAGG00000019669
chelonoidis_abingdonii ENSCABG00000003323
chrysemys_picta_bellii ENSCPBG00000019285
pelodiscus_sinensis ENSPSIG00000016994
apteryx_haastii ENSAHAG00000015742
apteryx_owenii ENSAOWG00000018424
apteryx_rowi ENSARWG00000004076
dromaius_novaehollandiae ENSDNVG00000016018
nothoprocta_perdicaria ENSNPEG00000008585
meleagris_gallopavo ENSMGAG00000008548
coturnix_japonica ENSCJPG00005015859
gallus_gallus ENSGALG00000008590
numida_meleagris ENSNMEG00000021819
anas_platyrhynchos_platyrhynchos ENSAPLG00000004841
anser_brachyrhynchus ENSABRG00000017085
taeniopygia_guttata ENSTGUG00000009931
lonchura_striata_domestica ENSLSDG00000010758
junco_hyemalis ENSJHYG00000009472
zonotrichia_albicollis ENSZALG00000017849
serinus_canaria ENSSCAG00000002352
ficedula_albicollis ENSFALG00000003879
cyanistes_caeruleus ENSCCEG00000023334
parus_major ENSPMJG00000018274
lepidothrix_coronata ENSLCOG00000016087
manacus_vitellinus ENSMVIG00005018417
calidris_pugnax ENSCPUG00000007469
calidris_pygmaea ENSCPGG00000001521
melopsittacus_undulatus ENSMUNG00000011145
crocodylus_porosus ENSCPRG00005001854
xenopus_tropicalis ENSXETG00000010098
latimeria_chalumnae ENSLACG00000015714
pygocentrus_nattereri ENSPNAG00000001207
astyanax_mexicanus ENSAMXG00000030818
ictalurus_punctatus ENSIPUG00000013694
danio_rerio ENSDARG00000044521
mola_mola ENSMMOG00000021094
fundulus_heteroclitus ENSFHEG00000015116
labrus_bergylta ENSLBEG00000015644
gasterosteus_aculeatus ENSGACG00000015402
scophthalmus_maximus ENSSMAG00000000007
poecilia_latipinna ENSPLAG00000009681
poecilia_formosa ENSPFOG00000006140
poecilia_mexicana ENSPMEG00000011491
poecilia_reticulata ENSPREG00000010774
xiphophorus_maculatus ENSXMAG00000006050
xiphophorus_couchianus ENSXCOG00000011055
gambusia_affinis ENSGAFG00000000055
cyprinodon_variegatus ENSCVAG00000019633
kryptolebias_marmoratus ENSKMAG00000001270
oryzias_latipes ENSORLG00000018533
oryzias_latipes_asm223469v1 ENSORLG00015010911
oryzias_latipes ENSORLG00020008150
oryzias_melastigma ENSOMEG00000007375
pundamilia_nyererei ENSPNYG00000002183
astatotilapia_calliptera ENSACLG00000003899
maylandia_zebra ENSMZEG00005003788
haplochromis_burtoni ENSHBUG00000007401
neolamprologus_brichardi ENSNBRG00000016163
oreochromis_niloticus ENSONIG00000017630
amphilophus_citrinellus ENSACIG00000023214
amphiprion_ocellaris ENSAOCG00000009704
amphiprion_percula ENSAPEG00000007940
acanthochromis_polyacanthus ENSAPOG00000010815
stegastes_partitus ENSSPAG00000005791
mastacembelus_armatus ENSMAMG00000002893
monopterus_albus ENSMALG00000001938
anabas_testudineus ENSATEG00000007233
seriola_lalandi_dorsalis ENSSLDG00000009674
seriola_dumerili ENSSDUG00000004353
cynoglossus_semilaevis ENSCSEG00000009151
hippocampus_comes ENSHCOG00000002591
takifugu_rubripes ENSTRUG00000011667
tetraodon_nigroviridis ENSTNIG00000010604
periophthalmus_magnuspinnatus ENSPMGG00000006711
cyprinodon_variegatus ENSCVAG00000018833
poecilia_formosa ENSPFOG00000014134
oryzias_latipes ENSORLG00020019313
maylandia_zebra ENSMZEG00005004588
pundamilia_nyererei ENSPNYG00000011468
oreochromis_niloticus ENSONIG00000020975
amphilophus_citrinellus ENSACIG00000021650
mola_mola ENSMMOG00000006272
tetraodon_nigroviridis ENSTNIG00000014311
monopterus_albus ENSMALG00000021283
hippocampus_comes ENSHCOG00000016512
periophthalmus_magnuspinnatus ENSPMGG00000002816
cynoglossus_semilaevis ENSCSEG00000007596
cynoglossus_semilaevis ENSCSEG00000005424
gadus_morhua ENSGMOG00000012515
esox_lucius ENSELUG00000002024
paramormyrops_kingsleyae ENSPKIG00000010432
scleropages_formosus ENSSFOG00015011957
eptatretus_burgeri ENSEBUG00000006050
ciona_savignyi ENSCSAVG00000011014
ciona_intestinalis ENSCING00000012434
phascolarctos_cinereus ENSPCIG00000008858
phascolarctos_cinereus ENSPCIG00000021235
notamacropus_eugenii ENSMEUG00000008966
monodelphis_domestica ENSMODG00000011225
sarcophilus_harrisii ENSSHAG00000007688
canis_lupus_dingo ENSCAFG00020018677
neovison_vison ENSNVIG00000010553
myotis_lucifugus ENSMLUG00000011005
erinaceus_europaeus ENSEEUG00000013475
rhinopithecus_roxellana ENSRROG00000031483
rhinopithecus_bieti ENSRBIG00000044433
colobus_angolensis_palliatus ENSCANG00000031358
piliocolobus_tephrosceles ENSPTEG00000026054
papio_anubis ENSPANG00000012667
chlorocebus_sabaeus ENSCSAG00000008996
cercocebus_atys ENSCATG00000028384
macaca_nemestrina ENSMNEG00000042392
macaca_mulatta ENSMMUG00000001645
macaca_fascicularis ENSMFAG00000034313
theropithecus_gelada ENSTGEG00000016984
pan_troglodytes ENSPTRG00000020660
pan_paniscus ENSPPAG00000019348
homo_sapiens ENSG00000104529
gorilla_gorilla ENSGGOG00000002389
cercocebus_atys ENSCATG00000038654
macaca_fascicularis ENSMFAG00000040951
papio_anubis ENSPANG00000031088
theropithecus_gelada ENSTGEG00000003827
mandrillus_leucophaeus ENSMLEG00000030855
colobus_angolensis_palliatus ENSCANG00000036892
colobus_angolensis_palliatus ENSCANG00000035128
colobus_angolensis_palliatus ENSCANG00000036971
rhinopithecus_roxellana ENSRROG00000028037
piliocolobus_tephrosceles ENSPTEG00000008294
pongo_abelii ENSPPYG00000018938
nomascus_leucogenys ENSNLEG00000001832
colobus_angolensis_palliatus ENSCANG00000041983
theropithecus_gelada ENSTGEG00000024861
papio_anubis ENSPANG00000030620
cercocebus_atys ENSCATG00000035209
macaca_nemestrina ENSMNEG00000040171
rhinopithecus_roxellana ENSRROG00000000056
colobus_angolensis_palliatus ENSCANG00000033652
gorilla_gorilla ENSGGOG00000023700
pan_paniscus ENSPPAG00000029942
nomascus_leucogenys ENSNLEG00000033077
macaca_nemestrina ENSMNEG00000033135
macaca_fascicularis ENSMFAG00000000917
macaca_mulatta ENSMMUG00000016730
rhinopithecus_bieti ENSRBIG00000043859
pongo_abelii ENSPPYG00000029851
macaca_mulatta ENSMMUG00000020716
aotus_nancymaae ENSANAG00000025519
saimiri_boliviensis_boliviensis ENSSBOG00000031628
aotus_nancymaae ENSANAG00000019322
aotus_nancymaae ENSANAG00000024194
cebus_capucinus ENSCCAG00000027651
callithrix_jacchus ENSCJAG00000021419
saimiri_boliviensis_boliviensis ENSSBOG00000030903
rhinopithecus_roxellana ENSRROG00000036187
rhinopithecus_bieti ENSRBIG00000038214
macaca_mulatta ENSMMUG00000047002
macaca_fascicularis ENSMFAG00000033677
papio_anubis ENSPANG00000034465
pan_paniscus ENSPPAG00000028490
gorilla_gorilla ENSGGOG00000039723
saimiri_boliviensis_boliviensis ENSSBOG00000024169
piliocolobus_tephrosceles ENSPTEG00000004912
pongo_abelii ENSPPYG00000005261
ochotona_princeps ENSOPRG00000016737
octodon_degus ENSODEG00000008576
marmota_marmota_marmota ENSMMMG00000012048
macaca_fascicularis ENSMFAG00000030919
macaca_mulatta ENSMMUG00000004166
mandrillus_leucophaeus ENSMLEG00000039787
cercocebus_atys ENSCATG00000036198
nomascus_leucogenys ENSNLEG00000035822
gorilla_gorilla ENSGGOG00000023892
nomascus_leucogenys ENSNLEG00000029628
aotus_nancymaae ENSANAG00000034288
neovison_vison ENSNVIG00000003383
mustela_putorius_furo ENSMPUG00000002702
tursiops_truncatus ENSTTRG00000015166
sorex_araneus ENSSARG00000011522
ursus_maritimus ENSUMAG00000000728
capra_hircus ENSCHIG00000011578
ovis_aries ENSOARG00000000129
bos_mutus ENSBMUG00000015575
bos_taurus ENSBTAG00000014643
bison_bison_bison ENSBBBG00000000473
canis_lupus_familiaris ENSCAFG00000001317
vulpes_vulpes ENSVVUG00000022562
ursus_americanus ENSUAMG00000012897
ailuropoda_melanoleuca ENSAMEG00000006602
mustela_putorius_furo ENSMPUG00000008287
panthera_pardus ENSPPRG00000007970
panthera_tigris_altaica ENSPTIG00000010781
felis_catus ENSFCAG00000027237
sus_scrofa ENSSSCG00000006954
equus_caballus ENSECAG00000007976
equus_asinus_asinus ENSEASG00005009652
dasypus_novemcinctus ENSDNOG00000046639
mandrillus_leucophaeus ENSMLEG00000042065
carlito_syrichta ENSTSYG00000037283
propithecus_coquereli ENSPCOG00000024115
nannospalax_galili ENSNGAG00000020992
jaculus_jaculus ENSJJAG00000012433
castor_canadensis ENSCCNG00000028239
dipodomys_ordii ENSDORG00000000593
peromyscus_maniculatus_bairdii ENSPEMG00000012989
marmota_marmota_marmota ENSMMMG00000006276
ictidomys_tridecemlineatus ENSSTOG00000000025
urocitellus_parryii ENSUPAG00010023458
spermophilus_dauricus ENSSDAG00000014469
cricetulus_griseus_crigri ENSCGRG00000007914
cricetulus_griseus_chok1gshd ENSCGRG00001014276
cricetulus_griseus_crigri-picr ENSCGRG00015017729
microtus_ochrogaster ENSMOCG00000010950
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020801
mus_spicilegus ENSMSIG00000021333
mus_musculus ENSMUSG00000055762
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019901
mus_pahari MGP_PahariEiJ_G0019909
rattus_norvegicus ENSRNOG00000021638
meriones_unguiculatus ENSMUGG00000009815
heterocephalus_glaber_female ENSHGLG00000016981
heterocephalus_glaber_male ENSHGLG00100006503
fukomys_damarensis ENSFDAG00000010866
cavia_porcellus ENSCPOG00000000048
cavia_aperea ENSCAPG00000011840
chinchilla_lanigera ENSCLAG00000008571
octodon_degus ENSODEG00000013624
octodon_degus ENSODEG00000017605
jaculus_jaculus ENSJJAG00000006345
microtus_ochrogaster ENSMOCG00000022322
aotus_nancymaae ENSANAG00000023464
prolemur_simus ENSPSMG00000023968
microcebus_murinus ENSMICG00000028262
propithecus_coquereli ENSPCOG00000025419
otolemur_garnettii ENSOGAG00000014938
pteropus_vampyrus ENSPVAG00000005990
mesocricetus_auratus ENSMAUG00000000730
procavia_capensis ENSPCAG00000005528
loxodonta_africana ENSLAFG00000029200
ornithorhynchus_anatinus ENSOANG00000003533
anolis_carolinensis ENSACAG00000001861
pogona_vitticeps ENSPVIG00000003235
notechis_scutatus ENSNSUG00000011073
salvator_merianae ENSSMRG00000008219
sphenodon_punctatus ENSSPUG00000005820
apteryx_haastii ENSAHAG00000007529
apteryx_rowi ENSARWG00000009866
apteryx_owenii ENSAOWG00000014920
dromaius_novaehollandiae ENSDNVG00000019080
nothoprocta_perdicaria ENSNPEG00000015812
anser_brachyrhynchus ENSABRG00000016137
anas_platyrhynchos_platyrhynchos ENSAPLG00000029719
gallus_gallus ENSGALG00000040098
meleagris_gallopavo ENSMGAG00000013035
coturnix_japonica ENSCJPG00005010693
numida_meleagris ENSNMEG00000010294
calidris_pugnax ENSCPUG00000010409
calidris_pygmaea ENSCPGG00000001045
taeniopygia_guttata ENSTGUG00000012761
lonchura_striata_domestica ENSLSDG00000011746
serinus_canaria ENSSCAG00000000077
cyanistes_caeruleus ENSCCEG00000012644
parus_major ENSPMJG00000013197
junco_hyemalis ENSJHYG00000003676
zonotrichia_albicollis ENSZALG00000014797
ficedula_albicollis ENSFALG00000009498
manacus_vitellinus ENSMVIG00005011528
crocodylus_porosus ENSCPRG00005013838
gopherus_agassizii ENSGAGG00000018441
chelonoidis_abingdonii ENSCABG00000019781
chrysemys_picta_bellii ENSCPBG00000019036
pelodiscus_sinensis ENSPSIG00000009932
xenopus_tropicalis ENSXETG00000004674
latimeria_chalumnae ENSLACG00000004419
seriola_lalandi_dorsalis ENSSLDG00000015251
seriola_dumerili ENSSDUG00000015374
labrus_bergylta ENSLBEG00000016350
poecilia_mexicana ENSPMEG00000009150
poecilia_formosa ENSPFOG00000007178
poecilia_latipinna ENSPLAG00000008296
poecilia_reticulata ENSPREG00000016513
gambusia_affinis ENSGAFG00000000346
xiphophorus_maculatus ENSXMAG00000016992
xiphophorus_couchianus ENSXCOG00000017166
cyprinodon_variegatus ENSCVAG00000001484
kryptolebias_marmoratus ENSKMAG00000002571
oryzias_latipes ENSORLG00000017750
oryzias_latipes ENSORLG00020006103
oryzias_latipes_asm223469v1 ENSORLG00015005847
oryzias_melastigma ENSOMEG00000010166
maylandia_zebra ENSMZEG00005023550
pundamilia_nyererei ENSPNYG00000016966
astatotilapia_calliptera ENSACLG00000014474
haplochromis_burtoni ENSHBUG00000011015
neolamprologus_brichardi ENSNBRG00000008622
oreochromis_niloticus ENSONIG00000009294
mastacembelus_armatus ENSMAMG00000017677
monopterus_albus ENSMALG00000020677
anabas_testudineus ENSATEG00000002422
amphiprion_ocellaris ENSAOCG00000016501
amphiprion_percula ENSAPEG00000024651
acanthochromis_polyacanthus ENSAPOG00000009671
stegastes_partitus ENSSPAG00000016035
takifugu_rubripes ENSTRUG00000013449
tetraodon_nigroviridis ENSTNIG00000018628
mola_mola ENSMMOG00000011529
gasterosteus_aculeatus ENSGACG00000017191
scophthalmus_maximus ENSSMAG00000017035
amphilophus_citrinellus ENSACIG00000019566
cynoglossus_semilaevis ENSCSEG00000013011
hippocampus_comes ENSHCOG00000014191
periophthalmus_magnuspinnatus ENSPMGG00000000132
astyanax_mexicanus ENSAMXG00000043611
pygocentrus_nattereri ENSPNAG00000009968
ictalurus_punctatus ENSIPUG00000007753
danio_rerio ENSDARG00000102291
pygocentrus_nattereri ENSPNAG00000007955
astyanax_mexicanus ENSAMXG00000042563
ictalurus_punctatus ENSIPUG00000007494
danio_rerio ENSDARG00000030053
gadus_morhua ENSGMOG00000014076
esox_lucius ENSELUG00000012922
gasterosteus_aculeatus ENSGACG00000005657
gasterosteus_aculeatus ENSGACG00000001421
labrus_bergylta ENSLBEG00000004547
takifugu_rubripes ENSTRUG00000005970
tetraodon_nigroviridis ENSTNIG00000008232
cynoglossus_semilaevis ENSCSEG00000002444
cynoglossus_semilaevis ENSCSEG00000008550
hippocampus_comes ENSHCOG00000009070
monopterus_albus ENSMALG00000022225
mastacembelus_armatus ENSMAMG00000013542
anabas_testudineus ENSATEG00000001630
mola_mola ENSMMOG00000015644
amphiprion_percula ENSAPEG00000018096
amphiprion_ocellaris ENSAOCG00000014204
acanthochromis_polyacanthus ENSAPOG00000023431
stegastes_partitus ENSSPAG00000017036
poecilia_formosa ENSPFOG00000000287
poecilia_mexicana ENSPMEG00000003295
poecilia_latipinna ENSPLAG00000005255
poecilia_reticulata ENSPREG00000010251
xiphophorus_maculatus ENSXMAG00000005913
cyprinodon_variegatus ENSCVAG00000005186
fundulus_heteroclitus ENSFHEG00000007592
kryptolebias_marmoratus ENSKMAG00000011692
oryzias_latipes ENSORLG00000012458
oryzias_latipes_asm223469v1 ENSORLG00015002276
oryzias_latipes ENSORLG00020003803
oryzias_melastigma ENSOMEG00000013606
astatotilapia_calliptera ENSACLG00000024793
maylandia_zebra ENSMZEG00005016784
pundamilia_nyererei ENSPNYG00000022739
neolamprologus_brichardi ENSNBRG00000022418
oreochromis_niloticus ENSONIG00000010994
haplochromis_burtoni ENSHBUG00000022389
amphilophus_citrinellus ENSACIG00000010650
seriola_lalandi_dorsalis ENSSLDG00000017410
seriola_dumerili ENSSDUG00000021580
scophthalmus_maximus ENSSMAG00000018035
gambusia_affinis ENSGAFG00000014955
cynoglossus_semilaevis ENSCSEG00000019372
periophthalmus_magnuspinnatus ENSPMGG00000003250
esox_lucius ENSELUG00000002069
paramormyrops_kingsleyae ENSPKIG00000002308
scleropages_formosus ENSSFOG00015006740
lepisosteus_oculatus ENSLOCG00000008527
calidris_pygmaea ENSCPGG00000012018
anser_brachyrhynchus ENSABRG00000009460
taeniopygia_guttata ENSTGUG00000003965
apteryx_haastii ENSAHAG00000015588
nothoprocta_perdicaria ENSNPEG00000005661
chelonoidis_abingdonii ENSCABG00000017727
gopherus_agassizii ENSGAGG00000000335
sphenodon_punctatus ENSSPUG00000004251
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029627
mus_musculus ENSMUSG00000068263
mus_spicilegus ENSMSIG00000013979
mus_pahari MGP_PahariEiJ_G0022353
rattus_norvegicus ENSRNOG00000009787
meriones_unguiculatus ENSMUGG00000024425
cricetulus_griseus_crigri-picr ENSCGRG00015010532
cricetulus_griseus_chok1gshd ENSCGRG00001009634
mesocricetus_auratus ENSMAUG00000020888
peromyscus_maniculatus_bairdii ENSPEMG00000007315
microtus_ochrogaster ENSMOCG00000015748
nannospalax_galili ENSNGAG00000016217
jaculus_jaculus ENSJJAG00000003627
castor_canadensis ENSCCNG00000020551
urocitellus_parryii ENSUPAG00010004401
ictidomys_tridecemlineatus ENSSTOG00000022244
heterocephalus_glaber_female ENSHGLG00000013211
octodon_degus ENSODEG00000016555
cavia_porcellus ENSCPOG00000021193
ochotona_princeps ENSOPRG00000018670
pan_troglodytes ENSPTRG00000015366
homo_sapiens ENSG00000114654
gorilla_gorilla ENSGGOG00000005037
pongo_abelii ENSPPYG00000013427
macaca_fascicularis ENSMFAG00000046117
macaca_mulatta ENSMMUG00000047061
macaca_nemestrina ENSMNEG00000040739
chlorocebus_sabaeus ENSCSAG00000008762
theropithecus_gelada ENSTGEG00000011577
cercocebus_atys ENSCATG00000037868
piliocolobus_tephrosceles ENSPTEG00000008108
colobus_angolensis_palliatus ENSCANG00000004603
rhinopithecus_roxellana ENSRROG00000044997
rhinopithecus_bieti ENSRBIG00000036553
cebus_capucinus ENSCCAG00000012400
saimiri_boliviensis_boliviensis ENSSBOG00000030437
aotus_nancymaae ENSANAG00000031297
bos_taurus ENSBTAG00000005922
capra_hircus ENSCHIG00000010869
sus_scrofa ENSSSCG00000024000
canis_lupus_dingo ENSCAFG00020004886
neovison_vison ENSNVIG00000019624
panthera_pardus ENSPPRG00000003552
loxodonta_africana ENSLAFG00000028660
ornithorhynchus_anatinus ENSOANG00000012767
latimeria_chalumnae ENSLACG00000002500
poecilia_mexicana ENSPMEG00000019819
poecilia_mexicana ENSPMEG00000008181
poecilia_formosa ENSPFOG00000023040
cyprinodon_variegatus ENSCVAG00000002436
kryptolebias_marmoratus ENSKMAG00000005436
amphiprion_percula ENSAPEG00000015632
labrus_bergylta ENSLBEG00000008614
mastacembelus_armatus ENSMAMG00000023559
takifugu_rubripes ENSTRUG00000018571
tetraodon_nigroviridis ENSTNIG00000007389
gasterosteus_aculeatus ENSGACG00000011102
oryzias_latipes ENSORLG00020021052
gadus_morhua ENSGMOG00000005029
esox_lucius ENSELUG00000013517
petromyzon_marinus ENSPMAG00000007622
eptatretus_burgeri ENSEBUG00000009511
ciona_savignyi ENSCSAVG00000002927
drosophila_melanogaster FBgn0028737
saccharomyces_cerevisiae YAL003W
