sorex_araneus ENSSARG00000007014
aotus_nancymaae ENSANAG00000032321
cebus_capucinus ENSCCAG00000033997
cebus_capucinus ENSCCAG00000028867
callithrix_jacchus ENSCJAG00000007375
aotus_nancymaae ENSANAG00000020581
carlito_syrichta ENSTSYG00000013102
prolemur_simus ENSPSMG00000020308
propithecus_coquereli ENSPCOG00000021998
microcebus_murinus ENSMICG00000015330
otolemur_garnettii ENSOGAG00000011709
dasypus_novemcinctus ENSDNOG00000030707
echinops_telfairi ENSETEG00000019375
notamacropus_eugenii ENSMEUG00000008347
notamacropus_eugenii ENSMEUG00000007839
phascolarctos_cinereus ENSPCIG00000010432
sarcophilus_harrisii ENSSHAG00000001925
sarcophilus_harrisii ENSSHAG00000013665
monodelphis_domestica ENSMODG00000012306
ornithorhynchus_anatinus ENSOANG00000000911
pogona_vitticeps ENSPVIG00000011251
anolis_carolinensis ENSACAG00000006352
notechis_scutatus ENSNSUG00000007431
salvator_merianae ENSSMRG00000021830
melopsittacus_undulatus ENSMUNG00000016364
calidris_pygmaea ENSCPGG00000015490
nothoprocta_perdicaria ENSNPEG00000010708
manacus_vitellinus ENSMVIG00005005182
lepidothrix_coronata ENSLCOG00000001570
calidris_pugnax ENSCPUG00000014311
anser_brachyrhynchus ENSABRG00000000383
anas_platyrhynchos_platyrhynchos ENSAPLG00000013396
meleagris_gallopavo ENSMGAG00000007047
gallus_gallus ENSGALG00000001525
coturnix_japonica ENSCJPG00005019362
numida_meleagris ENSNMEG00000005373
apteryx_rowi ENSARWG00000000685
apteryx_owenii ENSAOWG00000009753
apteryx_haastii ENSAHAG00000013752
dromaius_novaehollandiae ENSDNVG00000003402
crocodylus_porosus ENSCPRG00005007273
chelonoidis_abingdonii ENSCABG00000002761
gopherus_agassizii ENSGAGG00000002628
chrysemys_picta_bellii ENSCPBG00000027328
pelodiscus_sinensis ENSPSIG00000006041
sphenodon_punctatus ENSSPUG00000006484
ornithorhynchus_anatinus ENSOANG00000021387
gopherus_agassizii ENSGAGG00000000783
monodelphis_domestica ENSMODG00000029509
xenopus_tropicalis ENSXETG00000022806
latimeria_chalumnae ENSLACG00000016150
amphilophus_citrinellus ENSACIG00000012308
cynoglossus_semilaevis ENSCSEG00000014648
labrus_bergylta ENSLBEG00000009732
hippocampus_comes ENSHCOG00000003750
xiphophorus_maculatus ENSXMAG00000014917
gambusia_affinis ENSGAFG00000012908
poecilia_formosa ENSPFOG00000022457
poecilia_latipinna ENSPLAG00000020834
poecilia_mexicana ENSPMEG00000021835
cyprinodon_variegatus ENSCVAG00000012205
fundulus_heteroclitus ENSFHEG00000005636
kryptolebias_marmoratus ENSKMAG00000004403
oryzias_latipes_asm223469v1 ENSORLG00015020830
oryzias_latipes ENSORLG00020021784
oryzias_latipes ENSORLG00000012415
oryzias_melastigma ENSOMEG00000003579
amphiprion_percula ENSAPEG00000004609
amphiprion_ocellaris ENSAOCG00000006896
acanthochromis_polyacanthus ENSAPOG00000016174
stegastes_partitus ENSSPAG00000001780
maylandia_zebra ENSMZEG00005008225
astatotilapia_calliptera ENSACLG00000023837
pundamilia_nyererei ENSPNYG00000000594
haplochromis_burtoni ENSHBUG00000004631
oreochromis_niloticus ENSONIG00000018204
neolamprologus_brichardi ENSNBRG00000023509
seriola_dumerili ENSSDUG00000009198
seriola_lalandi_dorsalis ENSSLDG00000024087
scophthalmus_maximus ENSSMAG00000009561
gasterosteus_aculeatus ENSGACG00000003954
monopterus_albus ENSMALG00000014232
mastacembelus_armatus ENSMAMG00000006906
anabas_testudineus ENSATEG00000008617
mola_mola ENSMMOG00000001213
takifugu_rubripes ENSTRUG00000011902
xiphophorus_couchianus ENSXCOG00000003627
poecilia_reticulata ENSPREG00000013120
periophthalmus_magnuspinnatus ENSPMGG00000003913
gadus_morhua ENSGMOG00000003213
esox_lucius ENSELUG00000008892
pygocentrus_nattereri ENSPNAG00000005785
astyanax_mexicanus ENSAMXG00000008391
ictalurus_punctatus ENSIPUG00000000608
danio_rerio ENSDARG00000052515
scleropages_formosus ENSSFOG00015002387
paramormyrops_kingsleyae ENSPKIG00000023341
lepisosteus_oculatus ENSLOCG00000013473
petromyzon_marinus ENSPMAG00000006380
eptatretus_burgeri ENSEBUG00000016104
petromyzon_marinus ENSPMAG00000006385
eptatretus_burgeri ENSEBUG00000009385
cyprinodon_variegatus ENSCVAG00000012188
fundulus_heteroclitus ENSFHEG00000015152
poecilia_formosa ENSPFOG00000003952
poecilia_mexicana ENSPMEG00000001135
poecilia_latipinna ENSPLAG00000015128
poecilia_reticulata ENSPREG00000001460
xiphophorus_maculatus ENSXMAG00000013896
xiphophorus_couchianus ENSXCOG00000019804
gambusia_affinis ENSGAFG00000005484
kryptolebias_marmoratus ENSKMAG00000015099
oryzias_latipes ENSORLG00000007562
oryzias_latipes_asm223469v1 ENSORLG00015021572
oryzias_latipes ENSORLG00020015493
oryzias_melastigma ENSOMEG00000020843
takifugu_rubripes ENSTRUG00000015394
tetraodon_nigroviridis ENSTNIG00000018429
cynoglossus_semilaevis ENSCSEG00000004813
amphiprion_ocellaris ENSAOCG00000003970
amphiprion_percula ENSAPEG00000010863
acanthochromis_polyacanthus ENSAPOG00000017500
stegastes_partitus ENSSPAG00000012932
maylandia_zebra ENSMZEG00005014031
astatotilapia_calliptera ENSACLG00000003435
pundamilia_nyererei ENSPNYG00000014959
haplochromis_burtoni ENSHBUG00000017598
neolamprologus_brichardi ENSNBRG00000016538
oreochromis_niloticus ENSONIG00000002952
amphilophus_citrinellus ENSACIG00000016387
mola_mola ENSMMOG00000001392
labrus_bergylta ENSLBEG00000009134
gasterosteus_aculeatus ENSGACG00000008221
mastacembelus_armatus ENSMAMG00000013585
monopterus_albus ENSMALG00000011095
anabas_testudineus ENSATEG00000006270
seriola_lalandi_dorsalis ENSSLDG00000014804
seriola_dumerili ENSSDUG00000001177
scophthalmus_maximus ENSSMAG00000000076
periophthalmus_magnuspinnatus ENSPMGG00000011773
hippocampus_comes ENSHCOG00000005423
gadus_morhua ENSGMOG00000005665
esox_lucius ENSELUG00000007759
ictalurus_punctatus ENSIPUG00000002965
pygocentrus_nattereri ENSPNAG00000009073
danio_rerio ENSDARG00000056856
scleropages_formosus ENSSFOG00015021686
paramormyrops_kingsleyae ENSPKIG00000009206
scleropages_formosus ENSSFOG00015013406
paramormyrops_kingsleyae ENSPKIG00000000144
gasterosteus_aculeatus ENSGACG00000007180
labrus_bergylta ENSLBEG00000002045
takifugu_rubripes ENSTRUG00000019562
tetraodon_nigroviridis ENSTNIG00000009205
mola_mola ENSMMOG00000000938
seriola_dumerili ENSSDUG00000004489
seriola_lalandi_dorsalis ENSSLDG00000006207
scophthalmus_maximus ENSSMAG00000015345
mastacembelus_armatus ENSMAMG00000007765
monopterus_albus ENSMALG00000000809
anabas_testudineus ENSATEG00000002002
cynoglossus_semilaevis ENSCSEG00000014240
amphiprion_percula ENSAPEG00000019804
amphiprion_ocellaris ENSAOCG00000020906
acanthochromis_polyacanthus ENSAPOG00000020841
stegastes_partitus ENSSPAG00000023369
astatotilapia_calliptera ENSACLG00000001428
maylandia_zebra ENSMZEG00005010312
haplochromis_burtoni ENSHBUG00000016633
pundamilia_nyererei ENSPNYG00000020912
neolamprologus_brichardi ENSNBRG00000004586
oreochromis_niloticus ENSONIG00000004605
amphilophus_citrinellus ENSACIG00000002452
poecilia_mexicana ENSPMEG00000021162
poecilia_formosa ENSPFOG00000002209
poecilia_latipinna ENSPLAG00000022213
poecilia_reticulata ENSPREG00000021617
xiphophorus_maculatus ENSXMAG00000010881
xiphophorus_couchianus ENSXCOG00000010171
gambusia_affinis ENSGAFG00000017831
fundulus_heteroclitus ENSFHEG00000013748
cyprinodon_variegatus ENSCVAG00000000881
kryptolebias_marmoratus ENSKMAG00000018833
oryzias_latipes ENSORLG00020004432
oryzias_latipes ENSORLG00000005098
oryzias_latipes_asm223469v1 ENSORLG00015016634
oryzias_melastigma ENSOMEG00000018894
hippocampus_comes ENSHCOG00000016543
periophthalmus_magnuspinnatus ENSPMGG00000005235
gadus_morhua ENSGMOG00000013935
esox_lucius ENSELUG00000005336
pygocentrus_nattereri ENSPNAG00000000582
astyanax_mexicanus ENSAMXG00000033050
ictalurus_punctatus ENSIPUG00000011694
danio_rerio ENSDARG00000098288
lepisosteus_oculatus ENSLOCG00000011874
calidris_pygmaea ENSCPGG00000004673
calidris_pugnax ENSCPUG00000010823
melopsittacus_undulatus ENSMUNG00000007205
anas_platyrhynchos_platyrhynchos ENSAPLG00000010659
anser_brachyrhynchus ENSABRG00000010126
gallus_gallus ENSGALG00000042822
coturnix_japonica ENSCJPG00005012549
meleagris_gallopavo ENSMGAG00000010713
numida_meleagris ENSNMEG00000007931
lonchura_striata_domestica ENSLSDG00000000680
taeniopygia_guttata ENSTGUG00000002932
serinus_canaria ENSSCAG00000015090
junco_hyemalis ENSJHYG00000005928
zonotrichia_albicollis ENSZALG00000011315
ficedula_albicollis ENSFALG00000009370
cyanistes_caeruleus ENSCCEG00000005606
parus_major ENSPMJG00000001572
manacus_vitellinus ENSMVIG00005017562
lepidothrix_coronata ENSLCOG00000003331
apteryx_haastii ENSAHAG00000016498
apteryx_owenii ENSAOWG00000010990
apteryx_rowi ENSARWG00000005732
dromaius_novaehollandiae ENSDNVG00000011848
nothoprocta_perdicaria ENSNPEG00000014908
crocodylus_porosus ENSCPRG00005000237
gopherus_agassizii ENSGAGG00000015174
chelonoidis_abingdonii ENSCABG00000019507
chrysemys_picta_bellii ENSCPBG00000022513
pelodiscus_sinensis ENSPSIG00000014263
notechis_scutatus ENSNSUG00000011816
notechis_scutatus ENSNSUG00000011817
pogona_vitticeps ENSPVIG00000015308
anolis_carolinensis ENSACAG00000007204
salvator_merianae ENSSMRG00000002937
sphenodon_punctatus ENSSPUG00000002844
phascolarctos_cinereus ENSPCIG00000002923
notamacropus_eugenii ENSMEUG00000008764
sarcophilus_harrisii ENSSHAG00000015121
monodelphis_domestica ENSMODG00000000315
monodelphis_domestica ENSMODG00000021142
monodelphis_domestica ENSMODG00000005895
castor_canadensis ENSCCNG00000027276
dipodomys_ordii ENSDORG00000030184
cricetulus_griseus_crigri ENSCGRG00000012998
cricetulus_griseus_crigri-picr ENSCGRG00015021191
cricetulus_griseus_chok1gshd ENSCGRG00001012350
peromyscus_maniculatus_bairdii ENSPEMG00000030323
microtus_ochrogaster ENSMOCG00000011041
mesocricetus_auratus ENSMAUG00000000426
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029397
mus_musculus ENSMUSG00000004535
mus_spicilegus ENSMSIG00000009618
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028395
mus_pahari MGP_PahariEiJ_G0022145
rattus_norvegicus ENSRNOG00000008393
meriones_unguiculatus ENSMUGG00000000751
nannospalax_galili ENSNGAG00000023119
cavia_porcellus ENSCPOG00000000826
cavia_aperea ENSCAPG00000016865
chinchilla_lanigera ENSCLAG00000013263
heterocephalus_glaber_female ENSHGLG00000016256
heterocephalus_glaber_male ENSHGLG00100004405
heterocephalus_glaber_male ENSHGLG00100006960
heterocephalus_glaber_female ENSHGLG00000001151
heterocephalus_glaber_male ENSHGLG00100004210
heterocephalus_glaber_male ENSHGLG00100001426
heterocephalus_glaber_female ENSHGLG00000005036
heterocephalus_glaber_male ENSHGLG00100015542
fukomys_damarensis ENSFDAG00000014069
octodon_degus ENSODEG00000011321
ictidomys_tridecemlineatus ENSSTOG00000003056
urocitellus_parryii ENSUPAG00010002753
spermophilus_dauricus ENSSDAG00000021670
marmota_marmota_marmota ENSMMMG00000006653
oryctolagus_cuniculus ENSOCUG00000012730
ochotona_princeps ENSOPRG00000005583
rhinopithecus_bieti ENSRBIG00000033739
rhinopithecus_roxellana ENSRROG00000039650
colobus_angolensis_palliatus ENSCANG00000033768
piliocolobus_tephrosceles ENSPTEG00000021005
macaca_nemestrina ENSMNEG00000030958
macaca_fascicularis ENSMFAG00000034182
macaca_mulatta ENSMMUG00000022454
theropithecus_gelada ENSTGEG00000020600
papio_anubis ENSPANG00000025183
mandrillus_leucophaeus ENSMLEG00000014126
cercocebus_atys ENSCATG00000040940
chlorocebus_sabaeus ENSCSAG00000014348
homo_sapiens ENSG00000106052
gorilla_gorilla ENSGGOG00000022253
pan_troglodytes ENSPTRG00000019025
pan_paniscus ENSPPAG00000022824
pongo_abelii ENSPPYG00000017692
pan_troglodytes ENSPTRG00000049297
nomascus_leucogenys ENSNLEG00000015015
cebus_capucinus ENSCCAG00000032690
saimiri_boliviensis_boliviensis ENSSBOG00000021153
callithrix_jacchus ENSCJAG00000008245
aotus_nancymaae ENSANAG00000028050
aotus_nancymaae ENSANAG00000028362
carlito_syrichta ENSTSYG00000007462
prolemur_simus ENSPSMG00000015046
propithecus_coquereli ENSPCOG00000026109
microcebus_murinus ENSMICG00000009923
otolemur_garnettii ENSOGAG00000000427
tupaia_belangeri ENSTBEG00000004977
bos_mutus ENSBMUG00000019787
bos_taurus ENSBTAG00000019020
bison_bison_bison ENSBBBG00000005530
capra_hircus ENSCHIG00000008769
ovis_aries ENSOARG00000009182
tursiops_truncatus ENSTTRG00000015283
sus_scrofa ENSSSCG00000016692
vicugna_pacos ENSVPAG00000012533
ursus_maritimus ENSUMAG00000001876
ursus_americanus ENSUAMG00000004617
ailuropoda_melanoleuca ENSAMEG00000005802
neovison_vison ENSNVIG00000011815
mustela_putorius_furo ENSMPUG00000004870
ursus_americanus ENSUAMG00000023732
ursus_maritimus ENSUMAG00000007181
ailuropoda_melanoleuca ENSAMEG00000003874
canis_lupus_familiaris ENSCAFG00000002995
canis_lupus_dingo ENSCAFG00020003692
vulpes_vulpes ENSVVUG00000024747
panthera_pardus ENSPPRG00000009650
felis_catus ENSFCAG00000038537
panthera_tigris_altaica ENSPTIG00000021227
panthera_pardus ENSPPRG00000006141
felis_catus ENSFCAG00000006903
myotis_lucifugus ENSMLUG00000013116
pteropus_vampyrus ENSPVAG00000009419
equus_caballus ENSECAG00000001911
equus_asinus_asinus ENSEASG00005000155
sorex_araneus ENSSARG00000006104
erinaceus_europaeus ENSEEUG00000005204
jaculus_jaculus ENSJJAG00000023777
choloepus_hoffmanni ENSCHOG00000008480
dasypus_novemcinctus ENSDNOG00000033483
loxodonta_africana ENSLAFG00000006940
procavia_capensis ENSPCAG00000012270
echinops_telfairi ENSETEG00000002950
ornithorhynchus_anatinus ENSOANG00000009176
xenopus_tropicalis ENSXETG00000000752
latimeria_chalumnae ENSLACG00000007364
notechis_scutatus ENSNSUG00000002983
pelodiscus_sinensis ENSPSIG00000004935
chelonoidis_abingdonii ENSCABG00000004690
gopherus_agassizii ENSGAGG00000002874
chrysemys_picta_bellii ENSCPBG00000000511
crocodylus_porosus ENSCPRG00005006850
anolis_carolinensis ENSACAG00000001291
pogona_vitticeps ENSPVIG00000006894
notechis_scutatus ENSNSUG00000002984
salvator_merianae ENSSMRG00000002659
sphenodon_punctatus ENSSPUG00000005381
oryctolagus_cuniculus ENSOCUG00000008943
ochotona_princeps ENSOPRG00000002988
pan_troglodytes ENSPTRG00000005024
pan_paniscus ENSPPAG00000029982
homo_sapiens ENSG00000012822
gorilla_gorilla ENSGGOG00000011541
pongo_abelii ENSPPYG00000004587
nomascus_leucogenys ENSNLEG00000017685
colobus_angolensis_palliatus ENSCANG00000014218
piliocolobus_tephrosceles ENSPTEG00000036308
rhinopithecus_roxellana ENSRROG00000035160
rhinopithecus_bieti ENSRBIG00000028128
macaca_fascicularis ENSMFAG00000002103
macaca_mulatta ENSMMUG00000009457
macaca_nemestrina ENSMNEG00000044215
papio_anubis ENSPANG00000011373
theropithecus_gelada ENSTGEG00000009611
mandrillus_leucophaeus ENSMLEG00000026953
cercocebus_atys ENSCATG00000029411
chlorocebus_sabaeus ENSCSAG00000005466
cebus_capucinus ENSCCAG00000035008
saimiri_boliviensis_boliviensis ENSSBOG00000033966
callithrix_jacchus ENSCJAG00000018726
aotus_nancymaae ENSANAG00000022801
carlito_syrichta ENSTSYG00000001185
propithecus_coquereli ENSPCOG00000028080
microcebus_murinus ENSMICG00000011694
prolemur_simus ENSPSMG00000017179
otolemur_garnettii ENSOGAG00000003612
tupaia_belangeri ENSTBEG00000005787
urocitellus_parryii ENSUPAG00010020573
spermophilus_dauricus ENSSDAG00000019867
marmota_marmota_marmota ENSMMMG00000003404
ictidomys_tridecemlineatus ENSSTOG00000007150
castor_canadensis ENSCCNG00000009688
tursiops_truncatus ENSTTRG00000014892
sus_scrofa ENSSSCG00000028481
equus_caballus ENSECAG00000024023
equus_asinus_asinus ENSEASG00005010125
dasypus_novemcinctus ENSDNOG00000032227
bos_mutus ENSBMUG00000021277
bos_taurus ENSBTAG00000015016
bison_bison_bison ENSBBBG00000004810
capra_hircus ENSCHIG00000016780
ovis_aries ENSOARG00000016380
vicugna_pacos ENSVPAG00000000411
erinaceus_europaeus ENSEEUG00000011595
ursus_maritimus ENSUMAG00000010484
ursus_americanus ENSUAMG00000008963
ailuropoda_melanoleuca ENSAMEG00000000633
neovison_vison ENSNVIG00000002092
mustela_putorius_furo ENSMPUG00000005917
canis_lupus_dingo ENSCAFG00020020705
canis_lupus_familiaris ENSCAFG00000006699
vulpes_vulpes ENSVVUG00000028166
panthera_tigris_altaica ENSPTIG00000010683
panthera_pardus ENSPPRG00000024719
felis_catus ENSFCAG00000012712
myotis_lucifugus ENSMLUG00000011866
pteropus_vampyrus ENSPVAG00000012293
choloepus_hoffmanni ENSCHOG00000001849
loxodonta_africana ENSLAFG00000015535
procavia_capensis ENSPCAG00000008721
echinops_telfairi ENSETEG00000005964
cricetulus_griseus_crigri ENSCGRG00000000563
cricetulus_griseus_crigri-picr ENSCGRG00015028668
cricetulus_griseus_chok1gshd ENSCGRG00001014119
mesocricetus_auratus ENSMAUG00000013934
peromyscus_maniculatus_bairdii ENSPEMG00000014813
microtus_ochrogaster ENSMOCG00000010205
mus_spicilegus ENSMSIG00000010197
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020361
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021254
mus_musculus ENSMUSG00000023055
mus_pahari MGP_PahariEiJ_G0020360
rattus_norvegicus ENSRNOG00000015447
rattus_norvegicus ENSRNOG00000048982
meriones_unguiculatus ENSMUGG00000013057
nannospalax_galili ENSNGAG00000022012
jaculus_jaculus ENSJJAG00000011789
dipodomys_ordii ENSDORG00000002957
cavia_porcellus ENSCPOG00000021587
cavia_aperea ENSCAPG00000016182
chinchilla_lanigera ENSCLAG00000008505
octodon_degus ENSODEG00000013989
heterocephalus_glaber_male ENSHGLG00100008217
heterocephalus_glaber_female ENSHGLG00000001954
fukomys_damarensis ENSFDAG00000008445
phascolarctos_cinereus ENSPCIG00000006685
notamacropus_eugenii ENSMEUG00000002106
sarcophilus_harrisii ENSSHAG00000004757
ornithorhynchus_anatinus ENSOANG00000029163
xenopus_tropicalis ENSXETG00000031742
latimeria_chalumnae ENSLACG00000008634
scleropages_formosus ENSSFOG00015015965
paramormyrops_kingsleyae ENSPKIG00000006482
scleropages_formosus ENSSFOG00015007288
paramormyrops_kingsleyae ENSPKIG00000003333
seriola_dumerili ENSSDUG00000013783
mola_mola ENSMMOG00000009206
takifugu_rubripes ENSTRUG00000004537
tetraodon_nigroviridis ENSTNIG00000015050
gasterosteus_aculeatus ENSGACG00000009377
oryzias_latipes ENSORLG00000026951
cynoglossus_semilaevis ENSCSEG00000008020
mastacembelus_armatus ENSMAMG00000007418
monopterus_albus ENSMALG00000014277
anabas_testudineus ENSATEG00000022704
seriola_lalandi_dorsalis ENSSLDG00000004113
scophthalmus_maximus ENSSMAG00000004444
fundulus_heteroclitus ENSFHEG00000023362
cyprinodon_variegatus ENSCVAG00000000333
xiphophorus_maculatus ENSXMAG00000001631
xiphophorus_couchianus ENSXCOG00000008549
gambusia_affinis ENSGAFG00000007856
poecilia_formosa ENSPFOG00000002150
poecilia_latipinna ENSPLAG00000012700
poecilia_mexicana ENSPMEG00000002308
poecilia_reticulata ENSPREG00000020401
kryptolebias_marmoratus ENSKMAG00000021009
oryzias_latipes ENSORLG00020006763
oryzias_latipes_asm223469v1 ENSORLG00015022434
oryzias_melastigma ENSOMEG00000016171
amphiprion_ocellaris ENSAOCG00000024126
amphiprion_percula ENSAPEG00000003811
acanthochromis_polyacanthus ENSAPOG00000013947
stegastes_partitus ENSSPAG00000022343
pundamilia_nyererei ENSPNYG00000017429
haplochromis_burtoni ENSHBUG00000005536
astatotilapia_calliptera ENSACLG00000006801
maylandia_zebra ENSMZEG00005027188
neolamprologus_brichardi ENSNBRG00000018159
oreochromis_niloticus ENSONIG00000012229
amphilophus_citrinellus ENSACIG00000013398
labrus_bergylta ENSLBEG00000010424
periophthalmus_magnuspinnatus ENSPMGG00000011874
hippocampus_comes ENSHCOG00000019739
gadus_morhua ENSGMOG00000017839
esox_lucius ENSELUG00000007574
pygocentrus_nattereri ENSPNAG00000021087
astyanax_mexicanus ENSAMXG00000033922
ictalurus_punctatus ENSIPUG00000022352
danio_rerio ENSDARG00000036695
labrus_bergylta ENSLBEG00000017448
gasterosteus_aculeatus ENSGACG00000000610
cynoglossus_semilaevis ENSCSEG00000004401
amphiprion_percula ENSAPEG00000010245
acanthochromis_polyacanthus ENSAPOG00000006403
stegastes_partitus ENSSPAG00000000455
astatotilapia_calliptera ENSACLG00000003006
maylandia_zebra ENSMZEG00005001536
haplochromis_burtoni ENSHBUG00000023483
pundamilia_nyererei ENSPNYG00000020722
neolamprologus_brichardi ENSNBRG00000019137
oreochromis_niloticus ENSONIG00000019166
poecilia_mexicana ENSPMEG00000003828
poecilia_formosa ENSPFOG00000001892
xiphophorus_maculatus ENSXMAG00000002382
cyprinodon_variegatus ENSCVAG00000001667
fundulus_heteroclitus ENSFHEG00000008633
kryptolebias_marmoratus ENSKMAG00000017105
oryzias_latipes_asm223469v1 ENSORLG00015012659
oryzias_latipes ENSORLG00000015363
oryzias_latipes ENSORLG00020016940
oryzias_melastigma ENSOMEG00000021548
seriola_lalandi_dorsalis ENSSLDG00000003701
seriola_dumerili ENSSDUG00000005450
anabas_testudineus ENSATEG00000024683
takifugu_rubripes ENSTRUG00000018540
tetraodon_nigroviridis ENSTNIG00000006416
mastacembelus_armatus ENSMAMG00000004048
monopterus_albus ENSMALG00000017203
poecilia_reticulata ENSPREG00000014951
poecilia_latipinna ENSPLAG00000018196
xiphophorus_couchianus ENSXCOG00000018623
gambusia_affinis ENSGAFG00000002748
amphilophus_citrinellus ENSACIG00000001859
amphiprion_ocellaris ENSAOCG00000005078
mola_mola ENSMMOG00000021887
scophthalmus_maximus ENSSMAG00000003757
hippocampus_comes ENSHCOG00000019952
periophthalmus_magnuspinnatus ENSPMGG00000022311
gadus_morhua ENSGMOG00000002291
esox_lucius ENSELUG00000019949
pygocentrus_nattereri ENSPNAG00000007712
astyanax_mexicanus ENSAMXG00000036544
ictalurus_punctatus ENSIPUG00000001901
danio_rerio ENSDARG00000016391
lepisosteus_oculatus ENSLOCG00000006258
petromyzon_marinus ENSPMAG00000006615
ciona_intestinalis ENSCING00000017331
ciona_savignyi ENSCSAVG00000007266
