loxodonta_africana ENSLAFG00000001578
homo_sapiens ENSG00000106462
gorilla_gorilla ENSGGOG00000014846
nomascus_leucogenys ENSNLEG00000003596
piliocolobus_tephrosceles ENSPTEG00000030982
rhinopithecus_bieti ENSRBIG00000034606
pongo_abelii ENSPPYG00000018147
callithrix_jacchus ENSCJAG00000010084
cebus_capucinus ENSCCAG00000014731
saimiri_boliviensis_boliviensis ENSSBOG00000025513
aotus_nancymaae ENSANAG00000021412
carlito_syrichta ENSTSYG00000000831
propithecus_coquereli ENSPCOG00000021869
prolemur_simus ENSPSMG00000015620
microcebus_murinus ENSMICG00000011127
otolemur_garnettii ENSOGAG00000010387
pteropus_vampyrus ENSPVAG00000009107
myotis_lucifugus ENSMLUG00000002498
ursus_maritimus ENSUMAG00000011506
mustela_putorius_furo ENSMPUG00000007249
equus_caballus ENSECAG00000021529
vicugna_pacos ENSVPAG00000001437
capra_hircus ENSCHIG00000007371
ovis_aries ENSOARG00000018841
ursus_americanus ENSUAMG00000022208
ailuropoda_melanoleuca ENSAMEG00000002791
neovison_vison ENSNVIG00000003950
canis_lupus_dingo ENSCAFG00020020525
canis_lupus_familiaris ENSCAFG00000003411
vulpes_vulpes ENSVVUG00000016571
panthera_tigris_altaica ENSPTIG00000008662
panthera_pardus ENSPPRG00000021506
felis_catus ENSFCAG00000008618
bos_taurus ENSBTAG00000009426
bos_mutus ENSBMUG00000021283
bison_bison_bison ENSBBBG00000017815
ovis_aries ENSOARG00000018856
tursiops_truncatus ENSTTRG00000017375
sus_scrofa ENSSSCG00000028840
equus_asinus_asinus ENSEASG00005009027
choloepus_hoffmanni ENSCHOG00000013009
dasypus_novemcinctus ENSDNOG00000003130
heterocephalus_glaber_male ENSHGLG00100016838
bos_mutus ENSBMUG00000001143
ornithorhynchus_anatinus ENSOANG00000000279
gopherus_agassizii ENSGAGG00000015364
chelonoidis_abingdonii ENSCABG00000021426
chrysemys_picta_bellii ENSCPBG00000016655
pelodiscus_sinensis ENSPSIG00000014933
apteryx_haastii ENSAHAG00000015586
apteryx_owenii ENSAOWG00000006240
apteryx_rowi ENSARWG00000014379
nothoprocta_perdicaria ENSNPEG00000014964
dromaius_novaehollandiae ENSDNVG00000007762
anas_platyrhynchos_platyrhynchos ENSAPLG00000010543
anser_brachyrhynchus ENSABRG00000019057
coturnix_japonica ENSCJPG00005006124
meleagris_gallopavo ENSMGAG00000001370
gallus_gallus ENSGALG00000043399
numida_meleagris ENSNMEG00000004917
lepidothrix_coronata ENSLCOG00000012272
manacus_vitellinus ENSMVIG00005010745
taeniopygia_guttata ENSTGUG00000001770
lonchura_striata_domestica ENSLSDG00000014975
junco_hyemalis ENSJHYG00000006920
zonotrichia_albicollis ENSZALG00000015718
serinus_canaria ENSSCAG00000015590
cyanistes_caeruleus ENSCCEG00000016712
parus_major ENSPMJG00000018023
ficedula_albicollis ENSFALG00000010310
calidris_pugnax ENSCPUG00000019941
calidris_pygmaea ENSCPGG00000018080
melopsittacus_undulatus ENSMUNG00000015746
pogona_vitticeps ENSPVIG00000020147
pogona_vitticeps ENSPVIG00000001239
anolis_carolinensis ENSACAG00000013910
notechis_scutatus ENSNSUG00000012095
salvator_merianae ENSSMRG00000016707
sphenodon_punctatus ENSSPUG00000014869
crocodylus_porosus ENSCPRG00005012115
xenopus_tropicalis ENSXETG00000020146
latimeria_chalumnae ENSLACG00000009785
paramormyrops_kingsleyae ENSPKIG00000001533
paramormyrops_kingsleyae ENSPKIG00000001147
scleropages_formosus ENSSFOG00015010991
scleropages_formosus ENSSFOG00015018492
pygocentrus_nattereri ENSPNAG00000017892
astyanax_mexicanus ENSAMXG00000021485
ictalurus_punctatus ENSIPUG00000006483
danio_rerio ENSDARG00000010571
tetraodon_nigroviridis ENSTNIG00000001849
tetraodon_nigroviridis ENSTNIG00000006222
tetraodon_nigroviridis ENSTNIG00000019668
tetraodon_nigroviridis ENSTNIG00000005927
tetraodon_nigroviridis ENSTNIG00000002141
tetraodon_nigroviridis ENSTNIG00000005122
tetraodon_nigroviridis ENSTNIG00000001870
tetraodon_nigroviridis ENSTNIG00000002139
tetraodon_nigroviridis ENSTNIG00000004151
tetraodon_nigroviridis ENSTNIG00000002191
tetraodon_nigroviridis ENSTNIG00000002250
tetraodon_nigroviridis ENSTNIG00000002281
tetraodon_nigroviridis ENSTNIG00000001819
tetraodon_nigroviridis ENSTNIG00000001024
tetraodon_nigroviridis ENSTNIG00000004203
takifugu_rubripes ENSTRUG00000004745
mola_mola ENSMMOG00000016160
gasterosteus_aculeatus ENSGACG00000012507
gasterosteus_aculeatus ENSGACG00000005519
labrus_bergylta ENSLBEG00000015099
scophthalmus_maximus ENSSMAG00000008327
cynoglossus_semilaevis ENSCSEG00000016120
seriola_lalandi_dorsalis ENSSLDG00000009699
seriola_dumerili ENSSDUG00000003166
anabas_testudineus ENSATEG00000021762
mastacembelus_armatus ENSMAMG00000008409
amphiprion_percula ENSAPEG00000003874
amphiprion_ocellaris ENSAOCG00000008731
acanthochromis_polyacanthus ENSAPOG00000001967
stegastes_partitus ENSSPAG00000016921
poecilia_formosa ENSPFOG00000004156
poecilia_latipinna ENSPLAG00000010563
poecilia_mexicana ENSPMEG00000011535
poecilia_reticulata ENSPREG00000010720
xiphophorus_couchianus ENSXCOG00000015853
xiphophorus_maculatus ENSXMAG00000026261
gambusia_affinis ENSGAFG00000004124
fundulus_heteroclitus ENSFHEG00000000934
cyprinodon_variegatus ENSCVAG00000007300
kryptolebias_marmoratus ENSKMAG00000017786
oryzias_latipes ENSORLG00020011838
oryzias_latipes_asm223469v1 ENSORLG00015008489
oryzias_latipes ENSORLG00000003066
oryzias_melastigma ENSOMEG00000006162
pundamilia_nyererei ENSPNYG00000013419
maylandia_zebra ENSMZEG00005013706
maylandia_zebra ENSMZEG00005013319
astatotilapia_calliptera ENSACLG00000023070
haplochromis_burtoni ENSHBUG00000000570
neolamprologus_brichardi ENSNBRG00000009443
oreochromis_niloticus ENSONIG00000017651
amphilophus_citrinellus ENSACIG00000002702
monopterus_albus ENSMALG00000017471
hippocampus_comes ENSHCOG00000001287
periophthalmus_magnuspinnatus ENSPMGG00000008164
gadus_morhua ENSGMOG00000018117
esox_lucius ENSELUG00000010686
lepisosteus_oculatus ENSLOCG00000013329
tetraodon_nigroviridis ENSTNIG00000000408
eptatretus_burgeri ENSEBUG00000013175
eptatretus_burgeri ENSEBUG00000003100
petromyzon_marinus ENSPMAG00000004401
ciona_intestinalis ENSCING00000007979
ciona_savignyi ENSCSAVG00000002002
