apteryx_rowi ENSARWG00000011385
mandrillus_leucophaeus ENSMLEG00000025866
piliocolobus_tephrosceles ENSPTEG00000011943
saimiri_boliviensis_boliviensis ENSSBOG00000023202
callithrix_jacchus ENSCJAG00000017648
cebus_capucinus ENSCCAG00000001437
aotus_nancymaae ENSANAG00000025151
carlito_syrichta ENSTSYG00000034161
prolemur_simus ENSPSMG00000004321
propithecus_coquereli ENSPCOG00000021259
microcebus_murinus ENSMICG00000005504
oryctolagus_cuniculus ENSOCUG00000029470
oryctolagus_cuniculus ENSOCUG00000001980
ochotona_princeps ENSOPRG00000002910
tupaia_belangeri ENSTBEG00000001541
heterocephalus_glaber_male ENSHGLG00100016007
heterocephalus_glaber_female ENSHGLG00000005980
fukomys_damarensis ENSFDAG00000018502
cavia_porcellus ENSCPOG00000009529
cavia_aperea ENSCAPG00000015198
chinchilla_lanigera ENSCLAG00000008949
octodon_degus ENSODEG00000006670
cricetulus_griseus_crigri-picr ENSCGRG00015021618
cricetulus_griseus_chok1gshd ENSCGRG00001014135
cricetulus_griseus_crigri ENSCGRG00000017965
microtus_ochrogaster ENSMOCG00000017587
peromyscus_maniculatus_bairdii ENSPEMG00000012631
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026721
mus_musculus ENSMUSG00000028176
mus_spicilegus ENSMSIG00000005020
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025769
mus_pahari MGP_PahariEiJ_G0027219
rattus_norvegicus ENSRNOG00000011980
jaculus_jaculus ENSJJAG00000020945
nannospalax_galili ENSNGAG00000007064
myotis_lucifugus ENSMLUG00000025008
myotis_lucifugus ENSMLUG00000001932
sorex_araneus ENSSARG00000006707
otolemur_garnettii ENSOGAG00000003378
otolemur_garnettii ENSOGAG00000034352
vulpes_vulpes ENSVVUG00000008403
dipodomys_ordii ENSDORG00000000664
castor_canadensis ENSCCNG00000005315
urocitellus_parryii ENSUPAG00010014242
ictidomys_tridecemlineatus ENSSTOG00000008618
spermophilus_dauricus ENSSDAG00000019139
marmota_marmota_marmota ENSMMMG00000018169
loxodonta_africana ENSLAFG00000021807
procavia_capensis ENSPCAG00000012424
echinops_telfairi ENSETEG00000004733
dasypus_novemcinctus ENSDNOG00000001801
choloepus_hoffmanni ENSCHOG00000009066
panthera_tigris_altaica ENSPTIG00000012986
panthera_pardus ENSPPRG00000017380
felis_catus ENSFCAG00000037257
vulpes_vulpes ENSVVUG00000008869
rhinopithecus_roxellana ENSRROG00000034119
phascolarctos_cinereus ENSPCIG00000036862
xenopus_tropicalis ENSXETG00000012373
latimeria_chalumnae ENSLACG00000000421
ornithorhynchus_anatinus ENSOANG00000013499
scleropages_formosus ENSSFOG00015014990
paramormyrops_kingsleyae ENSPKIG00000021328
seriola_dumerili ENSSDUG00000015076
scophthalmus_maximus ENSSMAG00000020277
tetraodon_nigroviridis ENSTNIG00000018074
takifugu_rubripes ENSTRUG00000018389
labrus_bergylta ENSLBEG00000012736
gasterosteus_aculeatus ENSGACG00000006189
hippocampus_comes ENSHCOG00000017725
acanthochromis_polyacanthus ENSAPOG00000016505
stegastes_partitus ENSSPAG00000016745
pundamilia_nyererei ENSPNYG00000015783
haplochromis_burtoni ENSHBUG00000003625
astatotilapia_calliptera ENSACLG00000027029
maylandia_zebra ENSMZEG00005005067
neolamprologus_brichardi ENSNBRG00000019795
oreochromis_niloticus ENSONIG00000008936
amphilophus_citrinellus ENSACIG00000010205
poecilia_mexicana ENSPMEG00000007571
poecilia_reticulata ENSPREG00000021544
poecilia_latipinna ENSPLAG00000013585
poecilia_formosa ENSPFOG00000014689
xiphophorus_maculatus ENSXMAG00000011038
gambusia_affinis ENSGAFG00000010103
cyprinodon_variegatus ENSCVAG00000012325
kryptolebias_marmoratus ENSKMAG00000009999
oryzias_latipes ENSORLG00020007467
oryzias_latipes ENSORLG00000011122
oryzias_latipes_asm223469v1 ENSORLG00015005025
oryzias_melastigma ENSOMEG00000009931
monopterus_albus ENSMALG00000016222
mastacembelus_armatus ENSMAMG00000011154
amphiprion_percula ENSAPEG00000012948
amphiprion_ocellaris ENSAOCG00000005880
fundulus_heteroclitus ENSFHEG00000001879
cyprinodon_variegatus ENSCVAG00000015959
mola_mola ENSMMOG00000002174
anabas_testudineus ENSATEG00000021505
seriola_lalandi_dorsalis ENSSLDG00000024215
cynoglossus_semilaevis ENSCSEG00000019005
periophthalmus_magnuspinnatus ENSPMGG00000016023
gadus_morhua ENSGMOG00000003860
esox_lucius ENSELUG00000012686
pygocentrus_nattereri ENSPNAG00000005806
astyanax_mexicanus ENSAMXG00000010676
ictalurus_punctatus ENSIPUG00000008103
danio_rerio ENSDARG00000079670
scleropages_formosus ENSSFOG00015016142
paramormyrops_kingsleyae ENSPKIG00000003471
lepisosteus_oculatus ENSLOCG00000009583
crocodylus_porosus ENSCPRG00005013568
nothoprocta_perdicaria ENSNPEG00000016096
loxodonta_africana ENSLAFG00000016598
mola_mola ENSMMOG00000009034
taeniopygia_guttata ENSTGUG00000014506
eptatretus_burgeri ENSEBUG00000008958
