apteryx_haastii ENSAHAG00000003487
sorex_araneus ENSSARG00000010060
erinaceus_europaeus ENSEEUG00000009013
propithecus_coquereli ENSPCOG00000017016
prolemur_simus ENSPSMG00000009164
microcebus_murinus ENSMICG00000049273
otolemur_garnettii ENSOGAG00000014419
colobus_angolensis_palliatus ENSCANG00000043443
piliocolobus_tephrosceles ENSPTEG00000035378
rhinopithecus_roxellana ENSRROG00000034825
rhinopithecus_bieti ENSRBIG00000040950
macaca_fascicularis ENSMFAG00000043666
macaca_nemestrina ENSMNEG00000035591
macaca_mulatta ENSMMUG00000022693
papio_anubis ENSPANG00000006447
theropithecus_gelada ENSTGEG00000017060
mandrillus_leucophaeus ENSMLEG00000035297
chlorocebus_sabaeus ENSCSAG00000010052
pan_troglodytes ENSPTRG00000014672
pan_paniscus ENSPPAG00000036281
gorilla_gorilla ENSGGOG00000006174
homo_sapiens ENSG00000154814
pongo_abelii ENSPPYG00000014082
nomascus_leucogenys ENSNLEG00000001081
cebus_capucinus ENSCCAG00000024384
callithrix_jacchus ENSCJAG00000003582
saimiri_boliviensis_boliviensis ENSSBOG00000022408
aotus_nancymaae ENSANAG00000033629
castor_canadensis ENSCCNG00000027710
dipodomys_ordii ENSDORG00000011643
heterocephalus_glaber_female ENSHGLG00000004913
heterocephalus_glaber_male ENSHGLG00100018312
fukomys_damarensis ENSFDAG00000017504
chinchilla_lanigera ENSCLAG00000009252
octodon_degus ENSODEG00000005968
cavia_porcellus ENSCPOG00000026881
cavia_aperea ENSCAPG00000012186
urocitellus_parryii ENSUPAG00010014977
ictidomys_tridecemlineatus ENSSTOG00000000071
spermophilus_dauricus ENSSDAG00000022912
marmota_marmota_marmota ENSMMMG00000009156
peromyscus_maniculatus_bairdii ENSPEMG00000020221
microtus_ochrogaster ENSMOCG00000016694
cricetulus_griseus_chok1gshd ENSCGRG00001021866
cricetulus_griseus_crigri ENSCGRG00000013860
cricetulus_griseus_crigri-picr ENSCGRG00015020875
mesocricetus_auratus ENSMAUG00000005564
mus_spicilegus ENSMSIG00000011885
mus_musculus ENSMUSG00000021906
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019969
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019084
mus_pahari MGP_PahariEiJ_G0030101
rattus_norvegicus ENSRNOG00000019760
meriones_unguiculatus ENSMUGG00000016936
nannospalax_galili ENSNGAG00000019562
oryctolagus_cuniculus ENSOCUG00000015868
ochotona_princeps ENSOPRG00000012123
carlito_syrichta ENSTSYG00000012754
tupaia_belangeri ENSTBEG00000011749
echinops_telfairi ENSETEG00000016275
dasypus_novemcinctus ENSDNOG00000000768
ornithorhynchus_anatinus ENSOANG00000006744
xenopus_tropicalis ENSXETG00000025778
latimeria_chalumnae ENSLACG00000008261
scleropages_formosus ENSSFOG00015014178
paramormyrops_kingsleyae ENSPKIG00000012530
takifugu_rubripes ENSTRUG00000015784
tetraodon_nigroviridis ENSTNIG00000009212
mola_mola ENSMMOG00000020242
cynoglossus_semilaevis ENSCSEG00000014519
labrus_bergylta ENSLBEG00000006128
gasterosteus_aculeatus ENSGACG00000007010
monopterus_albus ENSMALG00000000081
monopterus_albus ENSMALG00000012790
mastacembelus_armatus ENSMAMG00000008134
anabas_testudineus ENSATEG00000001424
seriola_lalandi_dorsalis ENSSLDG00000005533
seriola_dumerili ENSSDUG00000005142
scophthalmus_maximus ENSSMAG00000014752
xiphophorus_couchianus ENSXCOG00000001192
xiphophorus_maculatus ENSXMAG00000000980
poecilia_formosa ENSPFOG00000003073
poecilia_latipinna ENSPLAG00000021734
poecilia_mexicana ENSPMEG00000010470
poecilia_reticulata ENSPREG00000001189
gambusia_affinis ENSGAFG00000017916
fundulus_heteroclitus ENSFHEG00000014203
cyprinodon_variegatus ENSCVAG00000009610
kryptolebias_marmoratus ENSKMAG00000019375
oryzias_latipes ENSORLG00000004904
oryzias_latipes ENSORLG00020004020
oryzias_latipes_asm223469v1 ENSORLG00015016222
oryzias_melastigma ENSOMEG00000018467
astatotilapia_calliptera ENSACLG00000000611
maylandia_zebra ENSMZEG00005009577
haplochromis_burtoni ENSHBUG00000017361
pundamilia_nyererei ENSPNYG00000020517
neolamprologus_brichardi ENSNBRG00000005394
oreochromis_niloticus ENSONIG00000004575
amphilophus_citrinellus ENSACIG00000001969
amphiprion_percula ENSAPEG00000019163
amphiprion_ocellaris ENSAOCG00000019771
acanthochromis_polyacanthus ENSAPOG00000004865
stegastes_partitus ENSSPAG00000013778
hippocampus_comes ENSHCOG00000016605
periophthalmus_magnuspinnatus ENSPMGG00000006330
gadus_morhua ENSGMOG00000011578
esox_lucius ENSELUG00000006080
pygocentrus_nattereri ENSPNAG00000012606
astyanax_mexicanus ENSAMXG00000007345
ictalurus_punctatus ENSIPUG00000005994
danio_rerio ENSDARG00000062664
lepisosteus_oculatus ENSLOCG00000006425
petromyzon_marinus ENSPMAG00000001298
eptatretus_burgeri ENSEBUG00000000710
ciona_savignyi ENSCSAVG00000010483
ciona_intestinalis ENSCING00000002378
