paramormyrops_kingsleyae ENSPKIG00000002114
serinus_canaria ENSSCAG00000012380
junco_hyemalis ENSJHYG00000007505
zonotrichia_albicollis ENSZALG00000005825
calidris_pygmaea ENSCPGG00000013410
calidris_pugnax ENSCPUG00000013983
melopsittacus_undulatus ENSMUNG00000008017
anser_brachyrhynchus ENSABRG00000022518
anas_platyrhynchos_platyrhynchos ENSAPLG00000010921
gallus_gallus ENSGALG00000008889
meleagris_gallopavo ENSMGAG00000009680
coturnix_japonica ENSCJPG00005014245
numida_meleagris ENSNMEG00000019033
crocodylus_porosus ENSCPRG00005010137
chrysemys_picta_bellii ENSCPBG00000026955
chrysemys_picta_bellii ENSCPBG00000026954
gopherus_agassizii ENSGAGG00000025832
gopherus_agassizii ENSGAGG00000025831
chelonoidis_abingdonii ENSCABG00000019328
pelodiscus_sinensis ENSPSIG00000009489
sphenodon_punctatus ENSSPUG00000014567
sphenodon_punctatus ENSSPUG00000014559
anolis_carolinensis ENSACAG00000004108
pogona_vitticeps ENSPVIG00000014835
notechis_scutatus ENSNSUG00000004573
salvator_merianae ENSSMRG00000023608
xenopus_tropicalis ENSXETG00000019435
eptatretus_burgeri ENSEBUG00000013567
drosophila_melanogaster FBgn0037855
