eptatretus_burgeri ENSEBUG00000009067
piliocolobus_tephrosceles ENSPTEG00000010417
colobus_angolensis ENSCANG00000041841
rhinopithecus_roxellana ENSRROG00000039685
rhinopithecus_bieti ENSRBIG00000010043
cebus_capucinus ENSCCAG00000023889
cebus_capucinus ENSCCAG00000000016
saimiri_boliviensis ENSSBOG00000021567
callithrix_jacchus ENSCJAG00000041694
aotus_nancymaae ENSANAG00000019227
carlito_syrichta ENSTSYG00000009639
microcebus_murinus ENSMICG00000001435
propithecus_coquereli ENSPCOG00000019327
prolemur_simus ENSPSMG00000019142
otolemur_garnettii ENSOGAG00000008489
marmota_marmota ENSMMMG00000006558
peromyscus_maniculatus ENSPEMG00000029390
mandrillus_leucophaeus ENSMLEG00000036153
gorilla_gorilla ENSGGOG00000012223
oryctolagus_cuniculus ENSOCUG00000005768
ochotona_princeps ENSOPRG00000014539
tupaia_belangeri ENSTBEG00000010002
heterocephalus_glaber ENSHGLG00100007003
heterocephalus_glaber ENSHGLG00000002301
heterocephalus_glaber ENSHGLG00000018270
heterocephalus_glaber ENSHGLG00100015977
fukomys_damarensis ENSFDAG00000010756
chinchilla_lanigera ENSCLAG00000014794
chinchilla_lanigera ENSCLAG00000006196
octodon_degus ENSODEG00000004791
cavia_porcellus ENSCPOG00000004781
cavia_aperea ENSCAPG00000017468
urocitellus_parryii ENSUPAG00010001303
ictidomys_tridecemlineatus ENSSTOG00000009212
spermophilus_dauricus ENSSDAG00000012051
mus_musculus ENSMUSG00000021022
mus_spicilegus ENSMSIG00000023335
mus_caroli MGP_CAROLIEiJ_G0017757
mus_pahari MGP_PahariEiJ_G0029513
rattus_norvegicus ENSRNOG00000023591
meriones_unguiculatus ENSMUGG00000012981
peromyscus_maniculatus ENSPEMG00000019655
microtus_ochrogaster ENSMOCG00000001928
cricetulus_griseus ENSCGRG00001006281
cricetulus_griseus ENSCGRG00015012055
cricetulus_griseus ENSCGRG00000001105
cricetulus_griseus ENSCGRG00000003538
cricetulus_griseus ENSCGRG00001018517
mesocricetus_auratus ENSMAUG00000016875
nannospalax_galili ENSNGAG00000004285
nannospalax_galili ENSNGAG00000010619
jaculus_jaculus ENSJJAG00000018280
castor_canadensis ENSCCNG00000008756
dipodomys_ordii ENSDORG00000025034
petromyzon_marinus ENSPMAG00000003007
ornithorhynchus_anatinus ENSOANG00000014054
ornithorhynchus_anatinus ENSOANG00000030482
ciona_savignyi ENSCSAVG00000010606
ciona_intestinalis ENSCING00000008618
