ursus_maritimus ENSUMAG00000008581
fukomys_damarensis ENSFDAG00000019273
heterocephalus_glaber_female ENSHGLG00000021038
heterocephalus_glaber_male ENSHGLG00100019528
heterocephalus_glaber_male ENSHGLG00100020114
heterocephalus_glaber_female ENSHGLG00000021326
heterocephalus_glaber_male ENSHGLG00100020537
heterocephalus_glaber_female ENSHGLG00000021047
marmota_marmota_marmota ENSMMMG00000016643
propithecus_coquereli ENSPCOG00000012019
microcebus_murinus ENSMICG00000008279
prolemur_simus ENSPSMG00000022443
otolemur_garnettii ENSOGAG00000024619
otolemur_garnettii ENSOGAG00000024845
pan_paniscus ENSPPAG00000027772
pan_troglodytes ENSPTRG00000023228
homo_sapiens ENSG00000181961
gorilla_gorilla ENSGGOG00000003534
tupaia_belangeri ENSTBEG00000010427
loxodonta_africana ENSLAFG00000001517
loxodonta_africana ENSLAFG00000026762
