caenorhabditis_elegans_strain_n2 WBGene00022025
apteryx_haastii ENSAHAG00000017831
apteryx_rowi ENSARWG00000016196
apteryx_owenii ENSAOWG00000003217
dromaius_novaehollandiae ENSDNVG00000016893
nothoprocta_perdicaria ENSNPEG00000003800
lepidothrix_coronata ENSLCOG00000002346
manacus_vitellinus ENSMVIG00005008416
zonotrichia_albicollis ENSZALG00000017052
junco_hyemalis ENSJHYG00000013785
serinus_canaria ENSSCAG00000003815
taeniopygia_guttata ENSTGUG00000002099
lonchura_striata_domestica ENSLSDG00000012090
ficedula_albicollis ENSFALG00000003728
cyanistes_caeruleus ENSCCEG00000024075
parus_major ENSPMJG00000000240
serinus_canaria ENSSCAG00000005055
crocodylus_porosus ENSCPRG00005008573
chrysemys_picta_bellii ENSCPBG00000026092
chelonoidis_abingdonii ENSCABG00000009981
pelodiscus_sinensis ENSPSIG00000010192
sarcophilus_harrisii ENSSHAG00000006440
phascolarctos_cinereus ENSPCIG00000018896
monodelphis_domestica ENSMODG00000014087
notamacropus_eugenii ENSMEUG00000004133
sarcophilus_harrisii ENSSHAG00000018908
monodelphis_domestica ENSMODG00000000199
sarcophilus_harrisii ENSSHAG00000018319
phascolarctos_cinereus ENSPCIG00000030173
dipodomys_ordii ENSDORG00000006140
jaculus_jaculus ENSJJAG00000014597
aotus_nancymaae ENSANAG00000009837
myotis_lucifugus ENSMLUG00000028418
myotis_lucifugus ENSMLUG00000009234
pteropus_vampyrus ENSPVAG00000010281
ursus_americanus ENSUAMG00000012048
ursus_maritimus ENSUMAG00000010393
ailuropoda_melanoleuca ENSAMEG00000002921
mustela_putorius_furo ENSMPUG00000001901
neovison_vison ENSNVIG00000001372
canis_lupus_dingo ENSCAFG00020024635
canis_lupus_familiaris ENSCAFG00000023294
vulpes_vulpes ENSVVUG00000024802
panthera_pardus ENSPPRG00000014209
panthera_tigris_altaica ENSPTIG00000016887
felis_catus ENSFCAG00000031924
vicugna_pacos ENSVPAG00000004569
tursiops_truncatus ENSTTRG00000002269
sus_scrofa ENSSSCG00000023062
bos_taurus ENSBTAG00000055212
bos_taurus ENSBTAG00000054942
bos_mutus ENSBMUG00000007331
capra_hircus ENSCHIG00000000312
ovis_aries ENSOARG00000011215
bos_mutus ENSBMUG00000004248
bos_taurus ENSBTAG00000032711
ovis_aries ENSOARG00000000481
equus_asinus_asinus ENSEASG00005003440
equus_caballus ENSECAG00000009156
erinaceus_europaeus ENSEEUG00000010668
sorex_araneus ENSSARG00000005193
loxodonta_africana ENSLAFG00000014307
procavia_capensis ENSPCAG00000010576
dasypus_novemcinctus ENSDNOG00000002254
cavia_aperea ENSCAPG00000009140
mus_spicilegus ENSMSIG00000014640
ochotona_princeps ENSOPRG00000001331
cebus_capucinus ENSCCAG00000022701
saimiri_boliviensis_boliviensis ENSSBOG00000027186
callithrix_jacchus ENSCJAG00000003676
aotus_nancymaae ENSANAG00000027986
cebus_capucinus ENSCCAG00000025329
saimiri_boliviensis_boliviensis ENSSBOG00000017914
aotus_nancymaae ENSANAG00000025458
macaca_nemestrina ENSMNEG00000024084
papio_anubis ENSPANG00000010946
colobus_angolensis_palliatus ENSCANG00000028495
piliocolobus_tephrosceles ENSPTEG00000014656
macaca_mulatta ENSMMUG00000006450
macaca_fascicularis ENSMFAG00000044705
chlorocebus_sabaeus ENSCSAG00000007505
mandrillus_leucophaeus ENSMLEG00000035511
cercocebus_atys ENSCATG00000029963
theropithecus_gelada ENSTGEG00000003294
rhinopithecus_roxellana ENSRROG00000021939
rhinopithecus_bieti ENSRBIG00000035486
pan_troglodytes ENSPTRG00000044591
pan_paniscus ENSPPAG00000024268
homo_sapiens ENSG00000102241
gorilla_gorilla ENSGGOG00000026072
pongo_abelii ENSPPYG00000020765
nomascus_leucogenys ENSNLEG00000002746
echinops_telfairi ENSETEG00000006377
dasypus_novemcinctus ENSDNOG00000041084
prolemur_simus ENSPSMG00000002895
prolemur_simus ENSPSMG00000016044
microcebus_murinus ENSMICG00000009348
propithecus_coquereli ENSPCOG00000021823
otolemur_garnettii ENSOGAG00000005565
carlito_syrichta ENSTSYG00000028876
mus_musculus ENSMUSG00000067873
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034249
mus_spicilegus ENSMSIG00000002226
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033094
mus_pahari MGP_PahariEiJ_G0031636
rattus_norvegicus ENSRNOG00000027761
meriones_unguiculatus ENSMUGG00000025905
cricetulus_griseus_chok1gshd ENSCGRG00001021602
cricetulus_griseus_crigri-picr ENSCGRG00015009773
cricetulus_griseus_crigri ENSCGRG00000002085
mesocricetus_auratus ENSMAUG00000007235
peromyscus_maniculatus_bairdii ENSPEMG00000022397
microtus_ochrogaster ENSMOCG00000023007
microtus_ochrogaster ENSMOCG00000022370
nannospalax_galili ENSNGAG00000017831
castor_canadensis ENSCCNG00000006074
octodon_degus ENSODEG00000002931
cavia_porcellus ENSCPOG00000010493
chinchilla_lanigera ENSCLAG00000002718
heterocephalus_glaber_female ENSHGLG00000005328
heterocephalus_glaber_male ENSHGLG00100004844
fukomys_damarensis ENSFDAG00000008617
spermophilus_dauricus ENSSDAG00000007462
ictidomys_tridecemlineatus ENSSTOG00000012505
urocitellus_parryii ENSUPAG00010013190
marmota_marmota_marmota ENSMMMG00000013019
choloepus_hoffmanni ENSCHOG00000012688
oryctolagus_cuniculus ENSOCUG00000012570
ornithorhynchus_anatinus ENSOANG00000011674
xenopus_tropicalis ENSXETG00000019749
latimeria_chalumnae ENSLACG00000015989
eptatretus_burgeri ENSEBUG00000001534
ciona_savignyi ENSCSAVG00000000371
ciona_intestinalis ENSCING00000005914
saccharomyces_cerevisiae YNL286W
