labrus_bergylta ENSLBEG00000026838
meleagris_gallopavo ENSMGAG00000008364
numida_meleagris ENSNMEG00000015863
anas_platyrhynchos_platyrhynchos ENSAPLG00000018116
anser_brachyrhynchus ENSABRG00000011992
crocodylus_porosus ENSCPRG00005017773
chelonoidis_abingdonii ENSCABG00000018340
gopherus_agassizii ENSGAGG00000021061
chrysemys_picta_bellii ENSCPBG00000026503
pelodiscus_sinensis ENSPSIG00000016953
ornithorhynchus_anatinus ENSOANG00000030584
pan_paniscus ENSPPAG00000037322
pan_troglodytes ENSPTRG00000002732
gorilla_gorilla ENSGGOG00000003979
homo_sapiens ENSG00000107798
pongo_abelii ENSPPYG00000002462
nomascus_leucogenys ENSNLEG00000031920
macaca_mulatta ENSMMUG00000047356
macaca_fascicularis ENSMFAG00000035936
macaca_nemestrina ENSMNEG00000038016
papio_anubis ENSPANG00000021738
mandrillus_leucophaeus ENSMLEG00000006699
cercocebus_atys ENSCATG00000028959
theropithecus_gelada ENSTGEG00000007337
chlorocebus_sabaeus ENSCSAG00000006783
rhinopithecus_bieti ENSRBIG00000036369
rhinopithecus_roxellana ENSRROG00000042282
colobus_angolensis_palliatus ENSCANG00000029982
piliocolobus_tephrosceles ENSPTEG00000037099
cebus_capucinus ENSCCAG00000024186
saimiri_boliviensis_boliviensis ENSSBOG00000022968
callithrix_jacchus ENSCJAG00000005689
aotus_nancymaae ENSANAG00000038450
carlito_syrichta ENSTSYG00000001780
propithecus_coquereli ENSPCOG00000015519
prolemur_simus ENSPSMG00000002485
microcebus_murinus ENSMICG00000034453
otolemur_garnettii ENSOGAG00000002214
mus_musculus ENSMUSG00000024781
mus_spicilegus ENSMSIG00000005571
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023811
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022891
mus_pahari MGP_PahariEiJ_G0014386
rattus_norvegicus ENSRNOG00000019077
meriones_unguiculatus ENSMUGG00000000753
cricetulus_griseus_crigri-picr ENSCGRG00015020861
cricetulus_griseus_crigri ENSCGRG00000010480
cricetulus_griseus_chok1gshd ENSCGRG00001017679
mesocricetus_auratus ENSMAUG00000004120
peromyscus_maniculatus_bairdii ENSPEMG00000014276
microtus_ochrogaster ENSMOCG00000018201
nannospalax_galili ENSNGAG00000015250
jaculus_jaculus ENSJJAG00000014976
castor_canadensis ENSCCNG00000020148
dipodomys_ordii ENSDORG00000024271
chinchilla_lanigera ENSCLAG00000015247
cavia_porcellus ENSCPOG00000000962
octodon_degus ENSODEG00000005659
heterocephalus_glaber_female ENSHGLG00000008898
heterocephalus_glaber_male ENSHGLG00100001923
fukomys_damarensis ENSFDAG00000012430
urocitellus_parryii ENSUPAG00010005464
ictidomys_tridecemlineatus ENSSTOG00000023070
spermophilus_dauricus ENSSDAG00000016244
marmota_marmota_marmota ENSMMMG00000012074
oryctolagus_cuniculus ENSOCUG00000001553
ochotona_princeps ENSOPRG00000015095
tupaia_belangeri ENSTBEG00000001562
tursiops_truncatus ENSTTRG00000007443
vicugna_pacos ENSVPAG00000009968
bos_mutus ENSBMUG00000001751
bos_taurus ENSBTAG00000003636
bison_bison_bison ENSBBBG00000012444
ovis_aries ENSOARG00000015082
capra_hircus ENSCHIG00000020254
sus_scrofa ENSSSCG00000010450
sorex_araneus ENSSARG00000006521
ursus_maritimus ENSUMAG00000012425
ailuropoda_melanoleuca ENSAMEG00000000962
neovison_vison ENSNVIG00000024385
mustela_putorius_furo ENSMPUG00000006491
canis_lupus_familiaris ENSCAFG00000015721
canis_lupus_dingo ENSCAFG00020026052
vulpes_vulpes ENSVVUG00000022747
panthera_tigris_altaica ENSPTIG00000007493
panthera_pardus ENSPPRG00000014389
felis_catus ENSFCAG00000001948
myotis_lucifugus ENSMLUG00000016705
equus_asinus_asinus ENSEASG00005011741
equus_caballus ENSECAG00000010840
dasypus_novemcinctus ENSDNOG00000033444
dasypus_novemcinctus ENSDNOG00000045442
dasypus_novemcinctus ENSDNOG00000041176
dasypus_novemcinctus ENSDNOG00000035312
dasypus_novemcinctus ENSDNOG00000044832
dasypus_novemcinctus ENSDNOG00000040416
dasypus_novemcinctus ENSDNOG00000047732
dasypus_novemcinctus ENSDNOG00000040902
dasypus_novemcinctus ENSDNOG00000039663
dasypus_novemcinctus ENSDNOG00000033650
dasypus_novemcinctus ENSDNOG00000041578
dasypus_novemcinctus ENSDNOG00000044641
dasypus_novemcinctus ENSDNOG00000038076
dasypus_novemcinctus ENSDNOG00000025847
dasypus_novemcinctus ENSDNOG00000047344
dasypus_novemcinctus ENSDNOG00000038000
dasypus_novemcinctus ENSDNOG00000017204
dasypus_novemcinctus ENSDNOG00000038457
dasypus_novemcinctus ENSDNOG00000041173
dasypus_novemcinctus ENSDNOG00000043067
dasypus_novemcinctus ENSDNOG00000033019
dasypus_novemcinctus ENSDNOG00000024627
dasypus_novemcinctus ENSDNOG00000033427
dasypus_novemcinctus ENSDNOG00000049316
choloepus_hoffmanni ENSCHOG00000008417
loxodonta_africana ENSLAFG00000001585
procavia_capensis ENSPCAG00000014771
echinops_telfairi ENSETEG00000010403
erinaceus_europaeus ENSEEUG00000002957
phascolarctos_cinereus ENSPCIG00000023124
notamacropus_eugenii ENSMEUG00000012589
sarcophilus_harrisii ENSSHAG00000003374
monodelphis_domestica ENSMODG00000019646
ornithorhynchus_anatinus ENSOANG00000029269
notechis_scutatus ENSNSUG00000000198
gopherus_agassizii ENSGAGG00000020952
chelonoidis_abingdonii ENSCABG00000018221
chrysemys_picta_bellii ENSCPBG00000026475
pelodiscus_sinensis ENSPSIG00000007794
chrysemys_picta_bellii ENSCPBG00000026477
lepidothrix_coronata ENSLCOG00000011949
manacus_vitellinus ENSMVIG00005006643
junco_hyemalis ENSJHYG00000014562
zonotrichia_albicollis ENSZALG00000005216
serinus_canaria ENSSCAG00000004059
lonchura_striata_domestica ENSLSDG00000010927
cyanistes_caeruleus ENSCCEG00000019881
parus_major ENSPMJG00000015378
ficedula_albicollis ENSFALG00000013100
anser_brachyrhynchus ENSABRG00000019955
apteryx_haastii ENSAHAG00000019323
apteryx_owenii ENSAOWG00000007566
apteryx_rowi ENSARWG00000005393
dromaius_novaehollandiae ENSDNVG00000013732
nothoprocta_perdicaria ENSNPEG00000010250
crocodylus_porosus ENSCPRG00005010010
anolis_carolinensis ENSACAG00000014986
anolis_carolinensis ENSACAG00000022178
pogona_vitticeps ENSPVIG00000002141
notechis_scutatus ENSNSUG00000008823
salvator_merianae ENSSMRG00000012871
sarcophilus_harrisii ENSSHAG00000001654
notamacropus_eugenii ENSMEUG00000009325
monodelphis_domestica ENSMODG00000016553
xenopus_tropicalis ENSXETG00000009273
latimeria_chalumnae ENSLACG00000000424
petromyzon_marinus ENSPMAG00000008050
petromyzon_marinus ENSPMAG00000005707
eptatretus_burgeri ENSEBUG00000007982
