eptatretus_burgeri ENSEBUG00000016193
junco_hyemalis ENSJHYG00000004314
ficedula_albicollis ENSFALG00000005530
parus_major ENSPMJG00000014983
cyanistes_caeruleus ENSCCEG00000011317
melopsittacus_undulatus ENSMUNG00000000712
calidris_pygmaea ENSCPGG00000015162
calidris_pugnax ENSCPUG00000015578
crocodylus_porosus ENSCPRG00005018352
chelonoidis_abingdonii ENSCABG00000002507
gopherus_agassizii ENSGAGG00000007369
chrysemys_picta_bellii ENSCPBG00000013345
pelodiscus_sinensis ENSPSIG00000011175
sphenodon_punctatus ENSSPUG00000001718
sphenodon_punctatus ENSSPUG00000001741
anolis_carolinensis ENSACAG00000015971
pogona_vitticeps ENSPVIG00000018637
notechis_scutatus ENSNSUG00000017389
salvator_merianae ENSSMRG00000010011
xenopus_tropicalis ENSXETG00000000953
labrus_bergylta ENSLBEG00000008761
gasterosteus_aculeatus ENSGACG00000011166
cynoglossus_semilaevis ENSCSEG00000005186
seriola_lalandi_dorsalis ENSSLDG00000021226
seriola_dumerili ENSSDUG00000009936
scophthalmus_maximus ENSSMAG00000016856
mastacembelus_armatus ENSMAMG00000000283
mastacembelus_armatus ENSMAMG00000000285
monopterus_albus ENSMALG00000021406
anabas_testudineus ENSATEG00000004663
xiphophorus_couchianus ENSXCOG00000000640
xiphophorus_maculatus ENSXMAG00000015851
gambusia_affinis ENSGAFG00000018726
poecilia_formosa ENSPFOG00000017254
poecilia_latipinna ENSPLAG00000005751
poecilia_mexicana ENSPMEG00000015967
poecilia_reticulata ENSPREG00000013350
fundulus_heteroclitus ENSFHEG00000001226
cyprinodon_variegatus ENSCVAG00000010591
kryptolebias_marmoratus ENSKMAG00000012940
oryzias_latipes ENSORLG00020021460
oryzias_latipes ENSORLG00000011194
oryzias_latipes_asm223469v1 ENSORLG00015019074
oryzias_melastigma ENSOMEG00000018014
astatotilapia_calliptera ENSACLG00000007632
maylandia_zebra ENSMZEG00005014460
pundamilia_nyererei ENSPNYG00000005185
haplochromis_burtoni ENSHBUG00000015824
neolamprologus_brichardi ENSNBRG00000010496
oreochromis_niloticus ENSONIG00000000949
amphilophus_citrinellus ENSACIG00000007029
amphiprion_ocellaris ENSAOCG00000019456
amphiprion_percula ENSAPEG00000010487
acanthochromis_polyacanthus ENSAPOG00000005937
stegastes_partitus ENSSPAG00000010112
mola_mola ENSMMOG00000011352
tetraodon_nigroviridis ENSTNIG00000019269
tetraodon_nigroviridis ENSTNIG00000019267
takifugu_rubripes ENSTRUG00000009649
hippocampus_comes ENSHCOG00000014055
periophthalmus_magnuspinnatus ENSPMGG00000000662
gadus_morhua ENSGMOG00000007145
esox_lucius ENSELUG00000022820
pygocentrus_nattereri ENSPNAG00000015939
astyanax_mexicanus ENSAMXG00000016801
ictalurus_punctatus ENSIPUG00000023638
danio_rerio ENSDARG00000070673
scleropages_formosus ENSSFOG00015020769
paramormyrops_kingsleyae ENSPKIG00000009191
lepisosteus_oculatus ENSLOCG00000013550
latimeria_chalumnae ENSLACG00000009549
ciona_intestinalis ENSCING00000005164
caenorhabditis_elegans_strain_n2 WBGene00010911
