apteryx_haastii ENSAHAG00000017447
bos_mutus ENSBMUG00000016801
bison_bison ENSBBBG00000000547
tursiops_truncatus ENSTTRG00000003941
sus_scrofa ENSSSCG00000004332
pteropus_vampyrus ENSPVAG00000016152
erinaceus_europaeus ENSEEUG00000001063
equus_caballus ENSECAG00000010522
equus_asinus ENSEASG00005006035
dasypus_novemcinctus ENSDNOG00000042939
choloepus_hoffmanni ENSCHOG00000013259
procavia_capensis ENSPCAG00000001355
loxodonta_africana ENSLAFG00000013766
octodon_degus ENSODEG00000019369
ornithorhynchus_anatinus ENSOANG00000008927
xenopus_tropicalis ENSXETG00000013410
latimeria_chalumnae ENSLACG00000003435
scleropages_formosus ENSSFOG00015013734
paramormyrops_kingsleyae ENSPKIG00000016663
astyanax_mexicanus ENSAMXG00000020851
astyanax_mexicanus ENSAMXG00000038128
astyanax_mexicanus ENSAMXG00005015468
pygocentrus_nattereri ENSPNAG00000001074
electrophorus_electricus ENSEEEG00000013224
danio_rerio ENSDARG00000036569
clupea_harengus ENSCHAG00000021877
hucho_hucho ENSHHUG00000024073
hucho_hucho ENSHHUG00000048601
esox_lucius ENSELUG00000002246
betta_splendens ENSBSLG00000022813
periophthalmus_magnuspinnatus ENSPMGG00000016926
poecilia_reticulata ENSPREG00000012430
acanthochromis_polyacanthus ENSAPOG00000000862
parambassis_ranga ENSPRNG00000014751
astatotilapia_calliptera ENSACLG00000007701
maylandia_zebra ENSMZEG00005017062
haplochromis_burtoni ENSHBUG00000018676
amphilophus_citrinellus ENSACIG00000019368
fundulus_heteroclitus ENSFHEG00000002421
cyprinodon_variegatus ENSCVAG00000019813
xiphophorus_maculatus ENSXMAG00000023436
xiphophorus_couchianus ENSXCOG00000009164
gambusia_affinis ENSGAFG00000010583
poecilia_formosa ENSPFOG00000009427
poecilia_latipinna ENSPLAG00000012602
poecilia_mexicana ENSPMEG00000009295
kryptolebias_marmoratus ENSKMAG00000001250
oryzias_latipes ENSORLG00000011098
oryzias_latipes ENSORLG00020021632
oryzias_latipes ENSORLG00015019487
oryzias_melastigma ENSOMEG00000018334
mastacembelus_armatus ENSMAMG00000016710
monopterus_albus ENSMALG00000008527
anabas_testudineus ENSATEG00000014248
larimichthys_crocea ENSLCRG00005014264
hippocampus_comes ENSHCOG00000005153
seriola_lalandi ENSSLDG00000012423
seriola_dumerili ENSSDUG00000021470
lates_calcarifer ENSLCAG00010000888
cottoperca_gobio ENSCGOG00000008906
gasterosteus_aculeatus ENSGACG00000002017
labrus_bergylta ENSLBEG00000008586
pundamilia_nyererei ENSPNYG00000018159
maylandia_zebra ENSMZEG00005024853
neolamprologus_brichardi ENSNBRG00000022187
hippocampus_comes ENSHCOG00000018970
gadus_morhua ENSGMOG00000002053
denticeps_clupeoides ENSDCDG00000019646
denticeps_clupeoides ENSDCDG00000027824
clupea_harengus ENSCHAG00000022221
ictalurus_punctatus ENSIPUG00000010404
electrophorus_electricus ENSEEEG00000004619
astyanax_mexicanus ENSAMXG00005019349
astyanax_mexicanus ENSAMXG00000014356
pygocentrus_nattereri ENSPNAG00000002469
danio_rerio ENSDARG00000004074
tetraodon_nigroviridis ENSTNIG00000003864
takifugu_rubripes ENSTRUG00000001002
mola_mola ENSMMOG00000015017
larimichthys_crocea ENSLCRG00005011452
cottoperca_gobio ENSCGOG00000018402
scophthalmus_maximus ENSSMAG00000002221
cynoglossus_semilaevis ENSCSEG00000018218
seriola_dumerili ENSSDUG00000009249
seriola_lalandi ENSSLDG00000018603
mastacembelus_armatus ENSMAMG00000002574
monopterus_albus ENSMALG00000013247
anabas_testudineus ENSATEG00000011447
betta_splendens ENSBSLG00000024488
amphiprion_ocellaris ENSAOCG00000006261
amphiprion_percula ENSAPEG00000001692
acanthochromis_polyacanthus ENSAPOG00000012130
stegastes_partitus ENSSPAG00000009810
parambassis_ranga ENSPRNG00000012302
astatotilapia_calliptera ENSACLG00000020016
maylandia_zebra ENSMZEG00005021005
pundamilia_nyererei ENSPNYG00000014116
haplochromis_burtoni ENSHBUG00000007028
neolamprologus_brichardi ENSNBRG00000013186
oreochromis_niloticus ENSONIG00000001606
amphilophus_citrinellus ENSACIG00000004137
xiphophorus_maculatus ENSXMAG00000028595
xiphophorus_couchianus ENSXCOG00000001248
gambusia_affinis ENSGAFG00000020806
poecilia_latipinna ENSPLAG00000020838
poecilia_formosa ENSPFOG00000013310
poecilia_mexicana ENSPMEG00000000396
poecilia_reticulata ENSPREG00000001540
cyprinodon_variegatus ENSCVAG00000014272
kryptolebias_marmoratus ENSKMAG00000011275
gouania_willdenowi ENSGWIG00000026590
hippocampus_comes ENSHCOG00000013072
labrus_bergylta ENSLBEG00000026600
gasterosteus_aculeatus ENSGACG00000006245
oryzias_latipes ENSORLG00000017926
oryzias_latipes ENSORLG00020015611
oryzias_latipes ENSORLG00015013413
oryzias_melastigma ENSOMEG00000002373
periophthalmus_magnuspinnatus ENSPMGG00000016654
hucho_hucho ENSHHUG00000029484
hucho_hucho ENSHHUG00000037163
esox_lucius ENSELUG00000017489
paramormyrops_kingsleyae ENSPKIG00000018543
scleropages_formosus ENSSFOG00015021616
lepisosteus_oculatus ENSLOCG00000016952
erpetoichthys_calabaricus ENSECRG00000003666
xiphophorus_couchianus ENSXCOG00000006453
fundulus_heteroclitus ENSFHEG00000010207
takifugu_rubripes ENSTRUG00000020584
callorhinchus_milii ENSCMIG00000015212
ciona_savignyi ENSCSAVG00000006130
ciona_intestinalis ENSCING00000014767
