paramormyrops_kingsleyae ENSPKIG00000023191
colobus_angolensis ENSCANG00000035836
rhinopithecus_bieti ENSRBIG00000033425
rhinopithecus_roxellana ENSRROG00000017000
mandrillus_leucophaeus ENSMLEG00000036106
cercocebus_atys ENSCATG00000040210
papio_anubis ENSPANG00000007525
theropithecus_gelada ENSTGEG00000004413
macaca_fascicularis ENSMFAG00000037058
macaca_mulatta ENSMMUG00000057979
macaca_nemestrina ENSMNEG00000029017
chlorocebus_sabaeus ENSCSAG00000010427
cebus_capucinus ENSCCAG00000035724
callithrix_jacchus ENSCJAG00000017826
saimiri_boliviensis ENSSBOG00000015812
aotus_nancymaae ENSANAG00000027413
carlito_syrichta ENSTSYG00000031046
propithecus_coquereli ENSPCOG00000021580
microcebus_murinus ENSMICG00000030851
prolemur_simus ENSPSMG00000003188
otolemur_garnettii ENSOGAG00000029192
castor_canadensis ENSCCNG00000029452
dipodomys_ordii ENSDORG00000015642
cricetulus_griseus ENSCGRG00001024009
cricetulus_griseus ENSCGRG00000018772
cricetulus_griseus ENSCGRG00015026014
mesocricetus_auratus ENSMAUG00000011269
peromyscus_maniculatus ENSPEMG00000015381
microtus_ochrogaster ENSMOCG00000013925
mus_musculus ENSMUSG00000038259
mus_spretus MGP_SPRETEiJ_G0025465
mus_spicilegus ENSMSIG00000003800
mus_caroli MGP_CAROLIEiJ_G0024543
mus_pahari MGP_PahariEiJ_G0025988
rattus_norvegicus ENSRNOG00000050123
meriones_unguiculatus ENSMUGG00000007974
nannospalax_galili ENSNGAG00000004160
jaculus_jaculus ENSJJAG00000023147
chinchilla_lanigera ENSCLAG00000017037
octodon_degus ENSODEG00000013518
cavia_aperea ENSCAPG00000016893
cavia_porcellus ENSCPOG00000002993
heterocephalus_glaber ENSHGLG00000017753
heterocephalus_glaber ENSHGLG00100019481
fukomys_damarensis ENSFDAG00000017819
ictidomys_tridecemlineatus ENSSTOG00000026204
spermophilus_dauricus ENSSDAG00000020684
urocitellus_parryii ENSUPAG00010004214
marmota_marmota ENSMMMG00000023244
oryctolagus_cuniculus ENSOCUG00000010602
ochotona_princeps ENSOPRG00000005499
tupaia_belangeri ENSTBEG00000001083
choloepus_hoffmanni ENSCHOG00000007729
dasypus_novemcinctus ENSDNOG00000012409
loxodonta_africana ENSLAFG00000017482
echinops_telfairi ENSETEG00000015913
procavia_capensis ENSPCAG00000015037
xenopus_tropicalis ENSXETG00000011218
latimeria_chalumnae ENSLACG00000009339
