mola_mola ENSMMOG00000006902
marmota_marmota_marmota ENSMMMG00000024049
cricetulus_griseus_chok1gshd ENSCGRG00001012871
cricetulus_griseus_crigri ENSCGRG00000014145
mesocricetus_auratus ENSMAUG00000007752
peromyscus_maniculatus_bairdii ENSPEMG00000013757
microtus_ochrogaster ENSMOCG00000017993
mus_spicilegus ENSMSIG00000018213
mus_musculus ENSMUSG00000054720
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028489
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027491
mus_pahari MGP_PahariEiJ_G0017263
rattus_norvegicus ENSRNOG00000002122
meriones_unguiculatus ENSMUGG00000024526
nannospalax_galili ENSNGAG00000016567
jaculus_jaculus ENSJJAG00000009982
dipodomys_ordii ENSDORG00000026385
tupaia_belangeri ENSTBEG00000015608
theropithecus_gelada ENSTGEG00000022427
mandrillus_leucophaeus ENSMLEG00000029074
cercocebus_atys ENSCATG00000033735
papio_anubis ENSPANG00000021912
macaca_fascicularis ENSMFAG00000031732
macaca_nemestrina ENSMNEG00000042357
macaca_mulatta ENSMMUG00000008003
chlorocebus_sabaeus ENSCSAG00000001455
rhinopithecus_roxellana ENSRROG00000040604
rhinopithecus_bieti ENSRBIG00000036400
piliocolobus_tephrosceles ENSPTEG00000028639
colobus_angolensis_palliatus ENSCANG00000032272
pan_troglodytes ENSPTRG00000000942
pan_paniscus ENSPPAG00000034868
homo_sapiens ENSG00000171488
gorilla_gorilla ENSGGOG00000023228
pongo_abelii ENSPPYG00000001168
nomascus_leucogenys ENSNLEG00000031779
saimiri_boliviensis_boliviensis ENSSBOG00000028086
cebus_capucinus ENSCCAG00000019776
callithrix_jacchus ENSCJAG00000043026
aotus_nancymaae ENSANAG00000025297
prolemur_simus ENSPSMG00000026042
propithecus_coquereli ENSPCOG00000028483
microcebus_murinus ENSMICG00000029202
otolemur_garnettii ENSOGAG00000005172
carlito_syrichta ENSTSYG00000033957
oryctolagus_cuniculus ENSOCUG00000010782
ochotona_princeps ENSOPRG00000014405
castor_canadensis ENSCCNG00000028506
erinaceus_europaeus ENSEEUG00000002418
sorex_araneus ENSSARG00000006436
equus_asinus_asinus ENSEASG00005015412
equus_caballus ENSECAG00000011928
bos_mutus ENSBMUG00000003287
bos_taurus ENSBTAG00000000900
bison_bison_bison ENSBBBG00000005937
ovis_aries ENSOARG00000015578
capra_hircus ENSCHIG00000009462
vicugna_pacos ENSVPAG00000003595
tursiops_truncatus ENSTTRG00000006559
sus_scrofa ENSSSCG00000006917
myotis_lucifugus ENSMLUG00000012629
ursus_americanus ENSUAMG00000011562
ursus_maritimus ENSUMAG00000001510
ailuropoda_melanoleuca ENSAMEG00000000489
neovison_vison ENSNVIG00000017661
mustela_putorius_furo ENSMPUG00000004718
canis_lupus_dingo ENSCAFG00020013634
canis_lupus_familiaris ENSCAFG00000020198
vulpes_vulpes ENSVVUG00000030215
panthera_pardus ENSPPRG00000007474
panthera_tigris_altaica ENSPTIG00000019321
felis_catus ENSFCAG00000030043
loxodonta_africana ENSLAFG00000008397
procavia_capensis ENSPCAG00000012805
echinops_telfairi ENSETEG00000004950
choloepus_hoffmanni ENSCHOG00000004504
dasypus_novemcinctus ENSDNOG00000036556
notamacropus_eugenii ENSMEUG00000003219
phascolarctos_cinereus ENSPCIG00000003200
sarcophilus_harrisii ENSSHAG00000018379
monodelphis_domestica ENSMODG00000012076
ornithorhynchus_anatinus ENSOANG00000010843
anolis_carolinensis ENSACAG00000001238
notechis_scutatus ENSNSUG00000019994
salvator_merianae ENSSMRG00000017431
sphenodon_punctatus ENSSPUG00000001836
anser_brachyrhynchus ENSABRG00000019523
anas_platyrhynchos_platyrhynchos ENSAPLG00000015632
gallus_gallus ENSGALG00000006170
coturnix_japonica ENSCJPG00005008243
meleagris_gallopavo ENSMGAG00000008505
numida_meleagris ENSNMEG00000021000
manacus_vitellinus ENSMVIG00005005186
manacus_vitellinus ENSMVIG00005005181
lepidothrix_coronata ENSLCOG00000003845
lonchura_striata_domestica ENSLSDG00000011252
taeniopygia_guttata ENSTGUG00000006226
junco_hyemalis ENSJHYG00000002554
zonotrichia_albicollis ENSZALG00000007402
serinus_canaria ENSSCAG00000014033
ficedula_albicollis ENSFALG00000001665
cyanistes_caeruleus ENSCCEG00000004770
parus_major ENSPMJG00000019409
calidris_pygmaea ENSCPGG00000012716
calidris_pugnax ENSCPUG00000003531
melopsittacus_undulatus ENSMUNG00000011502
apteryx_haastii ENSAHAG00000006898
apteryx_rowi ENSARWG00000015288
apteryx_owenii ENSAOWG00000006567
dromaius_novaehollandiae ENSDNVG00000013378
nothoprocta_perdicaria ENSNPEG00000002745
crocodylus_porosus ENSCPRG00005016859
chelonoidis_abingdonii ENSCABG00000007020
gopherus_agassizii ENSGAGG00000011421
chrysemys_picta_bellii ENSCPBG00000015678
pelodiscus_sinensis ENSPSIG00000002440
xenopus_tropicalis ENSXETG00000023003
xenopus_tropicalis ENSXETG00000020373
xenopus_tropicalis ENSXETG00000006089
latimeria_chalumnae ENSLACG00000011093
