loxodonta_africana ENSLAFG00000005402
ursus_americanus ENSUAMG00000024994
mustela_putorius_furo ENSMPUG00000008195
neovison_vison ENSNVIG00000019659
canis_lupus_dingo ENSCAFG00020001385
canis_lupus_familiaris ENSCAFG00000012893
vulpes_vulpes ENSVVUG00000015205
panthera_pardus ENSPPRG00000004145
panthera_tigris_altaica ENSPTIG00000006707
felis_catus ENSFCAG00000030656
equus_asinus_asinus ENSEASG00005023176
equus_caballus ENSECAG00000016151
tursiops_truncatus ENSTTRG00000001827
sus_scrofa ENSSSCG00000039677
capra_hircus ENSCHIG00000023125
ovis_aries ENSOARG00000011195
bos_taurus ENSBTAG00000017198
bos_mutus ENSBMUG00000005972
bison_bison_bison ENSBBBG00000017847
pteropus_vampyrus ENSPVAG00000014109
dasypus_novemcinctus ENSDNOG00000043797
ochotona_princeps ENSOPRG00000005933
echinops_telfairi ENSETEG00000002989
sorex_araneus ENSSARG00000008070
erinaceus_europaeus ENSEEUG00000015849
oryctolagus_cuniculus ENSOCUG00000002185
poecilia_latipinna ENSPLAG00000012782
phascolarctos_cinereus ENSPCIG00000017131
notamacropus_eugenii ENSMEUG00000006728
sarcophilus_harrisii ENSSHAG00000005283
monodelphis_domestica ENSMODG00000016860
ornithorhynchus_anatinus ENSOANG00000003725
apteryx_haastii ENSAHAG00000002098
apteryx_owenii ENSAOWG00000000844
apteryx_rowi ENSARWG00000009713
dromaius_novaehollandiae ENSDNVG00000014994
nothoprocta_perdicaria ENSNPEG00000009527
manacus_vitellinus ENSMVIG00005004753
lepidothrix_coronata ENSLCOG00000013730
cyanistes_caeruleus ENSCCEG00000021568
parus_major ENSPMJG00000007280
zonotrichia_albicollis ENSZALG00000010044
junco_hyemalis ENSJHYG00000012448
taeniopygia_guttata ENSTGUG00000007453
lonchura_striata_domestica ENSLSDG00000006249
serinus_canaria ENSSCAG00000014702
ficedula_albicollis ENSFALG00000010418
melopsittacus_undulatus ENSMUNG00000007552
calidris_pugnax ENSCPUG00000008246
calidris_pygmaea ENSCPGG00000010202
anas_platyrhynchos_platyrhynchos ENSAPLG00000007776
anser_brachyrhynchus ENSABRG00000006273
gallus_gallus ENSGALG00000005801
coturnix_japonica ENSCJPG00005003134
meleagris_gallopavo ENSMGAG00000006295
numida_meleagris ENSNMEG00000016027
crocodylus_porosus ENSCPRG00005005873
gopherus_agassizii ENSGAGG00000002902
chelonoidis_abingdonii ENSCABG00000001062
chrysemys_picta_bellii ENSCPBG00000027193
pelodiscus_sinensis ENSPSIG00000012045
anolis_carolinensis ENSACAG00000005817
pogona_vitticeps ENSPVIG00000014710
notechis_scutatus ENSNSUG00000006459
salvator_merianae ENSSMRG00000012709
sphenodon_punctatus ENSSPUG00000000850
esox_lucius ENSELUG00000013441
danio_rerio ENSDARG00000087071
scleropages_formosus ENSSFOG00015020486
mola_mola ENSMMOG00000014952
labrus_bergylta ENSLBEG00000016241
acanthochromis_polyacanthus ENSAPOG00000001720
stegastes_partitus ENSSPAG00000022482
fundulus_heteroclitus ENSFHEG00000009994
cyprinodon_variegatus ENSCVAG00000007248
poecilia_formosa ENSPFOG00000010251
poecilia_mexicana ENSPMEG00000008560
poecilia_latipinna ENSPLAG00000005374
poecilia_reticulata ENSPREG00000012536
xiphophorus_couchianus ENSXCOG00000000016
xiphophorus_maculatus ENSXMAG00000004772
gambusia_affinis ENSGAFG00000020151
kryptolebias_marmoratus ENSKMAG00000006487
pundamilia_nyererei ENSPNYG00000013286
astatotilapia_calliptera ENSACLG00000013765
maylandia_zebra ENSMZEG00005021625
haplochromis_burtoni ENSHBUG00000010335
neolamprologus_brichardi ENSNBRG00000021495
oreochromis_niloticus ENSONIG00000009364
amphilophus_citrinellus ENSACIG00000015916
anabas_testudineus ENSATEG00000003363
mastacembelus_armatus ENSMAMG00000008298
monopterus_albus ENSMALG00000006603
tetraodon_nigroviridis ENSTNIG00000004166
takifugu_rubripes ENSTRUG00000010213
seriola_dumerili ENSSDUG00000014704
seriola_lalandi_dorsalis ENSSLDG00000019411
cynoglossus_semilaevis ENSCSEG00000002311
scophthalmus_maximus ENSSMAG00000006668
gasterosteus_aculeatus ENSGACG00000004655
amphiprion_ocellaris ENSAOCG00000014427
amphiprion_percula ENSAPEG00000006594
hippocampus_comes ENSHCOG00000004588
oryzias_latipes ENSORLG00020004359
oryzias_latipes ENSORLG00000000865
oryzias_latipes_asm223469v1 ENSORLG00015018547
oryzias_melastigma ENSOMEG00000014686
periophthalmus_magnuspinnatus ENSPMGG00000014857
gadus_morhua ENSGMOG00000006567
esox_lucius ENSELUG00000003742
astyanax_mexicanus ENSAMXG00000018597
pygocentrus_nattereri ENSPNAG00000012801
ictalurus_punctatus ENSIPUG00000012912
danio_rerio ENSDARG00000070724
scleropages_formosus ENSSFOG00015000746
paramormyrops_kingsleyae ENSPKIG00000012089
lepisosteus_oculatus ENSLOCG00000001635
latimeria_chalumnae ENSLACG00000010383
xenopus_tropicalis ENSXETG00000023746
eptatretus_burgeri ENSEBUG00000014503
