eptatretus_burgeri ENSEBUG00000005555
mus_pahari MGP_PahariEiJ_G0015479
rattus_norvegicus ENSRNOG00000046307
meriones_unguiculatus ENSMUGG00000017613
nannospalax_galili ENSNGAG00000015339
jaculus_jaculus ENSJJAG00000010915
jaculus_jaculus ENSJJAG00000018910
castor_canadensis ENSCCNG00000022927
oryctolagus_cuniculus ENSOCUG00000007847
ochotona_princeps ENSOPRG00000008880
pan_troglodytes ENSPTRG00000014995
pan_paniscus ENSPPAG00000042988
homo_sapiens ENSG00000168237
gorilla_gorilla ENSGGOG00000015844
pongo_abelii ENSPPYG00000013811
nomascus_leucogenys ENSNLEG00000007106
cercocebus_atys ENSCATG00000035027
mandrillus_leucophaeus ENSMLEG00000028922
theropithecus_gelada ENSTGEG00000002237
papio_anubis ENSPANG00000006914
macaca_fascicularis ENSMFAG00000033123
macaca_mulatta ENSMMUG00000016971
macaca_nemestrina ENSMNEG00000036181
chlorocebus_sabaeus ENSCSAG00000013762
rhinopithecus_roxellana ENSRROG00000036017
rhinopithecus_bieti ENSRBIG00000039788
piliocolobus_tephrosceles ENSPTEG00000038746
colobus_angolensis_palliatus ENSCANG00000031979
cebus_capucinus ENSCCAG00000025040
callithrix_jacchus ENSCJAG00000006155
saimiri_boliviensis_boliviensis ENSSBOG00000028319
aotus_nancymaae ENSANAG00000031147
carlito_syrichta ENSTSYG00000005085
propithecus_coquereli ENSPCOG00000017281
microcebus_murinus ENSMICG00000030257
prolemur_simus ENSPSMG00000006196
otolemur_garnettii ENSOGAG00000016035
tupaia_belangeri ENSTBEG00000017689
dasypus_novemcinctus ENSDNOG00000038106
dipodomys_ordii ENSDORG00000025214
procavia_capensis ENSPCAG00000016397
echinops_telfairi ENSETEG00000011806
loxodonta_africana ENSLAFG00000008525
notamacropus_eugenii ENSMEUG00000016354
phascolarctos_cinereus ENSPCIG00000018172
monodelphis_domestica ENSMODG00000011601
sarcophilus_harrisii ENSSHAG00000000848
ornithorhynchus_anatinus ENSOANG00000013690
xenopus_tropicalis ENSXETG00000030358
latimeria_chalumnae ENSLACG00000018387
tetraodon_nigroviridis ENSTNIG00000014771
takifugu_rubripes ENSTRUG00000024514
cynoglossus_semilaevis ENSCSEG00000021724
labrus_bergylta ENSLBEG00000023609
gasterosteus_aculeatus ENSGACG00000001248
mola_mola ENSMMOG00000010934
mastacembelus_armatus ENSMAMG00000016138
monopterus_albus ENSMALG00000002894
anabas_testudineus ENSATEG00000024898
seriola_lalandi_dorsalis ENSSLDG00000009445
seriola_dumerili ENSSDUG00000001001
scophthalmus_maximus ENSSMAG00000015901
xiphophorus_maculatus ENSXMAG00000028851
xiphophorus_couchianus ENSXCOG00000013471
gambusia_affinis ENSGAFG00000012204
poecilia_formosa ENSPFOG00000014999
poecilia_latipinna ENSPLAG00000022943
poecilia_mexicana ENSPMEG00000018915
poecilia_reticulata ENSPREG00000004918
fundulus_heteroclitus ENSFHEG00000018934
cyprinodon_variegatus ENSCVAG00000006453
kryptolebias_marmoratus ENSKMAG00000005317
oryzias_latipes ENSORLG00020020661
oryzias_latipes ENSORLG00000003875
oryzias_latipes_asm223469v1 ENSORLG00015016466
oryzias_melastigma ENSOMEG00000001720
maylandia_zebra ENSMZEG00005014669
astatotilapia_calliptera ENSACLG00000014648
pundamilia_nyererei ENSPNYG00000017232
haplochromis_burtoni ENSHBUG00000002723
neolamprologus_brichardi ENSNBRG00000019853
oreochromis_niloticus ENSONIG00000003951
amphilophus_citrinellus ENSACIG00000010409
amphiprion_percula ENSAPEG00000003292
amphiprion_ocellaris ENSAOCG00000017659
acanthochromis_polyacanthus ENSAPOG00000023893
stegastes_partitus ENSSPAG00000006688
hippocampus_comes ENSHCOG00000020764
gadus_morhua ENSGMOG00000015975
esox_lucius ENSELUG00000000983
pygocentrus_nattereri ENSPNAG00000000549
astyanax_mexicanus ENSAMXG00000041594
ictalurus_punctatus ENSIPUG00000000957
danio_rerio ENSDARG00000060120
scleropages_formosus ENSSFOG00015015730
paramormyrops_kingsleyae ENSPKIG00000013132
ciona_intestinalis ENSCING00000008020
caenorhabditis_elegans_strain_n2 WBGene00015733
drosophila_melanogaster FBgn0031428
