caenorhabditis_elegans_strain_n2 WBGene00018735
seriola_dumerili ENSSDUG00000023198
seriola_lalandi_dorsalis ENSSLDG00000001625
mastacembelus_armatus ENSMAMG00000005378
monopterus_albus ENSMALG00000014819
anabas_testudineus ENSATEG00000021729
gadus_morhua ENSGMOG00000005851
petromyzon_marinus ENSPMAG00000005639
eptatretus_burgeri ENSEBUG00000003796
ciona_intestinalis ENSCING00000006186
ciona_savignyi ENSCSAVG00000001868
drosophila_melanogaster FBgn0052380
