apteryx_owenii ENSAOWG00000012054
cebus_capucinus ENSCCAG00000026603
saimiri_boliviensis ENSSBOG00000020988
callithrix_jacchus ENSCJAG00000007061
aotus_nancymaae ENSANAG00000033928
carlito_syrichta ENSTSYG00000001205
propithecus_coquereli ENSPCOG00000021207
microcebus_murinus ENSMICG00000017077
prolemur_simus ENSPSMG00000004066
otolemur_garnettii ENSOGAG00000026615
tupaia_belangeri ENSTBEG00000016376
jaculus_jaculus ENSJJAG00000014833
jaculus_jaculus ENSJJAG00000015148
peromyscus_maniculatus ENSPEMG00000016341
microtus_ochrogaster ENSMOCG00000003579
cricetulus_griseus ENSCGRG00000017179
cricetulus_griseus ENSCGRG00001012886
cricetulus_griseus ENSCGRG00015027756
mesocricetus_auratus ENSMAUG00000011349
mus_spicilegus ENSMSIG00000031876
mus_musculus ENSMUSG00000020319
mus_spretus MGP_SPRETEiJ_G0016968
mus_caroli MGP_CAROLIEiJ_G0016125
mus_pahari MGP_PahariEiJ_G0016765
rattus_norvegicus ENSRNOG00000054331
nannospalax_galili ENSNGAG00000022039
urocitellus_parryii ENSUPAG00010011061
ictidomys_tridecemlineatus ENSSTOG00000014213
spermophilus_dauricus ENSSDAG00000024313
marmota_marmota ENSMMMG00000006330
cavia_porcellus ENSCPOG00000030520
cavia_porcellus ENSCPOG00000036317
cavia_aperea ENSCAPG00000013107
chinchilla_lanigera ENSCLAG00000008400
octodon_degus ENSODEG00000011330
heterocephalus_glaber ENSHGLG00100003249
heterocephalus_glaber ENSHGLG00100003211
heterocephalus_glaber ENSHGLG00000005902
fukomys_damarensis ENSFDAG00000014257
dipodomys_ordii ENSDORG00000003329
oryctolagus_cuniculus ENSOCUG00000006156
ochotona_princeps ENSOPRG00000013731
procavia_capensis ENSPCAG00000011974
echinops_telfairi ENSETEG00000007565
choloepus_hoffmanni ENSCHOG00000005937
dasypus_novemcinctus ENSDNOG00000038652
loxodonta_africana ENSLAFG00000025584
phascolarctos_cinereus ENSPCIG00000024581
vombatus_ursinus ENSVURG00010013315
notamacropus_eugenii ENSMEUG00000006915
sarcophilus_harrisii ENSSHAG00000009447
monodelphis_domestica ENSMODG00000003049
ornithorhynchus_anatinus ENSOANG00000012425
xenopus_tropicalis ENSXETG00000011123
latimeria_chalumnae ENSLACG00000016832
paramormyrops_kingsleyae ENSPKIG00000004302
scleropages_formosus ENSSFOG00015011463
clupea_harengus ENSCHAG00000001434
denticeps_clupeoides ENSDCDG00000015075
astyanax_mexicanus ENSAMXG00000043843
astyanax_mexicanus ENSAMXG00005024685
pygocentrus_nattereri ENSPNAG00000025965
ictalurus_punctatus ENSIPUG00000013126
electrophorus_electricus ENSEEEG00000005103
danio_rerio ENSDARG00000074590
cynoglossus_semilaevis ENSCSEG00000001003
gadus_morhua ENSGMOG00000013821
oryzias_latipes ENSORLG00020000492
oryzias_latipes ENSORLG00015004031
oryzias_latipes ENSORLG00000029431
oryzias_melastigma ENSOMEG00000023058
stegastes_partitus ENSSPAG00000008335
takifugu_rubripes ENSTRUG00000011105
tetraodon_nigroviridis ENSTNIG00000009839
periophthalmus_magnuspinnatus ENSPMGG00000019456
cottoperca_gobio ENSCGOG00000018045
scophthalmus_maximus ENSSMAG00000006459
maylandia_zebra ENSMZEG00005027331
astatotilapia_calliptera ENSACLG00000026647
pundamilia_nyererei ENSPNYG00000008363
haplochromis_burtoni ENSHBUG00000018121
neolamprologus_brichardi ENSNBRG00000010324
oreochromis_niloticus ENSONIG00000001271
parambassis_ranga ENSPRNG00000011011
gouania_willdenowi ENSGWIG00000023702
kryptolebias_marmoratus ENSKMAG00000015541
fundulus_heteroclitus ENSFHEG00000011173
anabas_testudineus ENSATEG00000013390
betta_splendens ENSBSLG00000019147
monopterus_albus ENSMALG00000021484
larimichthys_crocea ENSLCRG00005020354
labrus_bergylta ENSLBEG00000005960
poecilia_formosa ENSPFOG00000001995
poecilia_latipinna ENSPLAG00000019683
poecilia_mexicana ENSPMEG00000007378
poecilia_reticulata ENSPREG00000021349
xiphophorus_maculatus ENSXMAG00000005591
xiphophorus_couchianus ENSXCOG00000013819
gambusia_affinis ENSGAFG00000012396
cyprinodon_variegatus ENSCVAG00000004576
fundulus_heteroclitus ENSFHEG00000011182
mastacembelus_armatus ENSMAMG00000022221
seriola_dumerili ENSSDUG00000020512
seriola_lalandi ENSSLDG00000017711
lates_calcarifer ENSLCAG00010013399
amphiprion_ocellaris ENSAOCG00000000997
amphiprion_percula ENSAPEG00000023677
acanthochromis_polyacanthus ENSAPOG00000005298
stegastes_partitus ENSSPAG00000005091
hucho_hucho ENSHHUG00000005474
amphilophus_citrinellus ENSACIG00000012952
mola_mola ENSMMOG00000007307
labrus_bergylta ENSLBEG00000012214
hippocampus_comes ENSHCOG00000000697
hucho_hucho ENSHHUG00000004011
hucho_hucho ENSHHUG00000003825
esox_lucius ENSELUG00000013884
lepisosteus_oculatus ENSLOCG00000016068
erpetoichthys_calabaricus ENSECRG00000019668
callorhinchus_milii ENSCMIG00000002187
eptatretus_burgeri ENSEBUG00000005885
apteryx_rowi ENSARWG00000006028
calidris_pygmaea ENSCPGG00000012301
chelonoidis_abingdonii ENSCABG00000009854
ornithorhynchus_anatinus ENSOANG00000028905
petromyzon_marinus ENSPMAG00000006383
eptatretus_burgeri ENSEBUG00000013323
ciona_savignyi ENSCSAVG00000007025
ciona_savignyi ENSCSAVG00000007022
ciona_intestinalis ENSCING00000012118
ciona_intestinalis ENSCING00000009181
drosophila_melanogaster FBgn0086698
