sarcophilus_harrisii ENSSHAG00000018689
mastacembelus_armatus ENSMAMG00000016376
monopterus_albus ENSMALG00000004597
clupea_harengus ENSCHAG00000023723
denticeps_clupeoides ENSDCDG00000033245
astyanax_mexicanus ENSAMXG00000029441
astyanax_mexicanus ENSAMXG00005018281
pygocentrus_nattereri ENSPNAG00000017796
electrophorus_electricus ENSEEEG00000000104
danio_rerio ENSDARG00000068590
scleropages_formosus ENSSFOG00015018664
paramormyrops_kingsleyae ENSPKIG00000001618
lepisosteus_oculatus ENSLOCG00000018263
erpetoichthys_calabaricus ENSECRG00000022359
callorhinchus_milii ENSCMIG00000017323
eptatretus_burgeri ENSEBUG00000006165
petromyzon_marinus ENSPMAG00000007176
ciona_savignyi ENSCSAVG00000009155
ciona_intestinalis ENSCING00000021543
drosophila_melanogaster FBgn0037747
caenorhabditis_elegans WBGene00016983
