caenorhabditis_elegans_strain_n2 WBGene00003079
callithrix_jacchus ENSCJAG00000047379
chinchilla_lanigera ENSCLAG00000000202
octodon_degus ENSODEG00000008258
peromyscus_maniculatus_bairdii ENSPEMG00000019994
microtus_ochrogaster ENSMOCG00000012018
macaca_fascicularis ENSMFAG00000038508
carlito_syrichta ENSTSYG00000006449
cricetulus_griseus_chok1gshd ENSCGRG00001015461
mesocricetus_auratus ENSMAUG00000012222
heterocephalus_glaber_female ENSHGLG00000011765
cebus_capucinus ENSCCAG00000032123
mustela_putorius_furo ENSMPUG00000005458
vulpes_vulpes ENSVVUG00000021311
felis_catus ENSFCAG00000000230
myotis_lucifugus ENSMLUG00000017028
capra_hircus ENSCHIG00000004079
macaca_fascicularis ENSMFAG00000031187
macaca_mulatta ENSMMUG00000045129
piliocolobus_tephrosceles ENSPTEG00000022082
cricetulus_griseus_crigri-picr ENSCGRG00015023957
peromyscus_maniculatus_bairdii ENSPEMG00000022375
ursus_americanus ENSUAMG00000009786
canis_lupus_familiaris ENSCAFG00000030781
bos_taurus ENSBTAG00000052014
phascolarctos_cinereus ENSPCIG00000030906
chrysemys_picta_bellii ENSCPBG00000013685
dromaius_novaehollandiae ENSDNVG00000012511
salvator_merianae ENSSMRG00000016393
marmota_marmota_marmota ENSMMMG00000008302
nannospalax_galili ENSNGAG00000017707
heterocephalus_glaber_male ENSHGLG00100015610
cavia_aperea ENSCAPG00000006980
heterocephalus_glaber_male ENSHGLG00100014544
heterocephalus_glaber_female ENSHGLG00000012261
fukomys_damarensis ENSFDAG00000008685
rattus_norvegicus ENSRNOG00000027305
macaca_fascicularis ENSMFAG00000030152
macaca_mulatta ENSMMUG00000030131
macaca_nemestrina ENSMNEG00000037935
papio_anubis ENSPANG00000033477
theropithecus_gelada ENSTGEG00000011479
piliocolobus_tephrosceles ENSPTEG00000022405
saimiri_boliviensis_boliviensis ENSSBOG00000019124
ursus_maritimus ENSUMAG00000002625
capra_hircus ENSCHIG00000019779
procavia_capensis ENSPCAG00000013740
dasypus_novemcinctus ENSDNOG00000049495
notechis_scutatus ENSNSUG00000014883
calidris_pugnax ENSCPUG00000017908
jaculus_jaculus ENSJJAG00000012145
mus_musculus ENSMUSG00000091625
castor_canadensis ENSCCNG00000029274
tupaia_belangeri ENSTBEG00000004876
rhinopithecus_roxellana ENSRROG00000023884
capra_hircus ENSCHIG00000024539
taeniopygia_guttata ENSTGUG00000017539
lonchura_striata_domestica ENSLSDG00000011868
lepidothrix_coronata ENSLCOG00000005233
melopsittacus_undulatus ENSMUNG00000004939
anser_brachyrhynchus ENSABRG00000003479
apteryx_rowi ENSARWG00000003332
apteryx_haastii ENSAHAG00000006333
chelonoidis_abingdonii ENSCABG00000019439
sphenodon_punctatus ENSSPUG00000002690
mus_pahari MGP_PahariEiJ_G0022171
mus_spicilegus ENSMSIG00000000336
meriones_unguiculatus ENSMUGG00000013292
ictidomys_tridecemlineatus ENSSTOG00000012662
rhinopithecus_bieti ENSRBIG00000030714
rhinopithecus_bieti ENSRBIG00000027803
gorilla_gorilla ENSGGOG00000043469
pteropus_vampyrus ENSPVAG00000009786
panthera_tigris_altaica ENSPTIG00000015604
fukomys_damarensis ENSFDAG00000008767
octodon_degus ENSODEG00000019072
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028421
rattus_norvegicus ENSRNOG00000042126
oryctolagus_cuniculus ENSOCUG00000029043
cercocebus_atys ENSCATG00000040218
theropithecus_gelada ENSTGEG00000013627
colobus_angolensis_palliatus ENSCANG00000039909
pan_troglodytes ENSPTRG00000019057
homo_sapiens ENSG00000106355
cebus_capucinus ENSCCAG00000037808
saimiri_boliviensis_boliviensis ENSSBOG00000012312
ovis_aries ENSOARG00000006944
echinops_telfairi ENSETEG00000018068
nannospalax_galili ENSNGAG00000022569
mesocricetus_auratus ENSMAUG00000008132
nannospalax_galili ENSNGAG00000024142
dipodomys_ordii ENSDORG00000009422
urocitellus_parryii ENSUPAG00010010249
rhinopithecus_roxellana ENSRROG00000042782
rhinopithecus_bieti ENSRBIG00000030340
theropithecus_gelada ENSTGEG00000018240
nomascus_leucogenys ENSNLEG00000015268
cebus_capucinus ENSCCAG00000000821
carlito_syrichta ENSTSYG00000026530
microcebus_murinus ENSMICG00000005353
canis_lupus_dingo ENSCAFG00020004946
panthera_pardus ENSPPRG00000002550
tursiops_truncatus ENSTTRG00000004237
loxodonta_africana ENSLAFG00000029579
dasypus_novemcinctus ENSDNOG00000034958
anas_platyrhynchos_platyrhynchos ENSAPLG00000008171
apteryx_owenii ENSAOWG00000018973
crocodylus_porosus ENSCPRG00005010064
jaculus_jaculus ENSJJAG00000016144
jaculus_jaculus ENSJJAG00000004475
cricetulus_griseus_crigri ENSCGRG00000007677
spermophilus_dauricus ENSSDAG00000005412
ochotona_princeps ENSOPRG00000002443
echinops_telfairi ENSETEG00000000777
urocitellus_parryii ENSUPAG00010013029
marmota_marmota_marmota ENSMMMG00000010014
peromyscus_maniculatus_bairdii ENSPEMG00000026980
callithrix_jacchus ENSCJAG00000005678
cebus_capucinus ENSCCAG00000037334
microcebus_murinus ENSMICG00000033928
erinaceus_europaeus ENSEEUG00000004102
loxodonta_africana ENSLAFG00000027938
monodelphis_domestica ENSMODG00000013274
pogona_vitticeps ENSPVIG00000009378
anolis_carolinensis ENSACAG00000009530
gopherus_agassizii ENSGAGG00000015593
bos_mutus ENSBMUG00000019061
capra_hircus ENSCHIG00000021428
choloepus_hoffmanni ENSCHOG00000005335
calidris_pygmaea ENSCPGG00000006753
xenopus_tropicalis ENSXETG00000026465
pan_troglodytes ENSPTRG00000049488
prolemur_simus ENSPSMG00000017111
equus_caballus ENSECAG00000018445
bos_taurus ENSBTAG00000002332
pongo_abelii ENSPPYG00000017661
echinops_telfairi ENSETEG00000001469
echinops_telfairi ENSETEG00000010651
echinops_telfairi ENSETEG00000016074
coturnix_japonica ENSCJPG00005006916
manacus_vitellinus ENSMVIG00005019630
kryptolebias_marmoratus ENSKMAG00000021861
fundulus_heteroclitus ENSFHEG00000004011
urocitellus_parryii ENSUPAG00010010660
ictidomys_tridecemlineatus ENSSTOG00000033886
spermophilus_dauricus ENSSDAG00000024884
marmota_marmota_marmota ENSMMMG00000008016
mus_spicilegus ENSMSIG00000016886
echinops_telfairi ENSETEG00000019718
zonotrichia_albicollis ENSZALG00000006359
serinus_canaria ENSSCAG00000005419
parus_major ENSPMJG00000001718
cyanistes_caeruleus ENSCCEG00000011965
ficedula_albicollis ENSFALG00000001892
melopsittacus_undulatus ENSMUNG00000008659
pelodiscus_sinensis ENSPSIG00000014796
sus_scrofa ENSSSCG00000026064
gambusia_affinis ENSGAFG00000016824
oryzias_melastigma ENSOMEG00000001078
amphiprion_percula ENSAPEG00000008201
periophthalmus_magnuspinnatus ENSPMGG00000011699
mola_mola ENSMMOG00000004026
eptatretus_burgeri ENSEBUG00000008540
ciona_savignyi ENSCSAVG00000001439
ciona_intestinalis ENSCING00000020625
seriola_lalandi_dorsalis ENSSLDG00000008014
ornithorhynchus_anatinus ENSOANG00000014540
saccharomyces_cerevisiae YER146W
