paramormyrops_kingsleyae ENSPKIG00000013026
monodelphis_domestica ENSMODG00000017716
microcebus_murinus ENSMICG00000036781
prolemur_simus ENSPSMG00000003756
propithecus_coquereli ENSPCOG00000026159
otolemur_garnettii ENSOGAG00000015414
macaca_nemestrina ENSMNEG00000031095
macaca_mulatta ENSMMUG00000003134
macaca_fascicularis ENSMFAG00000007187
theropithecus_gelada ENSTGEG00000006519
papio_anubis ENSPANG00000018473
chlorocebus_sabaeus ENSCSAG00000016302
cercocebus_atys ENSCATG00000039401
colobus_angolensis_palliatus ENSCANG00000001540
piliocolobus_tephrosceles ENSPTEG00000011805
rhinopithecus_roxellana ENSRROG00000041338
pan_troglodytes ENSPTRG00000018571
pan_paniscus ENSPPAG00000040376
homo_sapiens ENSG00000146373
gorilla_gorilla ENSGGOG00000039954
nomascus_leucogenys ENSNLEG00000013922
cebus_capucinus ENSCCAG00000003430
saimiri_boliviensis_boliviensis ENSSBOG00000026271
callithrix_jacchus ENSCJAG00000003808
aotus_nancymaae ENSANAG00000033288
microtus_ochrogaster ENSMOCG00000017196
peromyscus_maniculatus_bairdii ENSPEMG00000006698
cricetulus_griseus_chok1gshd ENSCGRG00001022463
cricetulus_griseus_crigri-picr ENSCGRG00015011352
cricetulus_griseus_crigri ENSCGRG00000011097
mesocricetus_auratus ENSMAUG00000015127
mus_musculus ENSMUSG00000063760
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016027
mus_spicilegus ENSMSIG00000005906
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015218
mus_pahari MGP_PahariEiJ_G0023840
rattus_norvegicus ENSRNOG00000013323
nannospalax_galili ENSNGAG00000011762
jaculus_jaculus ENSJJAG00000006629
dipodomys_ordii ENSDORG00000025345
chinchilla_lanigera ENSCLAG00000015070
octodon_degus ENSODEG00000004749
cavia_porcellus ENSCPOG00000024368
heterocephalus_glaber_male ENSHGLG00100004420
heterocephalus_glaber_female ENSHGLG00000001047
marmota_marmota_marmota ENSMMMG00000016319
oryctolagus_cuniculus ENSOCUG00000012576
carlito_syrichta ENSTSYG00000025566
bos_taurus ENSBTAG00000033961
bison_bison_bison ENSBBBG00000010322
capra_hircus ENSCHIG00000013683
ovis_aries ENSOARG00000008006
sus_scrofa ENSSSCG00000021149
myotis_lucifugus ENSMLUG00000000770
ursus_maritimus ENSUMAG00000001305
ailuropoda_melanoleuca ENSAMEG00000009654
mustela_putorius_furo ENSMPUG00000014500
neovison_vison ENSNVIG00000002000
canis_lupus_dingo ENSCAFG00020021770
canis_lupus_familiaris ENSCAFG00000001028
panthera_tigris_altaica ENSPTIG00000017780
panthera_pardus ENSPPRG00000013485
felis_catus ENSFCAG00000003319
equus_asinus_asinus ENSEASG00005009356
equus_caballus ENSECAG00000010611
sorex_araneus ENSSARG00000005745
ochotona_princeps ENSOPRG00000000326
loxodonta_africana ENSLAFG00000001599
bos_mutus ENSBMUG00000013127
bos_mutus ENSBMUG00000013114
castor_canadensis ENSCCNG00000020167
urocitellus_parryii ENSUPAG00010020524
mandrillus_leucophaeus ENSMLEG00000011353
cebus_capucinus ENSCCAG00000034690
dasypus_novemcinctus ENSDNOG00000023663
pongo_abelii ENSPPYG00000016984
rhinopithecus_bieti ENSRBIG00000042900
tupaia_belangeri ENSTBEG00000011641
pteropus_vampyrus ENSPVAG00000005468
erinaceus_europaeus ENSEEUG00000013463
tursiops_truncatus ENSTTRG00000002249
procavia_capensis ENSPCAG00000008167
echinops_telfairi ENSETEG00000006277
choloepus_hoffmanni ENSCHOG00000008857
xenopus_tropicalis ENSXETG00000021840
latimeria_chalumnae ENSLACG00000017927
eptatretus_burgeri ENSEBUG00000015910
