caenorhabditis_elegans_strain_n2 WBGene00013460
spermophilus_dauricus ENSSDAG00000019093
marmota_marmota_marmota ENSMMMG00000022663
procavia_capensis ENSPCAG00000015042
phascolarctos_cinereus ENSPCIG00000009823
notamacropus_eugenii ENSMEUG00000013117
sarcophilus_harrisii ENSSHAG00000007024
monodelphis_domestica ENSMODG00000014703
ornithorhynchus_anatinus ENSOANG00000008577
ornithorhynchus_anatinus ENSOANG00000029082
latimeria_chalumnae ENSLACG00000008308
pygocentrus_nattereri ENSPNAG00000023060
astyanax_mexicanus ENSAMXG00000004786
ictalurus_punctatus ENSIPUG00000023488
danio_rerio ENSDARG00000027649
esox_lucius ENSELUG00000013775
poecilia_mexicana ENSPMEG00000018309
poecilia_latipinna ENSPLAG00000000882
poecilia_formosa ENSPFOG00000015922
poecilia_reticulata ENSPREG00000014875
xiphophorus_couchianus ENSXCOG00000019695
xiphophorus_maculatus ENSXMAG00000009784
gambusia_affinis ENSGAFG00000019449
fundulus_heteroclitus ENSFHEG00000014774
kryptolebias_marmoratus ENSKMAG00000002806
maylandia_zebra ENSMZEG00005014358
astatotilapia_calliptera ENSACLG00000014484
pundamilia_nyererei ENSPNYG00000004405
haplochromis_burtoni ENSHBUG00000001188
neolamprologus_brichardi ENSNBRG00000004770
oreochromis_niloticus ENSONIG00000018812
amphilophus_citrinellus ENSACIG00000009846
amphiprion_ocellaris ENSAOCG00000022056
amphiprion_percula ENSAPEG00000019526
acanthochromis_polyacanthus ENSAPOG00000022087
stegastes_partitus ENSSPAG00000018579
mastacembelus_armatus ENSMAMG00000003076
monopterus_albus ENSMALG00000016416
anabas_testudineus ENSATEG00000003959
seriola_lalandi_dorsalis ENSSLDG00000008469
seriola_dumerili ENSSDUG00000002828
tetraodon_nigroviridis ENSTNIG00000002505
takifugu_rubripes ENSTRUG00000007030
mola_mola ENSMMOG00000018212
labrus_bergylta ENSLBEG00000015018
labrus_bergylta ENSLBEG00000020569
gasterosteus_aculeatus ENSGACG00000001440
oryzias_latipes_asm223469v1 ENSORLG00015011017
oryzias_latipes ENSORLG00020013331
oryzias_latipes ENSORLG00000018854
oryzias_melastigma ENSOMEG00000010647
periophthalmus_magnuspinnatus ENSPMGG00000006141
hippocampus_comes ENSHCOG00000007251
gadus_morhua ENSGMOG00000003157
tetraodon_nigroviridis ENSTNIG00000017313
mola_mola ENSMMOG00000011923
gasterosteus_aculeatus ENSGACG00000008929
takifugu_rubripes ENSTRUG00000013905
takifugu_rubripes ENSTRUG00000021819
poecilia_formosa ENSPFOG00000010418
poecilia_latipinna ENSPLAG00000021300
xiphophorus_couchianus ENSXCOG00000000957
xiphophorus_maculatus ENSXMAG00000027291
gambusia_affinis ENSGAFG00000008016
poecilia_mexicana ENSPMEG00000021545
poecilia_mexicana ENSPMEG00000021555
poecilia_reticulata ENSPREG00000004482
fundulus_heteroclitus ENSFHEG00000012186
cyprinodon_variegatus ENSCVAG00000015067
poecilia_latipinna ENSPLAG00000021271
xiphophorus_couchianus ENSXCOG00000003932
cyprinodon_variegatus ENSCVAG00000022058
cyprinodon_variegatus ENSCVAG00000022039
fundulus_heteroclitus ENSFHEG00000012215
kryptolebias_marmoratus ENSKMAG00000007317
acanthochromis_polyacanthus ENSAPOG00000012241
scophthalmus_maximus ENSSMAG00000020534
cynoglossus_semilaevis ENSCSEG00000002021
seriola_dumerili ENSSDUG00000018498
seriola_lalandi_dorsalis ENSSLDG00000005234
mastacembelus_armatus ENSMAMG00000008835
monopterus_albus ENSMALG00000011474
anabas_testudineus ENSATEG00000014525
amphiprion_percula ENSAPEG00000021167
amphiprion_ocellaris ENSAOCG00000010077
stegastes_partitus ENSSPAG00000002906
maylandia_zebra ENSMZEG00005006258
pundamilia_nyererei ENSPNYG00000021047
astatotilapia_calliptera ENSACLG00000018846
haplochromis_burtoni ENSHBUG00000014332
neolamprologus_brichardi ENSNBRG00000010525
oreochromis_niloticus ENSONIG00000003694
amphilophus_citrinellus ENSACIG00000023663
labrus_bergylta ENSLBEG00000013492
periophthalmus_magnuspinnatus ENSPMGG00000015311
periophthalmus_magnuspinnatus ENSPMGG00000015314
hippocampus_comes ENSHCOG00000015957
gadus_morhua ENSGMOG00000011222
paramormyrops_kingsleyae ENSPKIG00000023646
scleropages_formosus ENSSFOG00015002108
lepisosteus_oculatus ENSLOCG00000016823
petromyzon_marinus ENSPMAG00000004841
eptatretus_burgeri ENSEBUG00000009018
drosophila_melanogaster FBgn0261065
xenopus_tropicalis ENSXETG00000008263
saccharomyces_cerevisiae YLR277C
