calidris_pygmaea ENSCPGG00000007817
ailuropoda_melanoleuca ENSAMEG00000015865
mustela_putorius_furo ENSMPUG00000001278
neovison_vison ENSNVIG00000001737
canis_lupus_familiaris ENSCAFG00000001044
canis_lupus_dingo ENSCAFG00020006510
vulpes_vulpes ENSVVUG00000016797
panthera_tigris_altaica ENSPTIG00000017884
panthera_pardus ENSPPRG00000024355
felis_catus ENSFCAG00000034753
equus_caballus ENSECAG00000011179
equus_asinus_asinus ENSEASG00005022428
bison_bison_bison ENSBBBG00000008016
bos_taurus ENSBTAG00000033446
ovis_aries ENSOARG00000008916
capra_hircus ENSCHIG00000024616
vicugna_pacos ENSVPAG00000006522
sus_scrofa ENSSSCG00000030603
tursiops_truncatus ENSTTRG00000005951
loxodonta_africana ENSLAFG00000012220
echinops_telfairi ENSETEG00000013249
choloepus_hoffmanni ENSCHOG00000005858
heterocephalus_glaber_male ENSHGLG00100013905
heterocephalus_glaber_female ENSHGLG00000018372
heterocephalus_glaber_female ENSHGLG00000004693
heterocephalus_glaber_male ENSHGLG00100007929
fukomys_damarensis ENSFDAG00000007665
octodon_degus ENSODEG00000020134
octodon_degus ENSODEG00000003322
octodon_degus ENSODEG00000007284
chinchilla_lanigera ENSCLAG00000000573
cavia_porcellus ENSCPOG00000039026
cavia_aperea ENSCAPG00000015335
spermophilus_dauricus ENSSDAG00000020363
urocitellus_parryii ENSUPAG00010008902
marmota_marmota_marmota ENSMMMG00000001775
ictidomys_tridecemlineatus ENSSTOG00000010833
castor_canadensis ENSCCNG00000024342
dipodomys_ordii ENSDORG00000008551
nannospalax_galili ENSNGAG00000018459
nannospalax_galili ENSNGAG00000011008
mus_musculus ENSMUSG00000050891
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020719
mus_spicilegus ENSMSIG00000015274
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019822
mus_pahari MGP_PahariEiJ_G0019831
rattus_norvegicus ENSRNOG00000047198
meriones_unguiculatus ENSMUGG00000018817
peromyscus_maniculatus_bairdii ENSPEMG00000012112
microtus_ochrogaster ENSMOCG00000001584
cricetulus_griseus_crigri-picr ENSCGRG00015006637
cricetulus_griseus_chok1gshd ENSCGRG00001010074
mesocricetus_auratus ENSMAUG00000013670
jaculus_jaculus ENSJJAG00000000232
procavia_capensis ENSPCAG00000012276
dasypus_novemcinctus ENSDNOG00000042744
erinaceus_europaeus ENSEEUG00000012561
ornithorhynchus_anatinus ENSOANG00000014088
xenopus_tropicalis ENSXETG00000017477
latimeria_chalumnae ENSLACG00000000023
labrus_bergylta ENSLBEG00000024623
gasterosteus_aculeatus ENSGACG00000009542
mola_mola ENSMMOG00000016212
scophthalmus_maximus ENSSMAG00000013461
cynoglossus_semilaevis ENSCSEG00000017999
monopterus_albus ENSMALG00000010075
mastacembelus_armatus ENSMAMG00000019919
anabas_testudineus ENSATEG00000013700
seriola_lalandi_dorsalis ENSSLDG00000019432
seriola_dumerili ENSSDUG00000013973
fundulus_heteroclitus ENSFHEG00000012426
cyprinodon_variegatus ENSCVAG00000002395
poecilia_formosa ENSPFOG00000000928
poecilia_latipinna ENSPLAG00000002228
poecilia_mexicana ENSPMEG00000021569
poecilia_reticulata ENSPREG00000021141
xiphophorus_maculatus ENSXMAG00000001248
xiphophorus_couchianus ENSXCOG00000019181
gambusia_affinis ENSGAFG00000002351
kryptolebias_marmoratus ENSKMAG00000008222
oryzias_latipes ENSORLG00020014017
oryzias_latipes ENSORLG00000029003
oryzias_latipes_asm223469v1 ENSORLG00015007351
oryzias_melastigma ENSOMEG00000012956
amphiprion_ocellaris ENSAOCG00000013005
amphiprion_percula ENSAPEG00000010649
acanthochromis_polyacanthus ENSAPOG00000012480
stegastes_partitus ENSSPAG00000022226
astatotilapia_calliptera ENSACLG00000012879
maylandia_zebra ENSMZEG00005027072
pundamilia_nyererei ENSPNYG00000023712
oreochromis_niloticus ENSONIG00000007228
neolamprologus_brichardi ENSNBRG00000000350
amphilophus_citrinellus ENSACIG00000010995
tetraodon_nigroviridis ENSTNIG00000004931
takifugu_rubripes ENSTRUG00000003890
periophthalmus_magnuspinnatus ENSPMGG00000023401
hippocampus_comes ENSHCOG00000018701
gadus_morhua ENSGMOG00000003653
esox_lucius ENSELUG00000017606
astyanax_mexicanus ENSAMXG00000020526
pygocentrus_nattereri ENSPNAG00000010855
ictalurus_punctatus ENSIPUG00000007324
danio_rerio ENSDARG00000036924
paramormyrops_kingsleyae ENSPKIG00000024331
scleropages_formosus ENSSFOG00015001193
lepisosteus_oculatus ENSLOCG00000009012
eptatretus_burgeri ENSEBUG00000014224
ciona_intestinalis ENSCING00000007139
ciona_savignyi ENSCSAVG00000009939
drosophila_melanogaster FBgn0033117
saccharomyces_cerevisiae YBL055C
