ciona_savignyi ENSCSAVG00000002266
ficedula_albicollis ENSFALG00000012937
zonotrichia_albicollis ENSZALG00000008099
manacus_vitellinus ENSMVIG00005020056
lepidothrix_coronata ENSLCOG00000004575
anser_brachyrhynchus ENSABRG00000003998
anas_platyrhynchos_platyrhynchos ENSAPLG00000010217
meleagris_gallopavo ENSMGAG00000009094
gallus_gallus ENSGALG00000005390
coturnix_japonica ENSCJPG00005006222
numida_meleagris ENSNMEG00000005039
calidris_pygmaea ENSCPGG00000004048
calidris_pugnax ENSCPUG00000005680
melopsittacus_undulatus ENSMUNG00000003701
apteryx_owenii ENSAOWG00000005291
apteryx_haastii ENSAHAG00000000340
apteryx_rowi ENSARWG00000006702
dromaius_novaehollandiae ENSDNVG00000017924
nothoprocta_perdicaria ENSNPEG00000006062
crocodylus_porosus ENSCPRG00005012128
gopherus_agassizii ENSGAGG00000017382
chelonoidis_abingdonii ENSCABG00000002948
chrysemys_picta_bellii ENSCPBG00000006954
pelodiscus_sinensis ENSPSIG00000003290
pogona_vitticeps ENSPVIG00000017714
pogona_vitticeps ENSPVIG00000017137
anolis_carolinensis ENSACAG00000012138
notechis_scutatus ENSNSUG00000015406
salvator_merianae ENSSMRG00000013384
sphenodon_punctatus ENSSPUG00000009446
phascolarctos_cinereus ENSPCIG00000014733
notamacropus_eugenii ENSMEUG00000016527
sarcophilus_harrisii ENSSHAG00000017042
sarcophilus_harrisii ENSSHAG00000016713
monodelphis_domestica ENSMODG00000002999
ornithorhynchus_anatinus ENSOANG00000000883
peromyscus_maniculatus_bairdii ENSPEMG00000013651
microtus_ochrogaster ENSMOCG00000004461
cricetulus_griseus_crigri-picr ENSCGRG00015028042
cricetulus_griseus_chok1gshd ENSCGRG00001019896
cricetulus_griseus_crigri ENSCGRG00000010149
mesocricetus_auratus ENSMAUG00000011089
mus_musculus ENSMUSG00000035572
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026935
mus_spicilegus ENSMSIG00000020238
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025972
mus_pahari MGP_PahariEiJ_G0024119
rattus_norvegicus ENSRNOG00000011655
nannospalax_galili ENSNGAG00000016718
jaculus_jaculus ENSJJAG00000011255
marmota_marmota_marmota ENSMMMG00000005574
urocitellus_parryii ENSUPAG00010016664
ictidomys_tridecemlineatus ENSSTOG00000009869
spermophilus_dauricus ENSSDAG00000020709
heterocephalus_glaber_female ENSHGLG00000005287
heterocephalus_glaber_male ENSHGLG00100014313
fukomys_damarensis ENSFDAG00000019292
cavia_porcellus ENSCPOG00000008918
cavia_aperea ENSCAPG00000008921
octodon_degus ENSODEG00000015520
chinchilla_lanigera ENSCLAG00000014621
dipodomys_ordii ENSDORG00000014368
ochotona_princeps ENSOPRG00000014337
oryctolagus_cuniculus ENSOCUG00000002438
rhinopithecus_roxellana ENSRROG00000045666
rhinopithecus_bieti ENSRBIG00000034144
piliocolobus_tephrosceles ENSPTEG00000024809
mandrillus_leucophaeus ENSMLEG00000034410
cercocebus_atys ENSCATG00000035688
chlorocebus_sabaeus ENSCSAG00000010837
papio_anubis ENSPANG00000025569
macaca_nemestrina ENSMNEG00000041416
macaca_fascicularis ENSMFAG00000045646
theropithecus_gelada ENSTGEG00000003705
pan_paniscus ENSPPAG00000042476
pan_troglodytes ENSPTRG00000020953
gorilla_gorilla ENSGGOG00000006977
homo_sapiens ENSG00000122741
pongo_abelii ENSPPYG00000019054
macaca_mulatta ENSMMUG00000047381
colobus_angolensis_palliatus ENSCANG00000041789
nomascus_leucogenys ENSNLEG00000003513
callithrix_jacchus ENSCJAG00000010621
saimiri_boliviensis_boliviensis ENSSBOG00000030943
cebus_capucinus ENSCCAG00000032281
aotus_nancymaae ENSANAG00000037358
carlito_syrichta ENSTSYG00000012910
microcebus_murinus ENSMICG00000006059
propithecus_coquereli ENSPCOG00000015920
prolemur_simus ENSPSMG00000005467
otolemur_garnettii ENSOGAG00000006179
bos_mutus ENSBMUG00000002275
ovis_aries ENSOARG00000011365
vicugna_pacos ENSVPAG00000009059
choloepus_hoffmanni ENSCHOG00000000154
dasypus_novemcinctus ENSDNOG00000042170
procavia_capensis ENSPCAG00000000965
echinops_telfairi ENSETEG00000011918
loxodonta_africana ENSLAFG00000018560
ursus_americanus ENSUAMG00000004975
ursus_maritimus ENSUMAG00000011581
ailuropoda_melanoleuca ENSAMEG00000004993
neovison_vison ENSNVIG00000015802
mustela_putorius_furo ENSMPUG00000006153
canis_lupus_dingo ENSCAFG00020017903
canis_lupus_familiaris ENSCAFG00000002394
vulpes_vulpes ENSVVUG00000019876
panthera_pardus ENSPPRG00000009034
panthera_tigris_altaica ENSPTIG00000015568
felis_catus ENSFCAG00000019005
bos_taurus ENSBTAG00000014934
bison_bison_bison ENSBBBG00000004661
capra_hircus ENSCHIG00000010370
tursiops_truncatus ENSTTRG00000011780
sus_scrofa ENSSSCG00000005356
sorex_araneus ENSSARG00000000666
erinaceus_europaeus ENSEEUG00000011703
equus_caballus ENSECAG00000006857
equus_asinus_asinus ENSEASG00005000703
pteropus_vampyrus ENSPVAG00000005498
myotis_lucifugus ENSMLUG00000014912
mesocricetus_auratus ENSMAUG00000019485
meriones_unguiculatus ENSMUGG00000011726
fundulus_heteroclitus ENSFHEG00000011170
takifugu_rubripes ENSTRUG00000008886
pogona_vitticeps ENSPVIG00000000342
eptatretus_burgeri ENSEBUG00000003996
latimeria_chalumnae ENSLACG00000001877
xenopus_tropicalis ENSXETG00000002243
ciona_intestinalis ENSCING00000022531
drosophila_melanogaster FBgn0039601
