notamacropus_eugenii ENSMEUG00000000468
oryzias_melastigma ENSOMEG00000017080
kryptolebias_marmoratus ENSKMAG00000021549
haplochromis_burtoni ENSHBUG00000011248
pundamilia_nyererei ENSPNYG00000013878
maylandia_zebra ENSMZEG00005006710
astatotilapia_calliptera ENSACLG00000021390
oreochromis_niloticus ENSONIG00000007265
amphilophus_citrinellus ENSACIG00000019696
amphiprion_ocellaris ENSAOCG00000008694
scophthalmus_maximus ENSSMAG00000006873
cynoglossus_semilaevis ENSCSEG00000003700
gasterosteus_aculeatus ENSGACG00000005863
labrus_bergylta ENSLBEG00000006454
periophthalmus_magnuspinnatus ENSPMGG00000016906
gadus_morhua ENSGMOG00000015981
paramormyrops_kingsleyae ENSPKIG00000022008
pygocentrus_nattereri ENSPNAG00000004359
astyanax_mexicanus ENSAMXG00000018584
ictalurus_punctatus ENSIPUG00000005332
danio_rerio ENSDARG00000011635
esox_lucius ENSELUG00000005601
lepisosteus_oculatus ENSLOCG00000007444
scleropages_formosus ENSSFOG00015010672
scleropages_formosus ENSSFOG00015001141
paramormyrops_kingsleyae ENSPKIG00000020300
ictalurus_punctatus ENSIPUG00000012296
astyanax_mexicanus ENSAMXG00000012951
pygocentrus_nattereri ENSPNAG00000008512
danio_rerio ENSDARG00000035695
esox_lucius ENSELUG00000022057
anolis_carolinensis ENSACAG00000012688
notechis_scutatus ENSNSUG00000018526
salvator_merianae ENSSMRG00000009963
anser_brachyrhynchus ENSABRG00000007736
anas_platyrhynchos_platyrhynchos ENSAPLG00000008246
numida_meleagris ENSNMEG00000002621
gallus_gallus ENSGALG00000043433
calidris_pugnax ENSCPUG00000008597
apteryx_rowi ENSARWG00000007061
apteryx_haastii ENSAHAG00000016204
dromaius_novaehollandiae ENSDNVG00000017451
lepidothrix_coronata ENSLCOG00000000527
coturnix_japonica ENSCJPG00005008283
apteryx_owenii ENSAOWG00000014232
calidris_pygmaea ENSCPGG00000003024
chrysemys_picta_bellii ENSCPBG00000018887
sphenodon_punctatus ENSSPUG00000017668
pogona_vitticeps ENSPVIG00000016679
chelonoidis_abingdonii ENSCABG00000005474
latimeria_chalumnae ENSLACG00000014122
calidris_pugnax ENSCPUG00000009500
petromyzon_marinus ENSPMAG00000006635
eptatretus_burgeri ENSEBUG00000007031
eptatretus_burgeri ENSEBUG00000013298
