chrysemys_picta_bellii ENSCPBG00000024770
sorex_araneus ENSSARG00000014544
erinaceus_europaeus ENSEEUG00000007598
notamacropus_eugenii ENSMEUG00000005555
phascolarctos_cinereus ENSPCIG00000034363
sarcophilus_harrisii ENSSHAG00000014545
monodelphis_domestica ENSMODG00000018976
ornithorhynchus_anatinus ENSOANG00000014944
cyanistes_caeruleus ENSCCEG00000012907
ornithorhynchus_anatinus ENSOANG00000030767
nothoprocta_perdicaria ENSNPEG00000011355
nothoprocta_perdicaria ENSNPEG00000011354
cyanistes_caeruleus ENSCCEG00000023724
xenopus_tropicalis ENSXETG00000004035
latimeria_chalumnae ENSLACG00000007907
pygocentrus_nattereri ENSPNAG00000009849
astyanax_mexicanus ENSAMXG00000029742
ictalurus_punctatus ENSIPUG00000002571
danio_rerio ENSDARG00000061830
cynoglossus_semilaevis ENSCSEG00000009112
cynoglossus_semilaevis ENSCSEG00000009097
hippocampus_comes ENSHCOG00000017771
anabas_testudineus ENSATEG00000017870
seriola_lalandi_dorsalis ENSSLDG00000004115
seriola_dumerili ENSSDUG00000000645
scophthalmus_maximus ENSSMAG00000009162
monopterus_albus ENSMALG00000004478
mastacembelus_armatus ENSMAMG00000018662
amphiprion_ocellaris ENSAOCG00000006400
amphiprion_percula ENSAPEG00000017799
acanthochromis_polyacanthus ENSAPOG00000006675
stegastes_partitus ENSSPAG00000013141
xiphophorus_maculatus ENSXMAG00000017835
xiphophorus_couchianus ENSXCOG00000000930
gambusia_affinis ENSGAFG00000020526
poecilia_mexicana ENSPMEG00000016611
poecilia_formosa ENSPFOG00000005977
poecilia_latipinna ENSPLAG00000006228
poecilia_reticulata ENSPREG00000009070
cyprinodon_variegatus ENSCVAG00000018087
fundulus_heteroclitus ENSFHEG00000009798
kryptolebias_marmoratus ENSKMAG00000000102
astatotilapia_calliptera ENSACLG00000017961
maylandia_zebra ENSMZEG00005023972
pundamilia_nyererei ENSPNYG00000022664
maylandia_zebra ENSMZEG00005023632
haplochromis_burtoni ENSHBUG00000003927
neolamprologus_brichardi ENSNBRG00000014562
oreochromis_niloticus ENSONIG00000014590
amphilophus_citrinellus ENSACIG00000010286
gasterosteus_aculeatus ENSGACG00000018013
labrus_bergylta ENSLBEG00000007988
mola_mola ENSMMOG00000007130
takifugu_rubripes ENSTRUG00000000348
tetraodon_nigroviridis ENSTNIG00000003720
oryzias_latipes ENSORLG00020021823
oryzias_latipes_asm223469v1 ENSORLG00015001889
oryzias_latipes ENSORLG00000022161
oryzias_melastigma ENSOMEG00000008977
periophthalmus_magnuspinnatus ENSPMGG00000001621
gadus_morhua ENSGMOG00000003953
esox_lucius ENSELUG00000006061
scleropages_formosus ENSSFOG00015013772
paramormyrops_kingsleyae ENSPKIG00000021778
lepisosteus_oculatus ENSLOCG00000003365
eptatretus_burgeri ENSEBUG00000006857
eptatretus_burgeri ENSEBUG00000016807
