ciona_intestinalis ENSCING00000007384
callithrix_jacchus ENSCJAG00000002418
aotus_nancymaae ENSANAG00000020376
cebus_capucinus ENSCCAG00000011688
saimiri_boliviensis_boliviensis ENSSBOG00000034992
aotus_nancymaae ENSANAG00000026838
pan_troglodytes ENSPTRG00000016495
pan_paniscus ENSPPAG00000032567
homo_sapiens ENSG00000164168
gorilla_gorilla ENSGGOG00000013660
pongo_abelii ENSPPYG00000015110
nomascus_leucogenys ENSNLEG00000005651
nomascus_leucogenys ENSNLEG00000016139
macaca_nemestrina ENSMNEG00000029579
macaca_fascicularis ENSMFAG00000039107
macaca_mulatta ENSMMUG00000004977
chlorocebus_sabaeus ENSCSAG00000003385
theropithecus_gelada ENSTGEG00000013179
papio_anubis ENSPANG00000005233
cercocebus_atys ENSCATG00000044287
mandrillus_leucophaeus ENSMLEG00000040036
colobus_angolensis_palliatus ENSCANG00000035095
piliocolobus_tephrosceles ENSPTEG00000001130
rhinopithecus_bieti ENSRBIG00000031859
rhinopithecus_roxellana ENSRROG00000028107
carlito_syrichta ENSTSYG00000005633
prolemur_simus ENSPSMG00000025132
prolemur_simus ENSPSMG00000013197
propithecus_coquereli ENSPCOG00000025275
microcebus_murinus ENSMICG00000000582
otolemur_garnettii ENSOGAG00000015819
tupaia_belangeri ENSTBEG00000007234
oryctolagus_cuniculus ENSOCUG00000001732
jaculus_jaculus ENSJJAG00000016555
loxodonta_africana ENSLAFG00000030924
ursus_maritimus ENSUMAG00000015782
ursus_americanus ENSUAMG00000017411
ailuropoda_melanoleuca ENSAMEG00000002013
mustela_putorius_furo ENSMPUG00000006995
neovison_vison ENSNVIG00000003493
canis_lupus_dingo ENSCAFG00020025936
vulpes_vulpes ENSVVUG00000009374
canis_lupus_familiaris ENSCAFG00000007773
panthera_pardus ENSPPRG00000005584
panthera_tigris_altaica ENSPTIG00000018237
felis_catus ENSFCAG00000015410
myotis_lucifugus ENSMLUG00000014055
bos_mutus ENSBMUG00000026597
bos_taurus ENSBTAG00000010376
bison_bison_bison ENSBBBG00000014532
capra_hircus ENSCHIG00000008113
capra_hircus ENSCHIG00000024888
ovis_aries ENSOARG00000007953
sus_scrofa ENSSSCG00000030044
equus_caballus ENSECAG00000019574
equus_asinus_asinus ENSEASG00005001471
erinaceus_europaeus ENSEEUG00000008124
echinops_telfairi ENSETEG00000002545
dasypus_novemcinctus ENSDNOG00000045286
heterocephalus_glaber_female ENSHGLG00000000200
heterocephalus_glaber_male ENSHGLG00100000996
heterocephalus_glaber_male ENSHGLG00100002068
heterocephalus_glaber_female ENSHGLG00000003986
fukomys_damarensis ENSFDAG00000015963
cavia_porcellus ENSCPOG00000009210
cavia_aperea ENSCAPG00000010074
chinchilla_lanigera ENSCLAG00000006100
octodon_degus ENSODEG00000002628
sorex_araneus ENSSARG00000005888
cricetulus_griseus_chok1gshd ENSCGRG00001005844
cricetulus_griseus_crigri ENSCGRG00000006292
cricetulus_griseus_chok1gshd ENSCGRG00001000045
cricetulus_griseus_crigri ENSCGRG00000016293
cricetulus_griseus_crigri-picr ENSCGRG00015019402
mesocricetus_auratus ENSMAUG00000008780
microtus_ochrogaster ENSMOCG00000000751
mus_spicilegus ENSMSIG00000009359
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032360
mus_musculus ENSMUSG00000031617
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031239
rattus_norvegicus ENSRNOG00000012860
nannospalax_galili ENSNGAG00000016080
ornithorhynchus_anatinus ENSOANG00000005263
xenopus_tropicalis ENSXETG00000007110
latimeria_chalumnae ENSLACG00000001480
heterocephalus_glaber_male ENSHGLG00100011267
saccharomyces_cerevisiae YKR051W
