ciona_savignyi ENSCSAVG00000004820
procavia_capensis ENSPCAG00000007197
echinops_telfairi ENSETEG00000010754
dasypus_novemcinctus ENSDNOG00000009338
choloepus_hoffmanni ENSCHOG00000010828
phascolarctos_cinereus ENSPCIG00000028868
notamacropus_eugenii ENSMEUG00000005472
sarcophilus_harrisii ENSSHAG00000011416
monodelphis_domestica ENSMODG00000016125
ornithorhynchus_anatinus ENSOANG00000013223
ornithorhynchus_anatinus ENSOANG00000001727
sphenodon_punctatus ENSSPUG00000003447
xenopus_tropicalis ENSXETG00000005117
latimeria_chalumnae ENSLACG00000010091
petromyzon_marinus ENSPMAG00000005468
