paramormyrops_kingsleyae ENSPKIG00000022082
rattus_norvegicus ENSRNOG00000022343
meriones_unguiculatus ENSMUGG00000020568
nannospalax_galili ENSNGAG00000000211
jaculus_jaculus ENSJJAG00000016602
urocitellus_parryii ENSUPAG00010002764
marmota_marmota_marmota ENSMMMG00000000014
spermophilus_dauricus ENSSDAG00000015876
heterocephalus_glaber_male ENSHGLG00100005420
heterocephalus_glaber_female ENSHGLG00000007854
fukomys_damarensis ENSFDAG00000015419
cavia_porcellus ENSCPOG00000037862
chinchilla_lanigera ENSCLAG00000005052
castor_canadensis ENSCCNG00000001358
dipodomys_ordii ENSDORG00000014407
oryctolagus_cuniculus ENSOCUG00000006224
ochotona_princeps ENSOPRG00000001349
tupaia_belangeri ENSTBEG00000000627
dasypus_novemcinctus ENSDNOG00000042515
pan_troglodytes ENSPTRG00000012063
pan_paniscus ENSPPAG00000037321
homo_sapiens ENSG00000116127
gorilla_gorilla ENSGGOG00000013184
pongo_abelii ENSPPYG00000012294
nomascus_leucogenys ENSNLEG00000000294
macaca_fascicularis ENSMFAG00000038592
macaca_mulatta ENSMMUG00000002819
mandrillus_leucophaeus ENSMLEG00000031288
papio_anubis ENSPANG00000014233
theropithecus_gelada ENSTGEG00000015167
cercocebus_atys ENSCATG00000042992
chlorocebus_sabaeus ENSCSAG00000015478
rhinopithecus_bieti ENSRBIG00000032961
rhinopithecus_roxellana ENSRROG00000027374
piliocolobus_tephrosceles ENSPTEG00000038063
colobus_angolensis_palliatus ENSCANG00000043587
cebus_capucinus ENSCCAG00000034634
saimiri_boliviensis_boliviensis ENSSBOG00000035813
callithrix_jacchus ENSCJAG00000004144
aotus_nancymaae ENSANAG00000031877
carlito_syrichta ENSTSYG00000004950
otolemur_garnettii ENSOGAG00000005978
microcebus_murinus ENSMICG00000015556
tursiops_truncatus ENSTTRG00000002867
bos_mutus ENSBMUG00000003903
dasypus_novemcinctus ENSDNOG00000040913
ursus_maritimus ENSUMAG00000000241
ursus_americanus ENSUAMG00000011314
ailuropoda_melanoleuca ENSAMEG00000017415
mustela_putorius_furo ENSMPUG00000007690
neovison_vison ENSNVIG00000001799
canis_lupus_dingo ENSCAFG00020013689
canis_lupus_familiaris ENSCAFG00000008827
vulpes_vulpes ENSVVUG00000004856
panthera_tigris_altaica ENSPTIG00000021587
panthera_pardus ENSPPRG00000009002
equus_asinus_asinus ENSEASG00005015195
equus_caballus ENSECAG00000007763
erinaceus_europaeus ENSEEUG00000003141
sorex_araneus ENSSARG00000004241
vicugna_pacos ENSVPAG00000008114
sus_scrofa ENSSSCG00000037977
ovis_aries ENSOARG00000011883
capra_hircus ENSCHIG00000013766
bos_taurus ENSBTAG00000011172
bison_bison_bison ENSBBBG00000019633
pteropus_vampyrus ENSPVAG00000012416
myotis_lucifugus ENSMLUG00000000518
procavia_capensis ENSPCAG00000005036
echinops_telfairi ENSETEG00000010704
loxodonta_africana ENSLAFG00000010438
choloepus_hoffmanni ENSCHOG00000013718
monodelphis_domestica ENSMODG00000016967
meleagris_gallopavo ENSMGAG00000013298
zonotrichia_albicollis ENSZALG00000006862
anser_brachyrhynchus ENSABRG00000015940
anas_platyrhynchos_platyrhynchos ENSAPLG00000021920
gallus_gallus ENSGALG00000044620
coturnix_japonica ENSCJPG00005007741
numida_meleagris ENSNMEG00000005449
calidris_pygmaea ENSCPGG00000015865
calidris_pugnax ENSCPUG00000010473
apteryx_owenii ENSAOWG00000003328
apteryx_haastii ENSAHAG00000005691
apteryx_rowi ENSARWG00000018248
crocodylus_porosus ENSCPRG00005018791
chrysemys_picta_bellii ENSCPBG00000024520
pogona_vitticeps ENSPVIG00000007216
anolis_carolinensis ENSACAG00000009527
salvator_merianae ENSSMRG00000018119
sphenodon_punctatus ENSSPUG00000013856
latimeria_chalumnae ENSLACG00000004159
pygocentrus_nattereri ENSPNAG00000018365
ictalurus_punctatus ENSIPUG00000005947
danio_rerio ENSDARG00000074779
lepisosteus_oculatus ENSLOCG00000001832
macaca_nemestrina ENSMNEG00000042214
aotus_nancymaae ENSANAG00000020511
carlito_syrichta ENSTSYG00000026473
castor_canadensis ENSCCNG00000006718
prolemur_simus ENSPSMG00000018754
propithecus_coquereli ENSPCOG00000025184
panthera_pardus ENSPPRG00000022049
myotis_lucifugus ENSMLUG00000007802
ornithorhynchus_anatinus ENSOANG00000031936
ficedula_albicollis ENSFALG00000000287
ficedula_albicollis ENSFALG00000000288
chelonoidis_abingdonii ENSCABG00000020228
homo_sapiens ENSG00000154493
gorilla_gorilla ENSGGOG00000003162
pan_paniscus ENSPPAG00000040831
pan_troglodytes ENSPTRG00000003047
pongo_abelii ENSPPYG00000002756
nomascus_leucogenys ENSNLEG00000000894
colobus_angolensis_palliatus ENSCANG00000035447
piliocolobus_tephrosceles ENSPTEG00000030259
rhinopithecus_roxellana ENSRROG00000032189
rhinopithecus_bieti ENSRBIG00000028818
theropithecus_gelada ENSTGEG00000028875
cercocebus_atys ENSCATG00000034236
mandrillus_leucophaeus ENSMLEG00000040455
macaca_fascicularis ENSMFAG00000041837
macaca_nemestrina ENSMNEG00000036885
macaca_mulatta ENSMMUG00000009663
papio_anubis ENSPANG00000020261
chlorocebus_sabaeus ENSCSAG00000004473
saimiri_boliviensis_boliviensis ENSSBOG00000034014
cebus_capucinus ENSCCAG00000033735
callithrix_jacchus ENSCJAG00000012285
aotus_nancymaae ENSANAG00000029910
carlito_syrichta ENSTSYG00000031800
propithecus_coquereli ENSPCOG00000017455
prolemur_simus ENSPSMG00000003686
microcebus_murinus ENSMICG00000006223
otolemur_garnettii ENSOGAG00000015528
tupaia_belangeri ENSTBEG00000012603
cricetulus_griseus_chok1gshd ENSCGRG00001009985
cricetulus_griseus_crigri-picr ENSCGRG00015001146
cricetulus_griseus_crigri ENSCGRG00000004634
mesocricetus_auratus ENSMAUG00000006262
microtus_ochrogaster ENSMOCG00000019523
peromyscus_maniculatus_bairdii ENSPEMG00000011783
mus_musculus ENSMUSG00000030994
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030593
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031707
mus_spicilegus ENSMSIG00000024194
mus_pahari MGP_PahariEiJ_G0013800
rattus_norvegicus ENSRNOG00000027542
meriones_unguiculatus ENSMUGG00000018943
nannospalax_galili ENSNGAG00000010535
jaculus_jaculus ENSJJAG00000020919
urocitellus_parryii ENSUPAG00010004259
ictidomys_tridecemlineatus ENSSTOG00000003990
marmota_marmota_marmota ENSMMMG00000002952
spermophilus_dauricus ENSSDAG00000009979
spermophilus_dauricus ENSSDAG00000009963
chinchilla_lanigera ENSCLAG00000002496
octodon_degus ENSODEG00000017207
cavia_porcellus ENSCPOG00000011106
cavia_aperea ENSCAPG00000014908
heterocephalus_glaber_female ENSHGLG00000017225
heterocephalus_glaber_male ENSHGLG00100015031
panthera_tigris_altaica ENSPTIG00000016245
panthera_tigris_altaica ENSPTIG00000016357
panthera_pardus ENSPPRG00000021967
dasypus_novemcinctus ENSDNOG00000046669
sus_scrofa ENSSSCG00000010747
vicugna_pacos ENSVPAG00000005609
ovis_aries ENSOARG00000012649
capra_hircus ENSCHIG00000018126
bison_bison_bison ENSBBBG00000011501
bos_mutus ENSBMUG00000026779
bos_taurus ENSBTAG00000011587
tursiops_truncatus ENSTTRG00000017252
pteropus_vampyrus ENSPVAG00000010005
equus_asinus_asinus ENSEASG00005014276
equus_caballus ENSECAG00000010056
ursus_americanus ENSUAMG00000003803
ursus_maritimus ENSUMAG00000006231
ailuropoda_melanoleuca ENSAMEG00000007314
neovison_vison ENSNVIG00000008805
mustela_putorius_furo ENSMPUG00000002530
canis_lupus_dingo ENSCAFG00020015741
canis_lupus_familiaris ENSCAFG00000013001
vulpes_vulpes ENSVVUG00000005698
felis_catus ENSFCAG00000041830
choloepus_hoffmanni ENSCHOG00000011713
loxodonta_africana ENSLAFG00000011321
procavia_capensis ENSPCAG00000011200
oryctolagus_cuniculus ENSOCUG00000013362
oryctolagus_cuniculus ENSOCUG00000026222
ochotona_princeps ENSOPRG00000009060
dipodomys_ordii ENSDORG00000024720
erinaceus_europaeus ENSEEUG00000000416
echinops_telfairi ENSETEG00000015380
taeniopygia_guttata ENSTGUG00000012855
ficedula_albicollis ENSFALG00000000292
dasypus_novemcinctus ENSDNOG00000013019
phascolarctos_cinereus ENSPCIG00000019059
notamacropus_eugenii ENSMEUG00000013341
monodelphis_domestica ENSMODG00000010557
sarcophilus_harrisii ENSSHAG00000013645
ornithorhynchus_anatinus ENSOANG00000022176
chelonoidis_abingdonii ENSCABG00000006395
gopherus_agassizii ENSGAGG00000003232
chrysemys_picta_bellii ENSCPBG00000028031
pelodiscus_sinensis ENSPSIG00000005979
crocodylus_porosus ENSCPRG00005009670
sphenodon_punctatus ENSSPUG00000012728
calidris_pygmaea ENSCPGG00000009933
calidris_pugnax ENSCPUG00000019527
ficedula_albicollis ENSFALG00000001074
taeniopygia_guttata ENSTGUG00000011512
anser_brachyrhynchus ENSABRG00000006215
anas_platyrhynchos_platyrhynchos ENSAPLG00000010978
coturnix_japonica ENSCJPG00005001219
meleagris_gallopavo ENSMGAG00000011753
numida_meleagris ENSNMEG00000012685
lepidothrix_coronata ENSLCOG00000010184
manacus_vitellinus ENSMVIG00005015226
lonchura_striata_domestica ENSLSDG00000010437
serinus_canaria ENSSCAG00000010706
cyanistes_caeruleus ENSCCEG00000018221
parus_major ENSPMJG00000005922
junco_hyemalis ENSJHYG00000011048
zonotrichia_albicollis ENSZALG00000012571
melopsittacus_undulatus ENSMUNG00000016316
numida_meleagris ENSNMEG00000012686
gallus_gallus ENSGALG00000052052
apteryx_owenii ENSAOWG00000018790
apteryx_rowi ENSARWG00000009959
apteryx_haastii ENSAHAG00000007539
dromaius_novaehollandiae ENSDNVG00000003746
nothoprocta_perdicaria ENSNPEG00000002285
pogona_vitticeps ENSPVIG00000004029
anolis_carolinensis ENSACAG00000007157
notechis_scutatus ENSNSUG00000000254
salvator_merianae ENSSMRG00000005097
cricetulus_griseus_crigri ENSCGRG00000017832
lepisosteus_oculatus ENSLOCG00000007788
gasterosteus_aculeatus ENSGACG00000009613
mola_mola ENSMMOG00000008240
poecilia_formosa ENSPFOG00000017511
kryptolebias_marmoratus ENSKMAG00000020337
amphiprion_ocellaris ENSAOCG00000017143
gambusia_affinis ENSGAFG00000011696
xiphophorus_maculatus ENSXMAG00000023066
poecilia_reticulata ENSPREG00000011783
fundulus_heteroclitus ENSFHEG00000020564
oryzias_latipes ENSORLG00000024313
oryzias_latipes ENSORLG00020009099
oryzias_latipes_asm223469v1 ENSORLG00015014124
oryzias_melastigma ENSOMEG00000008203
stegastes_partitus ENSSPAG00000000659
acanthochromis_polyacanthus ENSAPOG00000022735
anabas_testudineus ENSATEG00000007485
mastacembelus_armatus ENSMAMG00000017395
labrus_bergylta ENSLBEG00000022834
seriola_lalandi_dorsalis ENSSLDG00000017636
scophthalmus_maximus ENSSMAG00000019973
anabas_testudineus ENSATEG00000001467
mastacembelus_armatus ENSMAMG00000020124
labrus_bergylta ENSLBEG00000025189
cynoglossus_semilaevis ENSCSEG00000015440
esox_lucius ENSELUG00000006721
astyanax_mexicanus ENSAMXG00000041575
pygocentrus_nattereri ENSPNAG00000006246
scleropages_formosus ENSSFOG00015010239
paramormyrops_kingsleyae ENSPKIG00000001535
ornithorhynchus_anatinus ENSOANG00000015356
eptatretus_burgeri ENSEBUG00000008982
ciona_intestinalis ENSCING00000006800
