chrysemys_picta_bellii ENSCPBG00000022180
poecilia_mexicana ENSPMEG00000022093
poecilia_formosa ENSPFOG00000013078
poecilia_latipinna ENSPLAG00000023412
poecilia_reticulata ENSPREG00000010727
xiphophorus_maculatus ENSXMAG00000023229
xiphophorus_couchianus ENSXCOG00000018055
gambusia_affinis ENSGAFG00000011459
kryptolebias_marmoratus ENSKMAG00000008885
oryzias_latipes ENSORLG00000029509
oryzias_latipes_asm223469v1 ENSORLG00015005381
oryzias_latipes ENSORLG00020012463
oryzias_melastigma ENSOMEG00000018718
mastacembelus_armatus ENSMAMG00000021739
monopterus_albus ENSMALG00000006863
anabas_testudineus ENSATEG00000022574
seriola_dumerili ENSSDUG00000021978
scophthalmus_maximus ENSSMAG00000008487
amphiprion_percula ENSAPEG00000021697
amphiprion_ocellaris ENSAOCG00000019816
acanthochromis_polyacanthus ENSAPOG00000018528
stegastes_partitus ENSSPAG00000007413
pundamilia_nyererei ENSPNYG00000014570
haplochromis_burtoni ENSHBUG00000009584
maylandia_zebra ENSMZEG00005023207
astatotilapia_calliptera ENSACLG00000023900
oreochromis_niloticus ENSONIG00000009816
cynoglossus_semilaevis ENSCSEG00000008699
mola_mola ENSMMOG00000017242
takifugu_rubripes ENSTRUG00000022266
hippocampus_comes ENSHCOG00000008446
gadus_morhua ENSGMOG00000013548
esox_lucius ENSELUG00000019807
pygocentrus_nattereri ENSPNAG00000019859
astyanax_mexicanus ENSAMXG00000038231
ictalurus_punctatus ENSIPUG00000009028
danio_rerio ENSDARG00000075461
paramormyrops_kingsleyae ENSPKIG00000020704
scleropages_formosus ENSSFOG00015008664
