eptatretus_burgeri ENSEBUG00000005416
aotus_nancymaae ENSANAG00000037789
aotus_nancymaae ENSANAG00000030445
cebus_capucinus ENSCCAG00000034050
cebus_capucinus ENSCCAG00000029581
cebus_capucinus ENSCCAG00000020806
saimiri_boliviensis ENSSBOG00000026922
saimiri_boliviensis ENSSBOG00000028796
callithrix_jacchus ENSCJAG00000014230
cebus_capucinus ENSCCAG00000029703
dipodomys_ordii ENSDORG00000025359
ochotona_princeps ENSOPRG00000001447
cricetulus_griseus ENSCGRG00001022885
cricetulus_griseus ENSCGRG00000009935
cricetulus_griseus ENSCGRG00015000755
mesocricetus_auratus ENSMAUG00000021573
microtus_ochrogaster ENSMOCG00000013794
microtus_ochrogaster ENSMOCG00000007015
mus_spicilegus ENSMSIG00000032066
mus_spretus MGP_SPRETEiJ_G0032271
mus_musculus ENSMUSG00000019139
mus_caroli MGP_CAROLIEiJ_G0031153
mus_pahari MGP_PahariEiJ_G0021618
rattus_norvegicus ENSRNOG00000019741
peromyscus_maniculatus ENSPEMG00000010118
nannospalax_galili ENSNGAG00000013546
jaculus_jaculus ENSJJAG00000023621
castor_canadensis ENSCCNG00000022272
heterocephalus_glaber ENSHGLG00000010290
heterocephalus_glaber ENSHGLG00100013008
fukomys_damarensis ENSFDAG00000018449
chinchilla_lanigera ENSCLAG00000008992
octodon_degus ENSODEG00000011920
cavia_porcellus ENSCPOG00000027332
cavia_aperea ENSCAPG00000005208
ictidomys_tridecemlineatus ENSSTOG00000022613
spermophilus_dauricus ENSSDAG00000010350
urocitellus_parryii ENSUPAG00010018527
marmota_marmota ENSMMMG00000001488
tupaia_belangeri ENSTBEG00000010235
pan_troglodytes ENSPTRG00000010710
neovison_vison ENSNVIG00000017993
mustela_putorius ENSMPUG00000015543
ailuropoda_melanoleuca ENSAMEG00000011239
canis_lupus ENSCAFG00020012181
panthera_pardus ENSPPRG00000011081
panthera_tigris ENSPTIG00000007457
felis_catus ENSFCAG00000009738
equus_caballus ENSECAG00000019571
capra_hircus ENSCHIG00000023057
ovis_aries ENSOARG00000011840
bos_indicus ENSBIXG00000005301
bos_indicus ENSBIXG00005007444
bos_taurus ENSBTAG00000017482
bos_mutus ENSBMUG00000015640
bison_bison ENSBBBG00000015329
tursiops_truncatus ENSTTRG00000004380
sus_scrofa ENSSSCG00000040524
pteropus_vampyrus ENSPVAG00000009923
myotis_lucifugus ENSMLUG00000002119
sorex_araneus ENSSARG00000006128
ursus_americanus ENSUAMG00000016150
vulpes_vulpes ENSVVUG00000008037
equus_asinus ENSEASG00005006248
pan_troglodytes ENSPTRG00000045918
meriones_unguiculatus ENSMUGG00000013755
procavia_capensis ENSPCAG00000005769
procavia_capensis ENSPCAG00000013417
loxodonta_africana ENSLAFG00000004178
echinops_telfairi ENSETEG00000006458
ornithorhynchus_anatinus ENSOANG00000031278
hucho_hucho ENSHHUG00000048193
pogona_vitticeps ENSPVIG00000017887
anolis_carolinensis ENSACAG00000010722
notechis_scutatus ENSNSUG00000016858
salvator_merianae ENSSMRG00000022958
sphenodon_punctatus ENSSPUG00000010254
callorhinchus_milii ENSCMIG00000005953
drosophila_melanogaster FBgn0025885
caenorhabditis_elegans WBGene00012148
piliocolobus_tephrosceles ENSPTEG00000000997
piliocolobus_tephrosceles ENSPTEG00000011196
saccharomyces_cerevisiae YJL153C
