mola_mola ENSMMOG00000005533
anolis_carolinensis ENSACAG00000004656
pogona_vitticeps ENSPVIG00000003337
notechis_scutatus ENSNSUG00000019971
salvator_merianae ENSSMRG00000021363
sphenodon_punctatus ENSSPUG00000003004
dasypus_novemcinctus ENSDNOG00000003007
choloepus_hoffmanni ENSCHOG00000004012
propithecus_coquereli ENSPCOG00000014518
microcebus_murinus ENSMICG00000008888
otolemur_garnettii ENSOGAG00000001007
carlito_syrichta ENSTSYG00000008809
castor_canadensis ENSCCNG00000020750
dipodomys_ordii ENSDORG00000012021
mus_spicilegus ENSMSIG00000019009
mus_musculus ENSMUSG00000089798
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028504
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027505
mus_pahari MGP_PahariEiJ_G0017277
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027504
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028503
mus_pahari MGP_PahariEiJ_G0017276
rattus_norvegicus ENSRNOG00000047876
meriones_unguiculatus ENSMUGG00000010831
cricetulus_griseus_chok1gshd ENSCGRG00001012792
cricetulus_griseus_crigri ENSCGRG00000013372
cricetulus_griseus_crigri-picr ENSCGRG00015014697
mesocricetus_auratus ENSMAUG00000003755
microtus_ochrogaster ENSMOCG00000013743
peromyscus_maniculatus_bairdii ENSPEMG00000021512
nannospalax_galili ENSNGAG00000022230
jaculus_jaculus ENSJJAG00000006929
cavia_porcellus ENSCPOG00000007147
cavia_aperea ENSCAPG00000013711
chinchilla_lanigera ENSCLAG00000008485
octodon_degus ENSODEG00000005893
heterocephalus_glaber_male ENSHGLG00100013056
heterocephalus_glaber_male ENSHGLG00100002053
heterocephalus_glaber_female ENSHGLG00000020421
heterocephalus_glaber_female ENSHGLG00000012510
heterocephalus_glaber_male ENSHGLG00100001037
heterocephalus_glaber_male ENSHGLG00100008626
fukomys_damarensis ENSFDAG00000003397
ictidomys_tridecemlineatus ENSSTOG00000012506
spermophilus_dauricus ENSSDAG00000000418
urocitellus_parryii ENSUPAG00010007546
marmota_marmota_marmota ENSMMMG00000024030
oryctolagus_cuniculus ENSOCUG00000003953
ochotona_princeps ENSOPRG00000003323
capra_hircus ENSCHIG00000008745
ovis_aries ENSOARG00000016198
bos_taurus ENSBTAG00000027936
bison_bison_bison ENSBBBG00000007682
bos_mutus ENSBMUG00000014519
bos_taurus ENSBTAG00000051948
tursiops_truncatus ENSTTRG00000014426
vicugna_pacos ENSVPAG00000010324
pteropus_vampyrus ENSPVAG00000008676
myotis_lucifugus ENSMLUG00000016984
erinaceus_europaeus ENSEEUG00000003083
sorex_araneus ENSSARG00000005208
neovison_vison ENSNVIG00000018342
mustela_putorius_furo ENSMPUG00000004257
ursus_americanus ENSUAMG00000011270
ursus_maritimus ENSUMAG00000011273
ailuropoda_melanoleuca ENSAMEG00000013910
vulpes_vulpes ENSVVUG00000020806
canis_lupus_dingo ENSCAFG00020013473
canis_lupus_familiaris ENSCAFG00000028811
panthera_tigris_altaica ENSPTIG00000021257
panthera_pardus ENSPPRG00000008133
felis_catus ENSFCAG00000000151
equus_asinus_asinus ENSEASG00005015504
equus_caballus ENSECAG00000014397
echinops_telfairi ENSETEG00000003031
prolemur_simus ENSPSMG00000015518
tupaia_belangeri ENSTBEG00000005293
procavia_capensis ENSPCAG00000004589
homo_sapiens ENSG00000203910
gorilla_gorilla ENSGGOG00000006653
pan_troglodytes ENSPTRG00000030530
pan_paniscus ENSPPAG00000034258
pongo_abelii ENSPPYG00000001156
nomascus_leucogenys ENSNLEG00000010426
rhinopithecus_bieti ENSRBIG00000043686
rhinopithecus_roxellana ENSRROG00000018970
piliocolobus_tephrosceles ENSPTEG00000028880
colobus_angolensis_palliatus ENSCANG00000036639
papio_anubis ENSPANG00000020895
cercocebus_atys ENSCATG00000007878
macaca_mulatta ENSMMUG00000010094
macaca_fascicularis ENSMFAG00000025769
macaca_nemestrina ENSMNEG00000045551
mandrillus_leucophaeus ENSMLEG00000029676
theropithecus_gelada ENSTGEG00000023251
chlorocebus_sabaeus ENSCSAG00000001466
cebus_capucinus ENSCCAG00000032973
saimiri_boliviensis_boliviensis ENSSBOG00000017637
callithrix_jacchus ENSCJAG00000017547
aotus_nancymaae ENSANAG00000025057
phascolarctos_cinereus ENSPCIG00000005520
notamacropus_eugenii ENSMEUG00000013311
sarcophilus_harrisii ENSSHAG00000010746
monodelphis_domestica ENSMODG00000011828
latimeria_chalumnae ENSLACG00000014266
petromyzon_marinus ENSPMAG00000006820
