paramormyrops_kingsleyae ENSPKIG00000017212
panthera_pardus ENSPPRG00000010255
felis_catus ENSFCAG00000010557
sorex_araneus ENSSARG00000013148
erinaceus_europaeus ENSEEUG00000010137
equus_asinus_asinus ENSEASG00005014924
equus_caballus ENSECAG00000022396
myotis_lucifugus ENSMLUG00000013777
pteropus_vampyrus ENSPVAG00000016243
bos_mutus ENSBMUG00000017756
bos_taurus ENSBTAG00000013905
bison_bison_bison ENSBBBG00000007781
ovis_aries ENSOARG00000009745
capra_hircus ENSCHIG00000011397
tursiops_truncatus ENSTTRG00000007899
sus_scrofa ENSSSCG00000010625
vicugna_pacos ENSVPAG00000001744
chinchilla_lanigera ENSCLAG00000001295
chinchilla_lanigera ENSCLAG00000013620
octodon_degus ENSODEG00000013044
cavia_porcellus ENSCPOG00000008978
cavia_aperea ENSCAPG00000007450
heterocephalus_glaber_female ENSHGLG00000014422
heterocephalus_glaber_male ENSHGLG00100005315
fukomys_damarensis ENSFDAG00000016702
spermophilus_dauricus ENSSDAG00000022084
marmota_marmota_marmota ENSMMMG00000002004
urocitellus_parryii ENSUPAG00010023206
ictidomys_tridecemlineatus ENSSTOG00000030449
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023995
mus_musculus ENSMUSG00000024974
mus_spicilegus ENSMSIG00000031304
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023074
mus_pahari MGP_PahariEiJ_G0014562
rattus_norvegicus ENSRNOG00000014173
meriones_unguiculatus ENSMUGG00000016088
peromyscus_maniculatus_bairdii ENSPEMG00000009550
microtus_ochrogaster ENSMOCG00000021663
cricetulus_griseus_chok1gshd ENSCGRG00001024369
cricetulus_griseus_crigri ENSCGRG00000005064
cricetulus_griseus_crigri-picr ENSCGRG00015017965
mesocricetus_auratus ENSMAUG00000014796
nannospalax_galili ENSNGAG00000010124
jaculus_jaculus ENSJJAG00000010714
castor_canadensis ENSCCNG00000005045
dipodomys_ordii ENSDORG00000029811
oryctolagus_cuniculus ENSOCUG00000011142
ochotona_princeps ENSOPRG00000015379
pan_paniscus ENSPPAG00000031039
pan_troglodytes ENSPTRG00000002939
homo_sapiens ENSG00000108055
gorilla_gorilla ENSGGOG00000023979
pongo_abelii ENSPPYG00000002645
nomascus_leucogenys ENSNLEG00000015486
rhinopithecus_roxellana ENSRROG00000015967
rhinopithecus_bieti ENSRBIG00000043963
piliocolobus_tephrosceles ENSPTEG00000028972
colobus_angolensis_palliatus ENSCANG00000006763
macaca_mulatta ENSMMUG00000007982
macaca_nemestrina ENSMNEG00000001042
cercocebus_atys ENSCATG00000044112
macaca_fascicularis ENSMFAG00000003098
papio_anubis ENSPANG00000020807
mandrillus_leucophaeus ENSMLEG00000043852
theropithecus_gelada ENSTGEG00000023561
chlorocebus_sabaeus ENSCSAG00000005160
saimiri_boliviensis_boliviensis ENSSBOG00000024502
saimiri_boliviensis_boliviensis ENSSBOG00000029535
cebus_capucinus ENSCCAG00000034818
callithrix_jacchus ENSCJAG00000018717
aotus_nancymaae ENSANAG00000034789
carlito_syrichta ENSTSYG00000005227
prolemur_simus ENSPSMG00000016992
microcebus_murinus ENSMICG00000032916
propithecus_coquereli ENSPCOG00000023264
otolemur_garnettii ENSOGAG00000003155
tupaia_belangeri ENSTBEG00000016111
choloepus_hoffmanni ENSCHOG00000001137
dasypus_novemcinctus ENSDNOG00000001860
phascolarctos_cinereus ENSPCIG00000018413
notamacropus_eugenii ENSMEUG00000012088
sarcophilus_harrisii ENSSHAG00000013896
monodelphis_domestica ENSMODG00000010463
ornithorhynchus_anatinus ENSOANG00000022467
ornithorhynchus_anatinus ENSOANG00000001596
xenopus_tropicalis ENSXETG00000018689
latimeria_chalumnae ENSLACG00000010591
eptatretus_burgeri ENSEBUG00000015527
