paramormyrops_kingsleyae ENSPKIG00000004293
apteryx_rowi ENSARWG00000001947
crocodylus_porosus ENSCPRG00005010357
chelonoidis_abingdonii ENSCABG00000012086
gopherus_agassizii ENSGAGG00000010005
chrysemys_picta_bellii ENSCPBG00000025147
pelodiscus_sinensis ENSPSIG00000005140
notamacropus_eugenii ENSMEUG00000008168
phascolarctos_cinereus ENSPCIG00000000975
sarcophilus_harrisii ENSSHAG00000003155
monodelphis_domestica ENSMODG00000014139
choloepus_hoffmanni ENSCHOG00000001978
dasypus_novemcinctus ENSDNOG00000017743
loxodonta_africana ENSLAFG00000014396
procavia_capensis ENSPCAG00000008977
echinops_telfairi ENSETEG00000009626
dasypus_novemcinctus ENSDNOG00000046296
castor_canadensis ENSCCNG00000020025
dipodomys_ordii ENSDORG00000013824
urocitellus_parryii ENSUPAG00010015657
ictidomys_tridecemlineatus ENSSTOG00000025824
spermophilus_dauricus ENSSDAG00000019927
marmota_marmota_marmota ENSMMMG00000016390
mus_musculus ENSMUSG00000036264
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017172
mus_spicilegus ENSMSIG00000019210
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016328
mus_pahari MGP_PahariEiJ_G0017463
rattus_norvegicus ENSRNOG00000006565
meriones_unguiculatus ENSMUGG00000018856
cricetulus_griseus_crigri-picr ENSCGRG00015025206
cricetulus_griseus_crigri ENSCGRG00000010263
cricetulus_griseus_chok1gshd ENSCGRG00001022572
mesocricetus_auratus ENSMAUG00000011560
peromyscus_maniculatus_bairdii ENSPEMG00000001327
microtus_ochrogaster ENSMOCG00000020693
nannospalax_galili ENSNGAG00000003923
jaculus_jaculus ENSJJAG00000010445
chinchilla_lanigera ENSCLAG00000013940
octodon_degus ENSODEG00000008162
cavia_porcellus ENSCPOG00000007594
cavia_aperea ENSCAPG00000013173
heterocephalus_glaber_male ENSHGLG00100008364
heterocephalus_glaber_female ENSHGLG00000013297
fukomys_damarensis ENSFDAG00000006576
tupaia_belangeri ENSTBEG00000015384
pan_troglodytes ENSPTRG00000017231
pan_paniscus ENSPPAG00000012227
gorilla_gorilla ENSGGOG00000011205
homo_sapiens ENSG00000053108
pongo_abelii ENSPPYG00000015778
nomascus_leucogenys ENSNLEG00000008014
mandrillus_leucophaeus ENSMLEG00000036739
cercocebus_atys ENSCATG00000044275
macaca_mulatta ENSMMUG00000003062
macaca_nemestrina ENSMNEG00000039940
macaca_fascicularis ENSMFAG00000033336
papio_anubis ENSPANG00000003666
theropithecus_gelada ENSTGEG00000020084
chlorocebus_sabaeus ENSCSAG00000013659
colobus_angolensis_palliatus ENSCANG00000035531
piliocolobus_tephrosceles ENSPTEG00000035574
rhinopithecus_bieti ENSRBIG00000030754
rhinopithecus_roxellana ENSRROG00000042283
saimiri_boliviensis_boliviensis ENSSBOG00000023542
cebus_capucinus ENSCCAG00000027531
callithrix_jacchus ENSCJAG00000013506
aotus_nancymaae ENSANAG00000036865
carlito_syrichta ENSTSYG00000002145
otolemur_garnettii ENSOGAG00000010492
microcebus_murinus ENSMICG00000007423
prolemur_simus ENSPSMG00000023603
propithecus_coquereli ENSPCOG00000018355
oryctolagus_cuniculus ENSOCUG00000008452
ochotona_princeps ENSOPRG00000011454
ursus_maritimus ENSUMAG00000017851
ailuropoda_melanoleuca ENSAMEG00000017773
mustela_putorius_furo ENSMPUG00000010293
neovison_vison ENSNVIG00000016969
canis_lupus_familiaris ENSCAFG00000000968
canis_lupus_dingo ENSCAFG00020001057
vulpes_vulpes ENSVVUG00000021423
panthera_tigris_altaica ENSPTIG00000009803
panthera_pardus ENSPPRG00000001292
felis_catus ENSFCAG00000014604
equus_caballus ENSECAG00000018066
equus_asinus_asinus ENSEASG00005018409
capra_hircus ENSCHIG00000023121
ovis_aries ENSOARG00000013615
bos_taurus ENSBTAG00000017105
bos_mutus ENSBMUG00000002338
bison_bison_bison ENSBBBG00000019047
tursiops_truncatus ENSTTRG00000002950
sus_scrofa ENSSSCG00000014293
vicugna_pacos ENSVPAG00000005757
pteropus_vampyrus ENSPVAG00000014157
myotis_lucifugus ENSMLUG00000012445
erinaceus_europaeus ENSEEUG00000006041
sorex_araneus ENSSARG00000006835
ornithorhynchus_anatinus ENSOANG00000013403
xenopus_tropicalis ENSXETG00000015944
latimeria_chalumnae ENSLACG00000018088
