astyanax_mexicanus ENSAMXG00000043334
cynoglossus_semilaevis ENSCSEG00000016041
monopterus_albus ENSMALG00000004466
mastacembelus_armatus ENSMAMG00000010206
seriola_dumerili ENSSDUG00000000217
seriola_lalandi_dorsalis ENSSLDG00000010906
scophthalmus_maximus ENSSMAG00000006263
anabas_testudineus ENSATEG00000020598
amphiprion_ocellaris ENSAOCG00000021487
amphiprion_percula ENSAPEG00000020861
acanthochromis_polyacanthus ENSAPOG00000015235
stegastes_partitus ENSSPAG00000018581
pundamilia_nyererei ENSPNYG00000003337
haplochromis_burtoni ENSHBUG00000019912
maylandia_zebra ENSMZEG00005008548
astatotilapia_calliptera ENSACLG00000018925
neolamprologus_brichardi ENSNBRG00000022222
oreochromis_niloticus ENSONIG00000018813
takifugu_rubripes ENSTRUG00000015069
tetraodon_nigroviridis ENSTNIG00000019367
labrus_bergylta ENSLBEG00000009408
mola_mola ENSMMOG00000007624
gasterosteus_aculeatus ENSGACG00000018297
hippocampus_comes ENSHCOG00000015623
gadus_morhua ENSGMOG00000015737
esox_lucius ENSELUG00000004599
paramormyrops_kingsleyae ENSPKIG00000002589
lepisosteus_oculatus ENSLOCG00000017101
phascolarctos_cinereus ENSPCIG00000020679
phascolarctos_cinereus ENSPCIG00000021157
notamacropus_eugenii ENSMEUG00000007154
sarcophilus_harrisii ENSSHAG00000014724
monodelphis_domestica ENSMODG00000018563
microcebus_murinus ENSMICG00000008161
prolemur_simus ENSPSMG00000002512
propithecus_coquereli ENSPCOG00000017205
otolemur_garnettii ENSOGAG00000013402
tupaia_belangeri ENSTBEG00000008494
peromyscus_maniculatus_bairdii ENSPEMG00000015532
peromyscus_maniculatus_bairdii ENSPEMG00000028377
microtus_ochrogaster ENSMOCG00000012663
cricetulus_griseus_chok1gshd ENSCGRG00001022239
cricetulus_griseus_crigri-picr ENSCGRG00015022228
cricetulus_griseus_crigri ENSCGRG00000011533
mesocricetus_auratus ENSMAUG00000009559
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014800
mus_musculus ENSMUSG00000026155
mus_spicilegus ENSMSIG00000028767
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0013996
mus_pahari MGP_PahariEiJ_G0027245
rattus_norvegicus ENSRNOG00000049127
meriones_unguiculatus ENSMUGG00000019181
nannospalax_galili ENSNGAG00000011119
jaculus_jaculus ENSJJAG00000020642
cavia_porcellus ENSCPOG00000014957
cavia_aperea ENSCAPG00000001693
chinchilla_lanigera ENSCLAG00000000914
heterocephalus_glaber_female ENSHGLG00000003525
heterocephalus_glaber_male ENSHGLG00100004537
fukomys_damarensis ENSFDAG00000009338
equus_caballus ENSECAG00000021401
equus_asinus_asinus ENSEASG00005004362
sus_scrofa ENSSSCG00000004276
myotis_lucifugus ENSMLUG00000003422
carlito_syrichta ENSTSYG00000012327
octodon_degus ENSODEG00000004883
ovis_aries ENSOARG00000011252
capra_hircus ENSCHIG00000015060
bos_taurus ENSBTAG00000038190
bos_mutus ENSBMUG00000026119
bison_bison_bison ENSBBBG00000018079
tursiops_truncatus ENSTTRG00000007046
vicugna_pacos ENSVPAG00000011311
ictidomys_tridecemlineatus ENSSTOG00000012249
urocitellus_parryii ENSUPAG00010012588
spermophilus_dauricus ENSSDAG00000017782
marmota_marmota_marmota ENSMMMG00000002610
castor_canadensis ENSCCNG00000027214
oryctolagus_cuniculus ENSOCUG00000017134
homo_sapiens ENSG00000112305
pan_troglodytes ENSPTRG00000018333
gorilla_gorilla ENSGGOG00000011243
pongo_abelii ENSPPYG00000016763
nomascus_leucogenys ENSNLEG00000000922
piliocolobus_tephrosceles ENSPTEG00000013256
rhinopithecus_roxellana ENSRROG00000044879
papio_anubis ENSPANG00000009986
theropithecus_gelada ENSTGEG00000010420
cercocebus_atys ENSCATG00000002544
macaca_fascicularis ENSMFAG00000032465
macaca_nemestrina ENSMNEG00000033567
macaca_mulatta ENSMMUG00000029592
chlorocebus_sabaeus ENSCSAG00000013875
colobus_angolensis_palliatus ENSCANG00000034688
rhinopithecus_bieti ENSRBIG00000027347
mandrillus_leucophaeus ENSMLEG00000031864
pan_paniscus ENSPPAG00000036070
saimiri_boliviensis_boliviensis ENSSBOG00000035623
callithrix_jacchus ENSCJAG00000003659
cebus_capucinus ENSCCAG00000025653
aotus_nancymaae ENSANAG00000021343
erinaceus_europaeus ENSEEUG00000015305
sorex_araneus ENSSARG00000008909
neovison_vison ENSNVIG00000016995
mustela_putorius_furo ENSMPUG00000006196
ailuropoda_melanoleuca ENSAMEG00000012284
ursus_maritimus ENSUMAG00000011886
canis_lupus_familiaris ENSCAFG00000002612
canis_lupus_dingo ENSCAFG00020009239
vulpes_vulpes ENSVVUG00000009458
panthera_tigris_altaica ENSPTIG00000014278
panthera_pardus ENSPPRG00000000953
felis_catus ENSFCAG00000007247
ochotona_princeps ENSOPRG00000015134
dipodomys_ordii ENSDORG00000003078
pteropus_vampyrus ENSPVAG00000016711
choloepus_hoffmanni ENSCHOG00000011243
dasypus_novemcinctus ENSDNOG00000004919
loxodonta_africana ENSLAFG00000007948
procavia_capensis ENSPCAG00000008241
echinops_telfairi ENSETEG00000001865
ornithorhynchus_anatinus ENSOANG00000002912
pogona_vitticeps ENSPVIG00000019425
anolis_carolinensis ENSACAG00000008477
notechis_scutatus ENSNSUG00000006170
salvator_merianae ENSSMRG00000015181
sphenodon_punctatus ENSSPUG00000015732
lepidothrix_coronata ENSLCOG00000015768
manacus_vitellinus ENSMVIG00005009938
taeniopygia_guttata ENSTGUG00000012718
serinus_canaria ENSSCAG00000008048
junco_hyemalis ENSJHYG00000017880
zonotrichia_albicollis ENSZALG00000005442
parus_major ENSPMJG00000008578
cyanistes_caeruleus ENSCCEG00000000175
ficedula_albicollis ENSFALG00000006979
melopsittacus_undulatus ENSMUNG00000010750
calidris_pygmaea ENSCPGG00000005469
calidris_pugnax ENSCPUG00000015031
anser_brachyrhynchus ENSABRG00000002790
anas_platyrhynchos_platyrhynchos ENSAPLG00000012058
meleagris_gallopavo ENSMGAG00000013845
gallus_gallus ENSGALG00000015959
coturnix_japonica ENSCJPG00005007097
numida_meleagris ENSNMEG00000015022
apteryx_haastii ENSAHAG00000016171
apteryx_owenii ENSAOWG00000016858
apteryx_rowi ENSARWG00000013096
dromaius_novaehollandiae ENSDNVG00000004226
nothoprocta_perdicaria ENSNPEG00000009813
crocodylus_porosus ENSCPRG00005013073
gopherus_agassizii ENSGAGG00000025317
chelonoidis_abingdonii ENSCABG00000015951
chrysemys_picta_bellii ENSCPBG00000023984
pelodiscus_sinensis ENSPSIG00000002256
xenopus_tropicalis ENSXETG00000017900
latimeria_chalumnae ENSLACG00000010218
periophthalmus_magnuspinnatus ENSPMGG00000022808
periophthalmus_magnuspinnatus ENSPMGG00000007617
haplochromis_burtoni ENSHBUG00000019859
amphilophus_citrinellus ENSACIG00000007041
stegastes_partitus ENSSPAG00000008515
poecilia_latipinna ENSPLAG00000019339
labrus_bergylta ENSLBEG00000005457
amphiprion_percula ENSAPEG00000020083
amphiprion_ocellaris ENSAOCG00000021189
acanthochromis_polyacanthus ENSAPOG00000020458
poecilia_formosa ENSPFOG00000001480
poecilia_mexicana ENSPMEG00000021390
poecilia_reticulata ENSPREG00000021452
xiphophorus_maculatus ENSXMAG00000010637
gambusia_affinis ENSGAFG00000017791
cyprinodon_variegatus ENSCVAG00000010322
kryptolebias_marmoratus ENSKMAG00000018554
monopterus_albus ENSMALG00000001109
anabas_testudineus ENSATEG00000002305
scophthalmus_maximus ENSSMAG00000015442
labrus_bergylta ENSLBEG00000002371
maylandia_zebra ENSMZEG00005010474
astatotilapia_calliptera ENSACLG00000002062
haplochromis_burtoni ENSHBUG00000002436
gadus_morhua ENSGMOG00000001625
petromyzon_marinus ENSPMAG00000001448
eptatretus_burgeri ENSEBUG00000007210
