ciona_savignyi ENSCSAVG00000008780
papio_anubis ENSPANG00000011749
theropithecus_gelada ENSTGEG00000009291
macaca_nemestrina ENSMNEG00000028689
macaca_fascicularis ENSMFAG00000044450
macaca_mulatta ENSMMUG00000005713
cercocebus_atys ENSCATG00000040220
mandrillus_leucophaeus ENSMLEG00000036356
chlorocebus_sabaeus ENSCSAG00000016249
rhinopithecus_roxellana ENSRROG00000041713
rhinopithecus_bieti ENSRBIG00000044949
piliocolobus_tephrosceles ENSPTEG00000002162
colobus_angolensis_palliatus ENSCANG00000001435
cebus_capucinus ENSCCAG00000025278
saimiri_boliviensis_boliviensis ENSSBOG00000029063
callithrix_jacchus ENSCJAG00000039256
aotus_nancymaae ENSANAG00000037919
carlito_syrichta ENSTSYG00000036275
microcebus_murinus ENSMICG00000045180
prolemur_simus ENSPSMG00000016878
propithecus_coquereli ENSPCOG00000014828
otolemur_garnettii ENSOGAG00000013837
chinchilla_lanigera ENSCLAG00000006378
octodon_degus ENSODEG00000004413
cavia_porcellus ENSCPOG00000001082
cavia_aperea ENSCAPG00000013064
fukomys_damarensis ENSFDAG00000016472
urocitellus_parryii ENSUPAG00010009742
ictidomys_tridecemlineatus ENSSTOG00000008798
marmota_marmota_marmota ENSMMMG00000003461
spermophilus_dauricus ENSSDAG00000006535
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025713
mus_musculus ENSMUSG00000023393
mus_spicilegus ENSMSIG00000017823
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024788
mus_pahari MGP_PahariEiJ_G0026235
rattus_norvegicus ENSRNOG00000010275
meriones_unguiculatus ENSMUGG00000000042
meriones_unguiculatus ENSMUGG00000006478
cricetulus_griseus_crigri-picr ENSCGRG00015016082
cricetulus_griseus_crigri ENSCGRG00000009054
cricetulus_griseus_chok1gshd ENSCGRG00001016886
mesocricetus_auratus ENSMAUG00000019462
peromyscus_maniculatus_bairdii ENSPEMG00000020148
microtus_ochrogaster ENSMOCG00000021060
nannospalax_galili ENSNGAG00000020412
jaculus_jaculus ENSJJAG00000000563
castor_canadensis ENSCCNG00000021408
myotis_lucifugus ENSMLUG00000016385
pteropus_vampyrus ENSPVAG00000017384
erinaceus_europaeus ENSEEUG00000004446
ursus_maritimus ENSUMAG00000022304
ursus_americanus ENSUAMG00000011028
ailuropoda_melanoleuca ENSAMEG00000017329
mustela_putorius_furo ENSMPUG00000008097
neovison_vison ENSNVIG00000019834
canis_lupus_familiaris ENSCAFG00000012759
canis_lupus_dingo ENSCAFG00020001162
vulpes_vulpes ENSVVUG00000015289
panthera_pardus ENSPPRG00000019375
felis_catus ENSFCAG00000025163
bos_taurus ENSBTAG00000001829
bos_mutus ENSBMUG00000022234
bison_bison_bison ENSBBBG00000017525
capra_hircus ENSCHIG00000021766
ovis_aries ENSOARG00000011782
sus_scrofa ENSSSCG00000040931
tursiops_truncatus ENSTTRG00000001799
equus_caballus ENSECAG00000012252
equus_asinus_asinus ENSEASG00005023189
oryctolagus_cuniculus ENSOCUG00000007829
dasypus_novemcinctus ENSDNOG00000039109
procavia_capensis ENSPCAG00000003457
loxodonta_africana ENSLAFG00000002108
panthera_tigris_altaica ENSPTIG00000018794
ornithorhynchus_anatinus ENSOANG00000004970
xenopus_tropicalis ENSXETG00000012454
latimeria_chalumnae ENSLACG00000016533
takifugu_rubripes ENSTRUG00000022178
tetraodon_nigroviridis ENSTNIG00000017880
gasterosteus_aculeatus ENSGACG00000002624
mastacembelus_armatus ENSMAMG00000011102
monopterus_albus ENSMALG00000022195
anabas_testudineus ENSATEG00000006063
cynoglossus_semilaevis ENSCSEG00000018445
seriola_dumerili ENSSDUG00000015771
seriola_lalandi_dorsalis ENSSLDG00000000933
scophthalmus_maximus ENSSMAG00000007607
monopterus_albus ENSMALG00000008353
xiphophorus_maculatus ENSXMAG00000015651
xiphophorus_couchianus ENSXCOG00000008122
gambusia_affinis ENSGAFG00000021098
poecilia_formosa ENSPFOG00000005323
poecilia_latipinna ENSPLAG00000012597
poecilia_mexicana ENSPMEG00000018789
poecilia_reticulata ENSPREG00000017625
fundulus_heteroclitus ENSFHEG00000002575
cyprinodon_variegatus ENSCVAG00000014327
kryptolebias_marmoratus ENSKMAG00000017408
oryzias_latipes ENSORLG00000009767
oryzias_latipes ENSORLG00020001311
oryzias_latipes_asm223469v1 ENSORLG00015018257
oryzias_melastigma ENSOMEG00000011789
haplochromis_burtoni ENSHBUG00000004912
pundamilia_nyererei ENSPNYG00000002335
maylandia_zebra ENSMZEG00005023602
astatotilapia_calliptera ENSACLG00000025475
neolamprologus_brichardi ENSNBRG00000015371
oreochromis_niloticus ENSONIG00000017395
amphilophus_citrinellus ENSACIG00000020122
amphiprion_ocellaris ENSAOCG00000012500
amphiprion_percula ENSAPEG00000008809
acanthochromis_polyacanthus ENSAPOG00000010897
stegastes_partitus ENSSPAG00000003611
mola_mola ENSMMOG00000020476
labrus_bergylta ENSLBEG00000011823
hippocampus_comes ENSHCOG00000011275
periophthalmus_magnuspinnatus ENSPMGG00000009106
gadus_morhua ENSGMOG00000017586
esox_lucius ENSELUG00000001179
pygocentrus_nattereri ENSPNAG00000015475
astyanax_mexicanus ENSAMXG00000038182
ictalurus_punctatus ENSIPUG00000011786
danio_rerio ENSDARG00000011049
scleropages_formosus ENSSFOG00015000361
paramormyrops_kingsleyae ENSPKIG00000004961
lepisosteus_oculatus ENSLOCG00000005002
scophthalmus_maximus ENSSMAG00000013736
cynoglossus_semilaevis ENSCSEG00000021586
hippocampus_comes ENSHCOG00000008857
tetraodon_nigroviridis ENSTNIG00000012489
takifugu_rubripes ENSTRUG00000004565
periophthalmus_magnuspinnatus ENSPMGG00000015336
mola_mola ENSMMOG00000012427
labrus_bergylta ENSLBEG00000014229
anabas_testudineus ENSATEG00000023851
monopterus_albus ENSMALG00000015722
seriola_dumerili ENSSDUG00000000485
seriola_lalandi_dorsalis ENSSLDG00000012822
xiphophorus_maculatus ENSXMAG00000024757
gambusia_affinis ENSGAFG00000002162
poecilia_formosa ENSPFOG00000005485
poecilia_mexicana ENSPMEG00000023689
poecilia_reticulata ENSPREG00000002256
poecilia_latipinna ENSPLAG00000006600
fundulus_heteroclitus ENSFHEG00000004717
cyprinodon_variegatus ENSCVAG00000020269
kryptolebias_marmoratus ENSKMAG00000005557
oryzias_latipes ENSORLG00020012130
oryzias_latipes ENSORLG00000014670
oryzias_latipes_asm223469v1 ENSORLG00015006269
oryzias_melastigma ENSOMEG00000002914
maylandia_zebra ENSMZEG00005026401
pundamilia_nyererei ENSPNYG00000013925
haplochromis_burtoni ENSHBUG00000011354
oreochromis_niloticus ENSONIG00000016794
neolamprologus_brichardi ENSNBRG00000008157
amphilophus_citrinellus ENSACIG00000011294
amphiprion_ocellaris ENSAOCG00000001632
amphiprion_percula ENSAPEG00000021906
acanthochromis_polyacanthus ENSAPOG00000004323
stegastes_partitus ENSSPAG00000014974
gadus_morhua ENSGMOG00000019603
esox_lucius ENSELUG00000000973
danio_rerio ENSDARG00000042954
pygocentrus_nattereri ENSPNAG00000008643
drosophila_melanogaster FBgn0025684
caenorhabditis_elegans_strain_n2 WBGene00010758
