chrysemys_picta_bellii ENSCPBG00000016568
scophthalmus_maximus ENSSMAG00000016230
anabas_testudineus ENSATEG00000021503
cynoglossus_semilaevis ENSCSEG00000000459
monopterus_albus ENSMALG00000019292
mastacembelus_armatus ENSMAMG00000013835
mola_mola ENSMMOG00000009811
takifugu_rubripes ENSTRUG00000010391
tetraodon_nigroviridis ENSTNIG00000014953
hippocampus_comes ENSHCOG00000005634
periophthalmus_magnuspinnatus ENSPMGG00000006299
esox_lucius ENSELUG00000018384
lepisosteus_oculatus ENSLOCG00000014645
