eptatretus_burgeri ENSEBUG00000004208
ornithorhynchus_anatinus ENSOANG00000002748
lonchura_striata_domestica ENSLSDG00000017677
taeniopygia_guttata ENSTGUG00000001618
serinus_canaria ENSSCAG00000016351
zonotrichia_albicollis ENSZALG00000003228
parus_major ENSPMJG00000004942
cyanistes_caeruleus ENSCCEG00000018592
ficedula_albicollis ENSFALG00000008854
manacus_vitellinus ENSMVIG00005001786
manacus_vitellinus ENSMVIG00005016746
lepidothrix_coronata ENSLCOG00000000867
melopsittacus_undulatus ENSMUNG00000011734
calidris_pygmaea ENSCPGG00000001636
calidris_pugnax ENSCPUG00000017691
anas_platyrhynchos_platyrhynchos ENSAPLG00000011860
anser_brachyrhynchus ENSABRG00000004580
gallus_gallus ENSGALG00000042626
coturnix_japonica ENSCJPG00005005351
meleagris_gallopavo ENSMGAG00000001587
numida_meleagris ENSNMEG00000015206
apteryx_owenii ENSAOWG00000002805
apteryx_haastii ENSAHAG00000001916
apteryx_rowi ENSARWG00000009271
dromaius_novaehollandiae ENSDNVG00000007467
nothoprocta_perdicaria ENSNPEG00000004393
crocodylus_porosus ENSCPRG00005014992
gopherus_agassizii ENSGAGG00000017639
chelonoidis_abingdonii ENSCABG00000009152
chrysemys_picta_bellii ENSCPBG00000017364
pelodiscus_sinensis ENSPSIG00000012268
anolis_carolinensis ENSACAG00000014117
pogona_vitticeps ENSPVIG00000022829
notechis_scutatus ENSNSUG00000011024
salvator_merianae ENSSMRG00000000987
sphenodon_punctatus ENSSPUG00000003369
xenopus_tropicalis ENSXETG00000015442
latimeria_chalumnae ENSLACG00000013422
