pan_troglodytes ENSPTRG00000048372
tetraodon_nigroviridis ENSTNIG00000002495
tetraodon_nigroviridis ENSTNIG00000006614
gambusia_affinis ENSGAFG00000011310
lepisosteus_oculatus ENSLOCG00000005603
acanthochromis_polyacanthus ENSAPOG00000018184
labrus_bergylta ENSLBEG00000012245
labrus_bergylta ENSLBEG00000022708
esox_lucius ENSELUG00000016308
petromyzon_marinus ENSPMAG00000010041
acanthochromis_polyacanthus ENSAPOG00000003776
monopterus_albus ENSMALG00000014559
scophthalmus_maximus ENSSMAG00000010406
periophthalmus_magnuspinnatus ENSPMGG00000001213
pygocentrus_nattereri ENSPNAG00000011402
danio_rerio ENSDARG00000114133
anabas_testudineus ENSATEG00000013402
monopterus_albus ENSMALG00000017110
poecilia_latipinna ENSPLAG00000021088
poecilia_latipinna ENSPLAG00000020888
poecilia_mexicana ENSPMEG00000022996
poecilia_formosa ENSPFOG00000020821
xiphophorus_maculatus ENSXMAG00000028522
xiphophorus_maculatus ENSXMAG00000025168
xiphophorus_maculatus ENSXMAG00000024868
poecilia_formosa ENSPFOG00000020819
xenopus_tropicalis ENSXETG00000021560
mola_mola ENSMMOG00000016126
mola_mola ENSMMOG00000000704
mola_mola ENSMMOG00000014538
mola_mola ENSMMOG00000016148
mola_mola ENSMMOG00000014173
mola_mola ENSMMOG00000015298
mola_mola ENSMMOG00000015671
mola_mola ENSMMOG00000014279
labrus_bergylta ENSLBEG00000024900
cynoglossus_semilaevis ENSCSEG00000014517
oryzias_latipes ENSORLG00020016813
stegastes_partitus ENSSPAG00000004540
xenopus_tropicalis ENSXETG00000026675
sorex_araneus ENSSARG00000004833
erinaceus_europaeus ENSEEUG00000002740
vicugna_pacos ENSVPAG00000008216
tursiops_truncatus ENSTTRG00000016733
canis_lupus_dingo ENSCAFG00020002832
ochotona_princeps ENSOPRG00000006725
meriones_unguiculatus ENSMUGG00000000946
tupaia_belangeri ENSTBEG00000001395
choloepus_hoffmanni ENSCHOG00000010718
poecilia_reticulata ENSPREG00000008658
poecilia_latipinna ENSPLAG00000007462
xiphophorus_couchianus ENSXCOG00000009138
oryzias_latipes_asm223469v1 ENSORLG00015013945
amphiprion_ocellaris ENSAOCG00000001779
mola_mola ENSMMOG00000019316
takifugu_rubripes ENSTRUG00000022743
labrus_bergylta ENSLBEG00000019454
labrus_bergylta ENSLBEG00000005883
takifugu_rubripes ENSTRUG00000020131
poecilia_reticulata ENSPREG00000000226
poecilia_reticulata ENSPREG00000000229
gasterosteus_aculeatus ENSGACG00000002853
seriola_dumerili ENSSDUG00000015833
maylandia_zebra ENSMZEG00005001811
pundamilia_nyererei ENSPNYG00000002233
oryzias_latipes_asm223469v1 ENSORLG00015019834
anabas_testudineus ENSATEG00000008134
anabas_testudineus ENSATEG00000019837
anabas_testudineus ENSATEG00000020308
pundamilia_nyererei ENSPNYG00000023786
mola_mola ENSMMOG00000006117
anabas_testudineus ENSATEG00000016360
oreochromis_niloticus ENSONIG00000013937
amphilophus_citrinellus ENSACIG00000008676
amphiprion_ocellaris ENSAOCG00000011853
haplochromis_burtoni ENSHBUG00000009409
xiphophorus_couchianus ENSXCOG00000013028
mastacembelus_armatus ENSMAMG00000002044
mastacembelus_armatus ENSMAMG00000010707
mastacembelus_armatus ENSMAMG00000011090
anabas_testudineus ENSATEG00000012586
amphiprion_percula ENSAPEG00000008354
amphiprion_percula ENSAPEG00000019940
amphiprion_ocellaris ENSAOCG00000011154
acanthochromis_polyacanthus ENSAPOG00000019732
seriola_dumerili ENSSDUG00000023323
amphiprion_percula ENSAPEG00000007638
seriola_dumerili ENSSDUG00000023320
cynoglossus_semilaevis ENSCSEG00000006891
ictalurus_punctatus ENSIPUG00000009923
seriola_lalandi_dorsalis ENSSLDG00000002111
gambusia_affinis ENSGAFG00000019615
pygocentrus_nattereri ENSPNAG00000018326
astyanax_mexicanus ENSAMXG00000025091
pygocentrus_nattereri ENSPNAG00000017733
pundamilia_nyererei ENSPNYG00000017456
haplochromis_burtoni ENSHBUG00000023388
amphiprion_percula ENSAPEG00000002108
xiphophorus_couchianus ENSXCOG00000006918
xiphophorus_maculatus ENSXMAG00000026367
poecilia_latipinna ENSPLAG00000015318
mastacembelus_armatus ENSMAMG00000016166
acanthochromis_polyacanthus ENSAPOG00000016696
gambusia_affinis ENSGAFG00000004379
anabas_testudineus ENSATEG00000015794
scophthalmus_maximus ENSSMAG00000014207
kryptolebias_marmoratus ENSKMAG00000008805
poecilia_reticulata ENSPREG00000022924
oreochromis_niloticus ENSONIG00000021363
maylandia_zebra ENSMZEG00005016577
oryzias_melastigma ENSOMEG00000002427
oryzias_latipes ENSORLG00000000686
neolamprologus_brichardi ENSNBRG00000020613
fundulus_heteroclitus ENSFHEG00000003409
cyprinodon_variegatus ENSCVAG00000012814
poecilia_mexicana ENSPMEG00000008987
poecilia_formosa ENSPFOG00000020205
oryzias_latipes_asm223469v1 ENSORLG00015009466
amphiprion_ocellaris ENSAOCG00000013925
monopterus_albus ENSMALG00000017440
seriola_lalandi_dorsalis ENSSLDG00000018809
amphilophus_citrinellus ENSACIG00000010247
astatotilapia_calliptera ENSACLG00000014909
oryzias_latipes ENSORLG00020004296
stegastes_partitus ENSSPAG00000016057
seriola_dumerili ENSSDUG00000010660
astatotilapia_calliptera ENSACLG00000008660
hippocampus_comes ENSHCOG00000002170
maylandia_zebra ENSMZEG00005021227
maylandia_zebra ENSMZEG00005021220
maylandia_zebra ENSMZEG00005019483
astatotilapia_calliptera ENSACLG00000012355
acanthochromis_polyacanthus ENSAPOG00000023693
scleropages_formosus ENSSFOG00015021366
oreochromis_niloticus ENSONIG00000021217
astatotilapia_calliptera ENSACLG00000008717
oryzias_melastigma ENSOMEG00000016656
anabas_testudineus ENSATEG00000023626
periophthalmus_magnuspinnatus ENSPMGG00000019201
pundamilia_nyererei ENSPNYG00000009866
maylandia_zebra ENSMZEG00005016172
haplochromis_burtoni ENSHBUG00000016138
neolamprologus_brichardi ENSNBRG00000015289
oreochromis_niloticus ENSONIG00000021279
amphilophus_citrinellus ENSACIG00000007512
acanthochromis_polyacanthus ENSAPOG00000018150
mola_mola ENSMMOG00000006015
neolamprologus_brichardi ENSNBRG00000001847
amphiprion_ocellaris ENSAOCG00000024324
periophthalmus_magnuspinnatus ENSPMGG00000015820
astyanax_mexicanus ENSAMXG00000038836
astyanax_mexicanus ENSAMXG00000035879
pygocentrus_nattereri ENSPNAG00000013022
bos_mutus ENSBMUG00000001140
bos_taurus ENSBTAG00000046992
tursiops_truncatus ENSTTRG00000002955
poecilia_reticulata ENSPREG00000020374
xiphophorus_maculatus ENSXMAG00000024015
fundulus_heteroclitus ENSFHEG00000012207
stegastes_partitus ENSSPAG00000007473
astatotilapia_calliptera ENSACLG00000012237
astatotilapia_calliptera ENSACLG00000016458
pundamilia_nyererei ENSPNYG00000023864
seriola_lalandi_dorsalis ENSSLDG00000022575
astatotilapia_calliptera ENSACLG00000014956
fundulus_heteroclitus ENSFHEG00000006508
scophthalmus_maximus ENSSMAG00000010415
cynoglossus_semilaevis ENSCSEG00000009010
hippocampus_comes ENSHCOG00000002733
hippocampus_comes ENSHCOG00000002699
amphiprion_percula ENSAPEG00000019488
labrus_bergylta ENSLBEG00000005852
esox_lucius ENSELUG00000010006
pygocentrus_nattereri ENSPNAG00000025797
pygocentrus_nattereri ENSPNAG00000009435
pygocentrus_nattereri ENSPNAG00000027723
pygocentrus_nattereri ENSPNAG00000004767
ornithorhynchus_anatinus ENSOANG00000003926
gasterosteus_aculeatus ENSGACG00000014018
gasterosteus_aculeatus ENSGACG00000020414
gasterosteus_aculeatus ENSGACG00000002746
gasterosteus_aculeatus ENSGACG00000013928
gasterosteus_aculeatus ENSGACG00000001256
gasterosteus_aculeatus ENSGACG00000001269
gasterosteus_aculeatus ENSGACG00000002713
gasterosteus_aculeatus ENSGACG00000014867
gasterosteus_aculeatus ENSGACG00000002565
gasterosteus_aculeatus ENSGACG00000002823
gasterosteus_aculeatus ENSGACG00000000447
gasterosteus_aculeatus ENSGACG00000002692
gasterosteus_aculeatus ENSGACG00000015716
gasterosteus_aculeatus ENSGACG00000002083
gasterosteus_aculeatus ENSGACG00000001272
gasterosteus_aculeatus ENSGACG00000002841
gasterosteus_aculeatus ENSGACG00000002046
gasterosteus_aculeatus ENSGACG00000002591
gasterosteus_aculeatus ENSGACG00000001266
gasterosteus_aculeatus ENSGACG00000002070
labrus_bergylta ENSLBEG00000025560
labrus_bergylta ENSLBEG00000025954
gasterosteus_aculeatus ENSGACG00000001130
oryzias_melastigma ENSOMEG00000008855
oreochromis_niloticus ENSONIG00000017460
hippocampus_comes ENSHCOG00000002892
labrus_bergylta ENSLBEG00000006599
labrus_bergylta ENSLBEG00000019918
seriola_lalandi_dorsalis ENSSLDG00000002399
seriola_dumerili ENSSDUG00000000123
scophthalmus_maximus ENSSMAG00000009612
astatotilapia_calliptera ENSACLG00000015117
maylandia_zebra ENSMZEG00005003954
labrus_bergylta ENSLBEG00000006455
labrus_bergylta ENSLBEG00000025390
scophthalmus_maximus ENSSMAG00000011369
maylandia_zebra ENSMZEG00005001588
labrus_bergylta ENSLBEG00000017639
labrus_bergylta ENSLBEG00000023189
labrus_bergylta ENSLBEG00000006234
astatotilapia_calliptera ENSACLG00000014709
seriola_dumerili ENSSDUG00000000502
seriola_lalandi_dorsalis ENSSLDG00000022604
seriola_lalandi_dorsalis ENSSLDG00000022598
seriola_lalandi_dorsalis ENSSLDG00000002589
seriola_dumerili ENSSDUG00000000958
labrus_bergylta ENSLBEG00000026027
amphiprion_percula ENSAPEG00000009727
labrus_bergylta ENSLBEG00000006204
labrus_bergylta ENSLBEG00000023444
seriola_lalandi_dorsalis ENSSLDG00000022761
xiphophorus_couchianus ENSXCOG00000005597
xiphophorus_couchianus ENSXCOG00000000464
labrus_bergylta ENSLBEG00000019304
labrus_bergylta ENSLBEG00000024488
labrus_bergylta ENSLBEG00000024775
hippocampus_comes ENSHCOG00000020711
danio_rerio ENSDARG00000113399
danio_rerio ENSDARG00000105314
danio_rerio ENSDARG00000105366
danio_rerio ENSDARG00000103015
danio_rerio ENSDARG00000112840
danio_rerio ENSDARG00000099123
danio_rerio ENSDARG00000100024
danio_rerio ENSDARG00000100279
danio_rerio ENSDARG00000105400
danio_rerio ENSDARG00000051736
gadus_morhua ENSGMOG00000020524
gadus_morhua ENSGMOG00000020449
oryzias_latipes ENSORLG00020003439
oryzias_latipes ENSORLG00020003427
oryzias_latipes ENSORLG00000000693
oryzias_latipes_asm223469v1 ENSORLG00015008042
esox_lucius ENSELUG00000008621
sphenodon_punctatus ENSSPUG00000002160
gadus_morhua ENSGMOG00000005252
gadus_morhua ENSGMOG00000005834
gadus_morhua ENSGMOG00000020437
gadus_morhua ENSGMOG00000019903
gadus_morhua ENSGMOG00000019713
gadus_morhua ENSGMOG00000009958
gadus_morhua ENSGMOG00000020178
gadus_morhua ENSGMOG00000020159
gadus_morhua ENSGMOG00000009474
gadus_morhua ENSGMOG00000020203
gadus_morhua ENSGMOG00000012002
gadus_morhua ENSGMOG00000003292
gadus_morhua ENSGMOG00000020172
gadus_morhua ENSGMOG00000020201
gadus_morhua ENSGMOG00000020369
gadus_morhua ENSGMOG00000003880
gadus_morhua ENSGMOG00000003892
kryptolebias_marmoratus ENSKMAG00000007005
amphiprion_ocellaris ENSAOCG00000024442
amphiprion_percula ENSAPEG00000004722
amphiprion_ocellaris ENSAOCG00000003858
amphiprion_percula ENSAPEG00000003498
amphiprion_percula ENSAPEG00000009117
amphiprion_percula ENSAPEG00000008432
amphiprion_percula ENSAPEG00000009448
amphiprion_percula ENSAPEG00000008169
amphiprion_ocellaris ENSAOCG00000003806
amphiprion_percula ENSAPEG00000020120
amphiprion_percula ENSAPEG00000019947
amphiprion_percula ENSAPEG00000019308
amphiprion_ocellaris ENSAOCG00000008392
phascolarctos_cinereus ENSPCIG00000022841
choloepus_hoffmanni ENSCHOG00000012298
mus_musculus ENSMUSG00000049932
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033247
mus_spicilegus ENSMSIG00000006973
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032110
mus_pahari MGP_PahariEiJ_G0014979
sarcophilus_harrisii ENSSHAG00000010034
pongo_abelii ENSPPYG00000003954
ornithorhynchus_anatinus ENSOANG00000007257
erinaceus_europaeus ENSEEUG00000005617
erinaceus_europaeus ENSEEUG00000014259
canis_lupus_dingo ENSCAFG00020013021
fukomys_damarensis ENSFDAG00000019545
heterocephalus_glaber_female ENSHGLG00000020385
chinchilla_lanigera ENSCLAG00000017944
microtus_ochrogaster ENSMOCG00000019928
cricetulus_griseus_crigri-picr ENSCGRG00015014985
ochotona_princeps ENSOPRG00000016300
pan_troglodytes ENSPTRG00000004369
nomascus_leucogenys ENSNLEG00000028254
chlorocebus_sabaeus ENSCSAG00000000595
cebus_capucinus ENSCCAG00000012122
callithrix_jacchus ENSCJAG00000042532
colobus_angolensis_palliatus ENSCANG00000009604
mandrillus_leucophaeus ENSMLEG00000005566
gorilla_gorilla ENSGGOG00000008066
carlito_syrichta ENSTSYG00000026881
microcebus_murinus ENSMICG00000048068
dipodomys_ordii ENSDORG00000001977
jaculus_jaculus ENSJJAG00000014067
marmota_marmota_marmota ENSMMMG00000022469
vicugna_pacos ENSVPAG00000000269
myotis_lucifugus ENSMLUG00000004816
prolemur_simus ENSPSMG00000004165
meriones_unguiculatus ENSMUGG00000010263
macaca_mulatta ENSMMUG00000044496
ictidomys_tridecemlineatus ENSSTOG00000014429
equus_asinus_asinus ENSEASG00005003960
equus_caballus ENSECAG00000029766
ovis_aries ENSOARG00000017039
ursus_americanus ENSUAMG00000014504
panthera_pardus ENSPPRG00000021764
homo_sapiens ENSG00000188486
macaca_fascicularis ENSMFAG00000009238
saimiri_boliviensis_boliviensis ENSSBOG00000013319
mesocricetus_auratus ENSMAUG00000009744
rattus_norvegicus ENSRNOG00000010386
neovison_vison ENSNVIG00000003069
pteropus_vampyrus ENSPVAG00000013540
propithecus_coquereli ENSPCOG00000011967
otolemur_garnettii ENSOGAG00000025135
rhinopithecus_roxellana ENSRROG00000003801
rhinopithecus_bieti ENSRBIG00000019317
macaca_nemestrina ENSMNEG00000021267
nannospalax_galili ENSNGAG00000014449
cricetulus_griseus_crigri ENSCGRG00000019706
urocitellus_parryii ENSUPAG00010018395
castor_canadensis ENSCCNG00000018490
vulpes_vulpes ENSVVUG00000023606
capra_hircus ENSCHIG00000012361
cercocebus_atys ENSCATG00000017934
papio_anubis ENSPANG00000010426
piliocolobus_tephrosceles ENSPTEG00000017104
peromyscus_maniculatus_bairdii ENSPEMG00000027129
canis_lupus_familiaris ENSCAFG00000012332
dasypus_novemcinctus ENSDNOG00000006077
echinops_telfairi ENSETEG00000012853
latimeria_chalumnae ENSLACG00000017684
cavia_porcellus ENSCPOG00000040098
pteropus_vampyrus ENSPVAG00000014167
crocodylus_porosus ENSCPRG00005001442
latimeria_chalumnae ENSLACG00000004762
latimeria_chalumnae ENSLACG00000002753
apteryx_owenii ENSAOWG00000010623
apteryx_haastii ENSAHAG00000006798
apteryx_rowi ENSARWG00000003099
dromaius_novaehollandiae ENSDNVG00000003607
nothoprocta_perdicaria ENSNPEG00000003358
calidris_pugnax ENSCPUG00000017933
calidris_pygmaea ENSCPGG00000002851
melopsittacus_undulatus ENSMUNG00000009848
taeniopygia_guttata ENSTGUG00000000008
lonchura_striata_domestica ENSLSDG00000007710
junco_hyemalis ENSJHYG00000008765
zonotrichia_albicollis ENSZALG00000012198
serinus_canaria ENSSCAG00000017155
cyanistes_caeruleus ENSCCEG00000007207
parus_major ENSPMJG00000007369
meleagris_gallopavo ENSMGAG00000011845
gallus_gallus ENSGALG00000045705
numida_meleagris ENSNMEG00000011961
coturnix_japonica ENSCJPG00005005189
anser_brachyrhynchus ENSABRG00000015971
anas_platyrhynchos_platyrhynchos ENSAPLG00000029655
lepidothrix_coronata ENSLCOG00000003769
gopherus_agassizii ENSGAGG00000001044
crocodylus_porosus ENSCPRG00005007326
pygocentrus_nattereri ENSPNAG00000006334
pygocentrus_nattereri ENSPNAG00000026724
pygocentrus_nattereri ENSPNAG00000007344
astyanax_mexicanus ENSAMXG00000041994
oryzias_melastigma ENSOMEG00000016750
poecilia_mexicana ENSPMEG00000008146
oryzias_latipes_asm223469v1 ENSORLG00015004771
astatotilapia_calliptera ENSACLG00000012957
takifugu_rubripes ENSTRUG00000023486
astatotilapia_calliptera ENSACLG00000012970
xiphophorus_maculatus ENSXMAG00000022671
takifugu_rubripes ENSTRUG00000022082
tetraodon_nigroviridis ENSTNIG00000006608
seriola_lalandi_dorsalis ENSSLDG00000022589
ictalurus_punctatus ENSIPUG00000009315
ictalurus_punctatus ENSIPUG00000008888
ictalurus_punctatus ENSIPUG00000012097
oryzias_latipes_asm223469v1 ENSORLG00015019695
cyprinodon_variegatus ENSCVAG00000021174
seriola_dumerili ENSSDUG00000009304
pygocentrus_nattereri ENSPNAG00000029488
maylandia_zebra ENSMZEG00005009527
maylandia_zebra ENSMZEG00005021233
neolamprologus_brichardi ENSNBRG00000015294
poecilia_formosa ENSPFOG00000015415
cyprinodon_variegatus ENSCVAG00000008399
seriola_lalandi_dorsalis ENSSLDG00000002431
periophthalmus_magnuspinnatus ENSPMGG00000003201
takifugu_rubripes ENSTRUG00000023638
ictalurus_punctatus ENSIPUG00000008915
oryzias_latipes_asm223469v1 ENSORLG00015021893
oryzias_latipes ENSORLG00020019723
astatotilapia_calliptera ENSACLG00000012244
seriola_dumerili ENSSDUG00000016198
seriola_dumerili ENSSDUG00000015654
seriola_dumerili ENSSDUG00000013529
amphilophus_citrinellus ENSACIG00000009627
mastacembelus_armatus ENSMAMG00000020396
takifugu_rubripes ENSTRUG00000022786
danio_rerio ENSDARG00000113707
ictalurus_punctatus ENSIPUG00000009182
seriola_lalandi_dorsalis ENSSLDG00000013651
oryzias_latipes ENSORLG00000030081
tetraodon_nigroviridis ENSTNIG00000008774
poecilia_formosa ENSPFOG00000020620
poecilia_reticulata ENSPREG00000007639
oryzias_latipes_asm223469v1 ENSORLG00015016219
anabas_testudineus ENSATEG00000013556
takifugu_rubripes ENSTRUG00000021280
takifugu_rubripes ENSTRUG00000022674
mastacembelus_armatus ENSMAMG00000001559
ictalurus_punctatus ENSIPUG00000001436
pygocentrus_nattereri ENSPNAG00000011610
danio_rerio ENSDARG00000111536
pygocentrus_nattereri ENSPNAG00000006900
ictalurus_punctatus ENSIPUG00000012802
danio_rerio ENSDARG00000029406
pygocentrus_nattereri ENSPNAG00000002882
pygocentrus_nattereri ENSPNAG00000006171
pygocentrus_nattereri ENSPNAG00000011108
ictalurus_punctatus ENSIPUG00000011854
danio_rerio ENSDARG00000115875
oryzias_latipes_asm223469v1 ENSORLG00015017212
oryzias_latipes ENSORLG00020005402
poecilia_formosa ENSPFOG00000020765
gambusia_affinis ENSGAFG00000018808
fundulus_heteroclitus ENSFHEG00000006522
amphiprion_percula ENSAPEG00000003281
anabas_testudineus ENSATEG00000020564
monopterus_albus ENSMALG00000022397
danio_rerio ENSDARG00000109926
danio_rerio ENSDARG00000088686
pygocentrus_nattereri ENSPNAG00000012524
neolamprologus_brichardi ENSNBRG00000014015
poecilia_mexicana ENSPMEG00000006715
mola_mola ENSMMOG00000019359
oryzias_latipes ENSORLG00000027232
fundulus_heteroclitus ENSFHEG00000013204
danio_rerio ENSDARG00000100906
danio_rerio ENSDARG00000098595
danio_rerio ENSDARG00000113481
poecilia_formosa ENSPFOG00000015423
pygocentrus_nattereri ENSPNAG00000000930
oryzias_latipes ENSORLG00020017654
oryzias_latipes ENSORLG00000028923
poecilia_mexicana ENSPMEG00000023413
ictalurus_punctatus ENSIPUG00000012863
oryzias_latipes ENSORLG00000028520
paramormyrops_kingsleyae ENSPKIG00000020307
paramormyrops_kingsleyae ENSPKIG00000021272
poecilia_formosa ENSPFOG00000017626
poecilia_latipinna ENSPLAG00000004808
maylandia_zebra ENSMZEG00005010563
takifugu_rubripes ENSTRUG00000025206
seriola_lalandi_dorsalis ENSSLDG00000003017
ictalurus_punctatus ENSIPUG00000003622
paramormyrops_kingsleyae ENSPKIG00000018792
pygocentrus_nattereri ENSPNAG00000002836
pygocentrus_nattereri ENSPNAG00000012441
oryzias_latipes_asm223469v1 ENSORLG00015016180
oryzias_latipes ENSORLG00020005393
oryzias_latipes ENSORLG00000024975
oryzias_latipes ENSORLG00000022956
oryzias_latipes ENSORLG00000022228
xiphophorus_maculatus ENSXMAG00000027977
oreochromis_niloticus ENSONIG00000020571
takifugu_rubripes ENSTRUG00000021284
takifugu_rubripes ENSTRUG00000022390
seriola_lalandi_dorsalis ENSSLDG00000022101
takifugu_rubripes ENSTRUG00000019592
tetraodon_nigroviridis ENSTNIG00000011749
anabas_testudineus ENSATEG00000009330
oryzias_melastigma ENSOMEG00000008032
oryzias_latipes ENSORLG00000023254
kryptolebias_marmoratus ENSKMAG00000008015
xiphophorus_maculatus ENSXMAG00000029272
kryptolebias_marmoratus ENSKMAG00000014241
oryzias_melastigma ENSOMEG00000022940
seriola_lalandi_dorsalis ENSSLDG00000008519
pygocentrus_nattereri ENSPNAG00000013384
pygocentrus_nattereri ENSPNAG00000005530
ictalurus_punctatus ENSIPUG00000011886
poecilia_mexicana ENSPMEG00000022506
poecilia_mexicana ENSPMEG00000011483
poecilia_latipinna ENSPLAG00000002368
poecilia_formosa ENSPFOG00000020094
poecilia_latipinna ENSPLAG00000019243
poecilia_formosa ENSPFOG00000020099
xiphophorus_maculatus ENSXMAG00000020906
xiphophorus_maculatus ENSXMAG00000029383
fundulus_heteroclitus ENSFHEG00000010826
cyprinodon_variegatus ENSCVAG00000015323
oryzias_latipes ENSORLG00020016262
amphilophus_citrinellus ENSACIG00000010749
takifugu_rubripes ENSTRUG00000020523
takifugu_rubripes ENSTRUG00000021206
takifugu_rubripes ENSTRUG00000019607
takifugu_rubripes ENSTRUG00000021312
hippocampus_comes ENSHCOG00000018282
oryzias_latipes ENSORLG00020019600
oryzias_latipes ENSORLG00000023963
kryptolebias_marmoratus ENSKMAG00000007900
takifugu_rubripes ENSTRUG00000021328
kryptolebias_marmoratus ENSKMAG00000008229
fundulus_heteroclitus ENSFHEG00000002293
oryzias_latipes ENSORLG00000027073
takifugu_rubripes ENSTRUG00000025037
seriola_dumerili ENSSDUG00000009724
mastacembelus_armatus ENSMAMG00000019570
scleropages_formosus ENSSFOG00015005578
mola_mola ENSMMOG00000019323
mola_mola ENSMMOG00000019339
takifugu_rubripes ENSTRUG00000022299
poecilia_reticulata ENSPREG00000007622
cyprinodon_variegatus ENSCVAG00000009313
oryzias_melastigma ENSOMEG00000008062
oryzias_melastigma ENSOMEG00000022953
oryzias_latipes ENSORLG00020011536
oreochromis_niloticus ENSONIG00000005904
maylandia_zebra ENSMZEG00005016884
seriola_dumerili ENSSDUG00000005108
seriola_dumerili ENSSDUG00000013646
neolamprologus_brichardi ENSNBRG00000008847
oreochromis_niloticus ENSONIG00000020767
takifugu_rubripes ENSTRUG00000021187
anabas_testudineus ENSATEG00000015026
mola_mola ENSMMOG00000016598
oryzias_latipes ENSORLG00020021204
oryzias_latipes_asm223469v1 ENSORLG00015004751
anabas_testudineus ENSATEG00000000254
poecilia_latipinna ENSPLAG00000007001
tetraodon_nigroviridis ENSTNIG00000018957
pygocentrus_nattereri ENSPNAG00000018164
pygocentrus_nattereri ENSPNAG00000002354
astyanax_mexicanus ENSAMXG00000025549
ictalurus_punctatus ENSIPUG00000013012
ictalurus_punctatus ENSIPUG00000012797
danio_rerio ENSDARG00000105444
