paramormyrops_kingsleyae ENSPKIG00000020129
peromyscus_maniculatus_bairdii ENSPEMG00000028579
mesocricetus_auratus ENSMAUG00000015912
mesocricetus_auratus ENSMAUG00000015752
cricetulus_griseus_crigri ENSCGRG00000008166
cricetulus_griseus_chok1gshd ENSCGRG00001021591
octodon_degus ENSODEG00000018586
vulpes_vulpes ENSVVUG00000005479
canis_lupus_familiaris ENSCAFG00000024307
bison_bison_bison ENSBBBG00000007752
bos_mutus ENSBMUG00000026237
urocitellus_parryii ENSUPAG00010006476
mus_musculus ENSMUSG00000041841
rhinopithecus_bieti ENSRBIG00000043568
macaca_mulatta ENSMMUG00000046563
saimiri_boliviensis_boliviensis ENSSBOG00000015128
chinchilla_lanigera ENSCLAG00000008803
microtus_ochrogaster ENSMOCG00000003835
nomascus_leucogenys ENSNLEG00000034217
colobus_angolensis_palliatus ENSCANG00000039205
cebus_capucinus ENSCCAG00000012342
cebus_capucinus ENSCCAG00000012432
homo_sapiens ENSG00000145592
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019635
mesocricetus_auratus ENSMAUG00000000193
octodon_degus ENSODEG00000002946
cercocebus_atys ENSCATG00000018132
mandrillus_leucophaeus ENSMLEG00000028115
macaca_nemestrina ENSMNEG00000018129
macaca_mulatta ENSMMUG00000037523
papio_anubis ENSPANG00000032682
papio_anubis ENSPANG00000033748
theropithecus_gelada ENSTGEG00000008250
cercocebus_atys ENSCATG00000021335
papio_anubis ENSPANG00000029622
cavia_porcellus ENSCPOG00000037761
cavia_aperea ENSCAPG00000004791
dipodomys_ordii ENSDORG00000029700
macaca_mulatta ENSMMUG00000039098
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020532
pan_paniscus ENSPPAG00000030179
jaculus_jaculus ENSJJAG00000014290
jaculus_jaculus ENSJJAG00000002005
rhinopithecus_bieti ENSRBIG00000042072
fukomys_damarensis ENSFDAG00000001584
octodon_degus ENSODEG00000020167
saimiri_boliviensis_boliviensis ENSSBOG00000028031
pan_troglodytes ENSPTRG00000050195
gorilla_gorilla ENSGGOG00000003241
macaca_nemestrina ENSMNEG00000043146
cercocebus_atys ENSCATG00000031816
cavia_porcellus ENSCPOG00000040164
peromyscus_maniculatus_bairdii ENSPEMG00000015291
heterocephalus_glaber_female ENSHGLG00000009486
ovis_aries ENSOARG00000005925
bos_taurus ENSBTAG00000005142
sus_scrofa ENSSSCG00000033326
myotis_lucifugus ENSMLUG00000001565
canis_lupus_familiaris ENSCAFG00000003126
canis_lupus_familiaris ENSCAFG00000031324
panthera_pardus ENSPPRG00000006766
otolemur_garnettii ENSOGAG00000034300
cavia_aperea ENSCAPG00000005475
macaca_mulatta ENSMMUG00000023807
capra_hircus ENSCHIG00000014444
ursus_americanus ENSUAMG00000025066
loxodonta_africana ENSLAFG00000030052
dasypus_novemcinctus ENSDNOG00000040203
dasypus_novemcinctus ENSDNOG00000041572
canis_lupus_dingo ENSCAFG00020019735
canis_lupus_dingo ENSCAFG00020001801
canis_lupus_familiaris ENSCAFG00000017459
canis_lupus_dingo ENSCAFG00020020946
vulpes_vulpes ENSVVUG00000030128
bos_mutus ENSBMUG00000019035
nannospalax_galili ENSNGAG00000000693
dipodomys_ordii ENSDORG00000027604
octodon_degus ENSODEG00000020451
macaca_nemestrina ENSMNEG00000018118
bos_taurus ENSBTAG00000016391
macaca_nemestrina ENSMNEG00000035875
theropithecus_gelada ENSTGEG00000026138
pan_troglodytes ENSPTRG00000049372
pan_paniscus ENSPPAG00000027622
urocitellus_parryii ENSUPAG00010012628
equus_asinus_asinus ENSEASG00005020167
equus_caballus ENSECAG00000034847
prolemur_simus ENSPSMG00000000888
prolemur_simus ENSPSMG00000017913
peromyscus_maniculatus_bairdii ENSPEMG00000024652
macaca_mulatta ENSMMUG00000041884
neovison_vison ENSNVIG00000019853
sus_scrofa ENSSSCG00000037233
felis_catus ENSFCAG00000036878
sus_scrofa ENSSSCG00000035614
capra_hircus ENSCHIG00000014585
panthera_pardus ENSPPRG00000017150
microcebus_murinus ENSMICG00000029946
microcebus_murinus ENSMICG00000045468
cricetulus_griseus_crigri-picr ENSCGRG00015000401
canis_lupus_dingo ENSCAFG00020005258
canis_lupus_familiaris ENSCAFG00000030477
canis_lupus_familiaris ENSCAFG00000024130
canis_lupus_dingo ENSCAFG00020005112
neovison_vison ENSNVIG00000011199
heterocephalus_glaber_male ENSHGLG00100012044
mesocricetus_auratus ENSMAUG00000016442
cebus_capucinus ENSCCAG00000037878
saimiri_boliviensis_boliviensis ENSSBOG00000015947
canis_lupus_familiaris ENSCAFG00000024581
canis_lupus_dingo ENSCAFG00020006590
macaca_fascicularis ENSMFAG00000006894
macaca_mulatta ENSMMUG00000029608
macaca_fascicularis ENSMFAG00000024955
papio_anubis ENSPANG00000036182
mandrillus_leucophaeus ENSMLEG00000026982
rhinopithecus_roxellana ENSRROG00000002911
cebus_capucinus ENSCCAG00000017579
cavia_aperea ENSCAPG00000005494
cavia_porcellus ENSCPOG00000013562
chinchilla_lanigera ENSCLAG00000007768
microtus_ochrogaster ENSMOCG00000001471
mandrillus_leucophaeus ENSMLEG00000005454
cercocebus_atys ENSCATG00000018676
nomascus_leucogenys ENSNLEG00000035960
aotus_nancymaae ENSANAG00000019451
octodon_degus ENSODEG00000020021
rattus_norvegicus ENSRNOG00000045963
rattus_norvegicus ENSRNOG00000045968
cricetulus_griseus_crigri ENSCGRG00000007248
cricetulus_griseus_crigri ENSCGRG00000012730
microtus_ochrogaster ENSMOCG00000004266
dasypus_novemcinctus ENSDNOG00000046373
macaca_fascicularis ENSMFAG00000001318
macaca_mulatta ENSMMUG00000046611
piliocolobus_tephrosceles ENSPTEG00000023559
callithrix_jacchus ENSCJAG00000022800
microtus_ochrogaster ENSMOCG00000010136
octodon_degus ENSODEG00000019600
rattus_norvegicus ENSRNOG00000031098
mus_spicilegus ENSMSIG00000021437
jaculus_jaculus ENSJJAG00000022581
heterocephalus_glaber_male ENSHGLG00100002572
heterocephalus_glaber_female ENSHGLG00000016935
pan_paniscus ENSPPAG00000041647
pan_troglodytes ENSPTRG00000049128
gorilla_gorilla ENSGGOG00000038140
dasypus_novemcinctus ENSDNOG00000042221
loxodonta_africana ENSLAFG00000027732
gopherus_agassizii ENSGAGG00000002890
gorilla_gorilla ENSGGOG00000038633
pan_troglodytes ENSPTRG00000044434
nomascus_leucogenys ENSNLEG00000030264
callithrix_jacchus ENSCJAG00000022018
panthera_pardus ENSPPRG00000002859
bos_mutus ENSBMUG00000004161
bos_taurus ENSBTAG00000038027
bison_bison_bison ENSBBBG00000013896
capra_hircus ENSCHIG00000013454
capra_hircus ENSCHIG00000014894
neovison_vison ENSNVIG00000009991
dasypus_novemcinctus ENSDNOG00000047850
dasypus_novemcinctus ENSDNOG00000004354
latimeria_chalumnae ENSLACG00000014792
mandrillus_leucophaeus ENSMLEG00000039761
colobus_angolensis_palliatus ENSCANG00000032923
aotus_nancymaae ENSANAG00000035957
carlito_syrichta ENSTSYG00000027887
rhinopithecus_roxellana ENSRROG00000014250
propithecus_coquereli ENSPCOG00000028314
cricetulus_griseus_crigri-picr ENSCGRG00015011341
cricetulus_griseus_chok1gshd ENSCGRG00001000994
cricetulus_griseus_crigri ENSCGRG00000019295
meriones_unguiculatus ENSMUGG00000004791
panthera_tigris_altaica ENSPTIG00000015735
ursus_maritimus ENSUMAG00000007537
felis_catus ENSFCAG00000026401
bison_bison_bison ENSBBBG00000025384
vulpes_vulpes ENSVVUG00000013215
vulpes_vulpes ENSVVUG00000010702
neovison_vison ENSNVIG00000004822
piliocolobus_tephrosceles ENSPTEG00000001859
colobus_angolensis_palliatus ENSCANG00000034187
theropithecus_gelada ENSTGEG00000023594
microtus_ochrogaster ENSMOCG00000021202
peromyscus_maniculatus_bairdii ENSPEMG00000025760
meriones_unguiculatus ENSMUGG00000024863
ictidomys_tridecemlineatus ENSSTOG00000033844
aotus_nancymaae ENSANAG00000029993
saimiri_boliviensis_boliviensis ENSSBOG00000023904
papio_anubis ENSPANG00000034467
cricetulus_griseus_chok1gshd ENSCGRG00001023147
cricetulus_griseus_crigri ENSCGRG00000004163
neovison_vison ENSNVIG00000006318
canis_lupus_dingo ENSCAFG00020005089
vulpes_vulpes ENSVVUG00000022626
vulpes_vulpes ENSVVUG00000008710
ursus_maritimus ENSUMAG00000015413
ursus_americanus ENSUAMG00000025619
panthera_pardus ENSPPRG00000023548
panthera_pardus ENSPPRG00000015375
peromyscus_maniculatus_bairdii ENSPEMG00000015302
peromyscus_maniculatus_bairdii ENSPEMG00000011512
cricetulus_griseus_crigri ENSCGRG00000011423
cricetulus_griseus_chok1gshd ENSCGRG00001018471
cricetulus_griseus_chok1gshd ENSCGRG00001014726
cricetulus_griseus_crigri ENSCGRG00000013365
mus_spicilegus ENSMSIG00000024119
mus_spicilegus ENSMSIG00000024781
mus_spicilegus ENSMSIG00000030837
mus_spicilegus ENSMSIG00000006828
castor_canadensis ENSCCNG00000021024
rhinopithecus_bieti ENSRBIG00000029339
rhinopithecus_roxellana ENSRROG00000034457
piliocolobus_tephrosceles ENSPTEG00000022851
macaca_nemestrina ENSMNEG00000038395
macaca_fascicularis ENSMFAG00000000899
pan_paniscus ENSPPAG00000024025
pan_troglodytes ENSPTRG00000046329
gorilla_gorilla ENSGGOG00000042262
pan_paniscus ENSPPAG00000027946
pan_paniscus ENSPPAG00000040415
pan_troglodytes ENSPTRG00000049159
nomascus_leucogenys ENSNLEG00000029194
nomascus_leucogenys ENSNLEG00000032674
cebus_capucinus ENSCCAG00000029524
cebus_capucinus ENSCCAG00000025401
saimiri_boliviensis_boliviensis ENSSBOG00000023479
aotus_nancymaae ENSANAG00000025046
saimiri_boliviensis_boliviensis ENSSBOG00000030326
cebus_capucinus ENSCCAG00000024159
aotus_nancymaae ENSANAG00000022735
phascolarctos_cinereus ENSPCIG00000034430
panthera_pardus ENSPPRG00000015609
felis_catus ENSFCAG00000046681
carlito_syrichta ENSTSYG00000025588
octodon_degus ENSODEG00000012878
phascolarctos_cinereus ENSPCIG00000018428
rhinopithecus_roxellana ENSRROG00000045571
rhinopithecus_bieti ENSRBIG00000033228
meriones_unguiculatus ENSMUGG00000022127
chelonoidis_abingdonii ENSCABG00000012634
rhinopithecus_bieti ENSRBIG00000029686
rhinopithecus_roxellana ENSRROG00000032291
callithrix_jacchus ENSCJAG00000020377
prolemur_simus ENSPSMG00000004257
microcebus_murinus ENSMICG00000012351
equus_asinus_asinus ENSEASG00005013925
equus_caballus ENSECAG00000026905
carlito_syrichta ENSTSYG00000006208
chelonoidis_abingdonii ENSCABG00000008146
gopherus_agassizii ENSGAGG00000009677
pygocentrus_nattereri ENSPNAG00000018334
astyanax_mexicanus ENSAMXG00000040983
cynoglossus_semilaevis ENSCSEG00000001286
eptatretus_burgeri ENSEBUG00000009804
petromyzon_marinus ENSPMAG00000005513
ciona_intestinalis ENSCING00000013171
ciona_savignyi ENSCSAVG00000008411
