anser_brachyrhynchus ENSABRG00000022246
maylandia_zebra ENSMZEG00005012174
astatotilapia_calliptera ENSACLG00000015713
haplochromis_burtoni ENSHBUG00000008506
pundamilia_nyererei ENSPNYG00000009662
neolamprologus_brichardi ENSNBRG00000004276
oreochromis_niloticus ENSONIG00000011425
amphilophus_citrinellus ENSACIG00000008171
seriola_dumerili ENSSDUG00000007139
seriola_lalandi_dorsalis ENSSLDG00000006105
scophthalmus_maximus ENSSMAG00000008974
hippocampus_comes ENSHCOG00000020604
gadus_morhua ENSGMOG00000013603
esox_lucius ENSELUG00000004781
scleropages_formosus ENSSFOG00015010414
paramormyrops_kingsleyae ENSPKIG00000009657
lepisosteus_oculatus ENSLOCG00000008591
eptatretus_burgeri ENSEBUG00000002694
