ursus_americanus ENSUAMG00000014215
crocodylus_porosus ENSCPRG00005004046
pogona_vitticeps ENSPVIG00000006071
anolis_carolinensis ENSACAG00000002007
notechis_scutatus ENSNSUG00000015500
salvator_merianae ENSSMRG00000021912
apteryx_owenii ENSAOWG00000017364
apteryx_haastii ENSAHAG00000013875
apteryx_rowi ENSARWG00000016704
dromaius_novaehollandiae ENSDNVG00000010956
nothoprocta_perdicaria ENSNPEG00000002901
lonchura_striata_domestica ENSLSDG00000010667
taeniopygia_guttata ENSTGUG00000000385
ficedula_albicollis ENSFALG00000006071
cyanistes_caeruleus ENSCCEG00000004648
parus_major ENSPMJG00000008617
junco_hyemalis ENSJHYG00000006491
serinus_canaria ENSSCAG00000008044
manacus_vitellinus ENSMVIG00005017002
lepidothrix_coronata ENSLCOG00000004333
melopsittacus_undulatus ENSMUNG00000003674
calidris_pugnax ENSCPUG00000014004
calidris_pygmaea ENSCPGG00000007547
anas_platyrhynchos_platyrhynchos ENSAPLG00000030270
anser_brachyrhynchus ENSABRG00000004400
coturnix_japonica ENSCJPG00005009302
meleagris_gallopavo ENSMGAG00000002395
gallus_gallus ENSGALG00000006758
numida_meleagris ENSNMEG00000012265
xenopus_tropicalis ENSXETG00000021595
latimeria_chalumnae ENSLACG00000016316
scleropages_formosus ENSSFOG00015008832
scleropages_formosus ENSSFOG00015001861
paramormyrops_kingsleyae ENSPKIG00000018154
takifugu_rubripes ENSTRUG00000025368
tetraodon_nigroviridis ENSTNIG00000007790
gasterosteus_aculeatus ENSGACG00000009029
kryptolebias_marmoratus ENSKMAG00000015210
cynoglossus_semilaevis ENSCSEG00000009924
xiphophorus_couchianus ENSXCOG00000007900
xiphophorus_maculatus ENSXMAG00000008776
gambusia_affinis ENSGAFG00000010837
poecilia_mexicana ENSPMEG00000017200
poecilia_formosa ENSPFOG00000008179
poecilia_latipinna ENSPLAG00000017410
poecilia_reticulata ENSPREG00000022200
cyprinodon_variegatus ENSCVAG00000007658
fundulus_heteroclitus ENSFHEG00000005682
oryzias_latipes ENSORLG00020021740
oryzias_latipes_asm223469v1 ENSORLG00015002986
oryzias_latipes ENSORLG00000026920
oryzias_melastigma ENSOMEG00000015950
maylandia_zebra ENSMZEG00005015530
astatotilapia_calliptera ENSACLG00000020072
pundamilia_nyererei ENSPNYG00000017052
haplochromis_burtoni ENSHBUG00000017145
neolamprologus_brichardi ENSNBRG00000008115
oreochromis_niloticus ENSONIG00000006228
amphilophus_citrinellus ENSACIG00000002329
labrus_bergylta ENSLBEG00000020695
anabas_testudineus ENSATEG00000010906
scophthalmus_maximus ENSSMAG00000016467
monopterus_albus ENSMALG00000005803
mastacembelus_armatus ENSMAMG00000009815
mola_mola ENSMMOG00000012080
seriola_dumerili ENSSDUG00000020689
seriola_lalandi_dorsalis ENSSLDG00000016246
amphiprion_percula ENSAPEG00000013545
amphiprion_ocellaris ENSAOCG00000012461
acanthochromis_polyacanthus ENSAPOG00000007347
stegastes_partitus ENSSPAG00000004560
periophthalmus_magnuspinnatus ENSPMGG00000021258
hippocampus_comes ENSHCOG00000016638
gadus_morhua ENSGMOG00000011784
pygocentrus_nattereri ENSPNAG00000024798
ictalurus_punctatus ENSIPUG00000011333
danio_rerio ENSDARG00000056134
astyanax_mexicanus ENSAMXG00000035471
lepisosteus_oculatus ENSLOCG00000003445
