tetraodon_nigroviridis ENSTNIG00000016475
chinchilla_lanigera ENSCLAG00000008961
cavia_aperea ENSCAPG00000007967
cavia_porcellus ENSCPOG00000004593
spermophilus_dauricus ENSSDAG00000008486
urocitellus_parryii ENSUPAG00010012803
marmota_marmota_marmota ENSMMMG00000020070
castor_canadensis ENSCCNG00000010021
dipodomys_ordii ENSDORG00000000149
mus_musculus ENSMUSG00000026199
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015094
mus_spicilegus ENSMSIG00000018229
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014288
mus_pahari MGP_PahariEiJ_G0027526
rattus_norvegicus ENSRNOG00000019052
meriones_unguiculatus ENSMUGG00000004376
cricetulus_griseus_chok1gshd ENSCGRG00001003325
cricetulus_griseus_crigri ENSCGRG00000011601
cricetulus_griseus_crigri-picr ENSCGRG00015004329
peromyscus_maniculatus_bairdii ENSPEMG00000014818
microtus_ochrogaster ENSMOCG00000006514
nannospalax_galili ENSNGAG00000023378
jaculus_jaculus ENSJJAG00000015085
ictidomys_tridecemlineatus ENSSTOG00000030606
ictidomys_tridecemlineatus ENSSTOG00000011083
fukomys_damarensis ENSFDAG00000016185
mesocricetus_auratus ENSMAUG00000000271
sus_scrofa ENSSSCG00000038525
loxodonta_africana ENSLAFG00000009039
procavia_capensis ENSPCAG00000002281
echinops_telfairi ENSETEG00000010286
choloepus_hoffmanni ENSCHOG00000005990
dasypus_novemcinctus ENSDNOG00000014074
nothoprocta_perdicaria ENSNPEG00000006104
oryzias_melastigma ENSOMEG00000001937
anolis_carolinensis ENSACAG00000013163
pogona_vitticeps ENSPVIG00000021445
notechis_scutatus ENSNSUG00000012385
salvator_merianae ENSSMRG00000010999
sphenodon_punctatus ENSSPUG00000015386
chelonoidis_abingdonii ENSCABG00000014903
gopherus_agassizii ENSGAGG00000005817
chrysemys_picta_bellii ENSCPBG00000013159
pelodiscus_sinensis ENSPSIG00000015071
apteryx_rowi ENSARWG00000016418
apteryx_owenii ENSAOWG00000012097
apteryx_haastii ENSAHAG00000010390
dromaius_novaehollandiae ENSDNVG00000018637
nothoprocta_perdicaria ENSNPEG00000006098
calidris_pugnax ENSCPUG00000001026
calidris_pygmaea ENSCPGG00000013716
melopsittacus_undulatus ENSMUNG00000013112
lonchura_striata_domestica ENSLSDG00000013370
taeniopygia_guttata ENSTGUG00000005834
serinus_canaria ENSSCAG00000013491
parus_major ENSPMJG00000019715
ficedula_albicollis ENSFALG00000004219
zonotrichia_albicollis ENSZALG00000015311
junco_hyemalis ENSJHYG00000010979
lepidothrix_coronata ENSLCOG00000005867
manacus_vitellinus ENSMVIG00005012472
gallus_gallus ENSGALG00000011332
coturnix_japonica ENSCJPG00005013124
meleagris_gallopavo ENSMGAG00000011802
numida_meleagris ENSNMEG00000022874
anser_brachyrhynchus ENSABRG00000000325
anas_platyrhynchos_platyrhynchos ENSAPLG00000010753
xenopus_tropicalis ENSXETG00000019293
eptatretus_burgeri ENSEBUG00000008962
neolamprologus_brichardi ENSNBRG00000016017
eptatretus_burgeri ENSEBUG00000015862
ciona_savignyi ENSCSAVG00000011246
ciona_intestinalis ENSCING00000007075
caenorhabditis_elegans_strain_n2 WBGene00019457
saccharomyces_cerevisiae YDR049W
