paramormyrops_kingsleyae ENSPKIG00000022791
pongo_abelii ENSPPYG00000004763
nomascus_leucogenys ENSNLEG00000003995
theropithecus_gelada ENSTGEG00000023063
papio_anubis ENSPANG00000009135
macaca_fascicularis ENSMFAG00000032638
macaca_mulatta ENSMMUG00000051498
macaca_nemestrina ENSMNEG00000038626
mandrillus_leucophaeus ENSMLEG00000043075
cercocebus_atys ENSCATG00000025163
chlorocebus_sabaeus ENSCSAG00000004189
rhinopithecus_roxellana ENSRROG00000030482
rhinopithecus_bieti ENSRBIG00000039746
piliocolobus_tephrosceles ENSPTEG00000030551
colobus_angolensis ENSCANG00000041821
cebus_capucinus ENSCCAG00000030380
saimiri_boliviensis ENSSBOG00000028522
callithrix_jacchus ENSCJAG00000001641
aotus_nancymaae ENSANAG00000026618
carlito_syrichta ENSTSYG00000006842
prolemur_simus ENSPSMG00000004512
microcebus_murinus ENSMICG00000004622
ochotona_princeps ENSOPRG00000003597
oryctolagus_cuniculus ENSOCUG00000002977
tupaia_belangeri ENSTBEG00000000496
vicugna_pacos ENSVPAG00000006232
equus_caballus ENSECAG00000021652
mus_musculus ENSMUSG00000064181
mus_spicilegus ENSMSIG00000009137
mus_spretus MGP_SPRETEiJ_G0016646
mus_caroli MGP_CAROLIEiJ_G0015824
mus_pahari MGP_PahariEiJ_G0031263
rattus_norvegicus ENSRNOG00000005362
meriones_unguiculatus ENSMUGG00000017781
cricetulus_griseus ENSCGRG00000012854
cricetulus_griseus ENSCGRG00001020477
cricetulus_griseus ENSCGRG00015007958
peromyscus_maniculatus ENSPEMG00000023304
microtus_ochrogaster ENSMOCG00000000389
octodon_degus ENSODEG00000004175
loxodonta_africana ENSLAFG00000000932
procavia_capensis ENSPCAG00000012301
echinops_telfairi ENSETEG00000010560
bos_taurus ENSBTAG00000031950
bos_mutus ENSBMUG00000018726
bos_indicus ENSBIXG00005028623
bos_indicus ENSBIXG00000020755
bison_bison ENSBBBG00000003020
capra_hircus ENSCHIG00000010199
ovis_aries ENSOARG00000020251
tursiops_truncatus ENSTTRG00000012538
sus_scrofa ENSSSCG00000000500
pteropus_vampyrus ENSPVAG00000008560
ursus_maritimus ENSUMAG00000020826
ursus_americanus ENSUAMG00000026441
ailuropoda_melanoleuca ENSAMEG00000011900
neovison_vison ENSNVIG00000010860
mustela_putorius ENSMPUG00000017496
canis_lupus ENSCAFG00020016864
canis_lupus ENSCAFG00000000436
vulpes_vulpes ENSVVUG00000008925
panthera_pardus ENSPPRG00000011476
panthera_tigris ENSPTIG00000017242
felis_catus ENSFCAG00000015554
erinaceus_europaeus ENSEEUG00000015273
sorex_araneus ENSSARG00000013499
choloepus_hoffmanni ENSCHOG00000003001
heterocephalus_glaber ENSHGLG00000000051
cavia_aperea ENSCAPG00000003622
mesocricetus_auratus ENSMAUG00000017347
dasypus_novemcinctus ENSDNOG00000019196
heterocephalus_glaber ENSHGLG00100001328
notamacropus_eugenii ENSMEUG00000009612
equus_asinus ENSEASG00005008091
myotis_lucifugus ENSMLUG00000008432
vombatus_ursinus ENSVURG00010005696
phascolarctos_cinereus ENSPCIG00000014925
sarcophilus_harrisii ENSSHAG00000008556
monodelphis_domestica ENSMODG00000020383
ornithorhynchus_anatinus ENSOANG00000005957
sphenodon_punctatus ENSSPUG00000001409
sphenodon_punctatus ENSSPUG00000001414
sphenodon_punctatus ENSSPUG00000001426
pogona_vitticeps ENSPVIG00000025406
anolis_carolinensis ENSACAG00000004695
notechis_scutatus ENSNSUG00000003631
salvator_merianae ENSSMRG00000017148
anser_brachyrhynchus ENSABRG00000000759
anas_platyrhynchos ENSAPLG00000012894
gallus_gallus ENSGALG00000009959
coturnix_japonica ENSCJPG00005016035
meleagris_gallopavo ENSMGAG00000010595
numida_meleagris ENSNMEG00000001328
parus_major ENSPMJG00000012628
cyanistes_caeruleus ENSCCEG00000010023
ficedula_albicollis ENSFALG00000010230
lonchura_striata ENSLSDG00000003493
taeniopygia_guttata ENSTGUG00000006982
serinus_canaria ENSSCAG00000009162
junco_hyemalis ENSJHYG00000008034
zonotrichia_albicollis ENSZALG00000009838
lepidothrix_coronata ENSLCOG00000014050
manacus_vitellinus ENSMVIG00005004521
melopsittacus_undulatus ENSMUNG00000007835
calidris_pugnax ENSCPUG00000004539
calidris_pygmaea ENSCPGG00000016720
apteryx_owenii ENSAOWG00000011405
apteryx_rowi ENSARWG00000009880
apteryx_haastii ENSAHAG00000018098
dromaius_novaehollandiae ENSDNVG00000013145
nothoprocta_perdicaria ENSNPEG00000008935
crocodylus_porosus ENSCPRG00005006845
gopherus_agassizii ENSGAGG00000010514
chelonoidis_abingdonii ENSCABG00000014873
chrysemys_picta ENSCPBG00000013379
pelodiscus_sinensis ENSPSIG00000015855
chelonoidis_abingdonii ENSCABG00000014870
xenopus_tropicalis ENSXETG00000006778
callorhinchus_milii ENSCMIG00000019531
erpetoichthys_calabaricus ENSECRG00000001539
petromyzon_marinus ENSPMAG00000000607
eptatretus_burgeri ENSEBUG00000015279
