castor_canadensis ENSCCNG00000020351
carlito_syrichta ENSTSYG00000008467
prolemur_simus ENSPSMG00000024447
microcebus_murinus ENSMICG00000014430
propithecus_coquereli ENSPCOG00000016101
capra_hircus ENSCHIG00000003703
ovis_aries ENSOARG00000010461
bos_mutus ENSBMUG00000016998
bos_taurus ENSBTAG00000008144
bison_bison_bison ENSBBBG00000011044
tursiops_truncatus ENSTTRG00000004182
sus_scrofa ENSSSCG00000004413
vicugna_pacos ENSVPAG00000000825
pteropus_vampyrus ENSPVAG00000006552
myotis_lucifugus ENSMLUG00000003789
ursus_americanus ENSUAMG00000018012
ursus_maritimus ENSUMAG00000025504
ailuropoda_melanoleuca ENSAMEG00000016447
mustela_putorius_furo ENSMPUG00000009953
neovison_vison ENSNVIG00000004754
canis_lupus_dingo ENSCAFG00020017980
canis_lupus_familiaris ENSCAFG00000003810
vulpes_vulpes ENSVVUG00000004991
panthera_pardus ENSPPRG00000000732
panthera_tigris_altaica ENSPTIG00000009071
felis_catus ENSFCAG00000028008
equus_caballus ENSECAG00000014526
equus_asinus_asinus ENSEASG00005006480
choloepus_hoffmanni ENSCHOG00000010700
procavia_capensis ENSPCAG00000011763
echinops_telfairi ENSETEG00000007925
sorex_araneus ENSSARG00000006152
erinaceus_europaeus ENSEEUG00000006062
phascolarctos_cinereus ENSPCIG00000005983
notamacropus_eugenii ENSMEUG00000012677
sarcophilus_harrisii ENSSHAG00000000773
monodelphis_domestica ENSMODG00000017973
ornithorhynchus_anatinus ENSOANG00000021704
pogona_vitticeps ENSPVIG00000002348
anolis_carolinensis ENSACAG00000006233
notechis_scutatus ENSNSUG00000018314
salvator_merianae ENSSMRG00000013283
sphenodon_punctatus ENSSPUG00000004615
anser_brachyrhynchus ENSABRG00000002074
anas_platyrhynchos_platyrhynchos ENSAPLG00000012560
gallus_gallus ENSGALG00000015237
coturnix_japonica ENSCJPG00005009406
meleagris_gallopavo ENSMGAG00000013465
numida_meleagris ENSNMEG00000008273
calidris_pygmaea ENSCPGG00000014714
calidris_pugnax ENSCPUG00000009297
melopsittacus_undulatus ENSMUNG00000011403
apteryx_owenii ENSAOWG00000018426
apteryx_rowi ENSARWG00000002682
apteryx_haastii ENSAHAG00000007916
dromaius_novaehollandiae ENSDNVG00000014054
nothoprocta_perdicaria ENSNPEG00000006641
crocodylus_porosus ENSCPRG00005001746
gopherus_agassizii ENSGAGG00000013587
chelonoidis_abingdonii ENSCABG00000014093
chrysemys_picta_bellii ENSCPBG00000006352
pelodiscus_sinensis ENSPSIG00000009420
xenopus_tropicalis ENSXETG00000021296
maylandia_zebra ENSMZEG00005018062
astatotilapia_calliptera ENSACLG00000020307
pundamilia_nyererei ENSPNYG00000022116
haplochromis_burtoni ENSHBUG00000014313
neolamprologus_brichardi ENSNBRG00000019209
oreochromis_niloticus ENSONIG00000013308
amphilophus_citrinellus ENSACIG00000008390
cynoglossus_semilaevis ENSCSEG00000017527
labrus_bergylta ENSLBEG00000014644
mola_mola ENSMMOG00000015107
gasterosteus_aculeatus ENSGACG00000008871
monopterus_albus ENSMALG00000001572
mastacembelus_armatus ENSMAMG00000007446
anabas_testudineus ENSATEG00000013027
seriola_lalandi_dorsalis ENSSLDG00000019930
seriola_dumerili ENSSDUG00000019625
scophthalmus_maximus ENSSMAG00000016607
fundulus_heteroclitus ENSFHEG00000023323
cyprinodon_variegatus ENSCVAG00000001664
poecilia_formosa ENSPFOG00000019543
poecilia_latipinna ENSPLAG00000023156
poecilia_mexicana ENSPMEG00000000168
poecilia_reticulata ENSPREG00000004785
xiphophorus_couchianus ENSXCOG00000004376
xiphophorus_maculatus ENSXMAG00000003243
gambusia_affinis ENSGAFG00000012450
kryptolebias_marmoratus ENSKMAG00000008650
oryzias_latipes ENSORLG00020009738
oryzias_latipes_asm223469v1 ENSORLG00015004518
oryzias_latipes ENSORLG00000014836
oryzias_melastigma ENSOMEG00000000253
amphiprion_percula ENSAPEG00000015715
amphiprion_ocellaris ENSAOCG00000021635
acanthochromis_polyacanthus ENSAPOG00000023991
stegastes_partitus ENSSPAG00000003439
tetraodon_nigroviridis ENSTNIG00000012274
takifugu_rubripes ENSTRUG00000008896
periophthalmus_magnuspinnatus ENSPMGG00000019229
hippocampus_comes ENSHCOG00000014088
gadus_morhua ENSGMOG00000014325
esox_lucius ENSELUG00000016932
pygocentrus_nattereri ENSPNAG00000005243
astyanax_mexicanus ENSAMXG00000010232
ictalurus_punctatus ENSIPUG00000023884
danio_rerio ENSDARG00000042157
paramormyrops_kingsleyae ENSPKIG00000013067
scleropages_formosus ENSSFOG00015015011
lepisosteus_oculatus ENSLOCG00000017158
ciona_savignyi ENSCSAVG00000008356
ciona_intestinalis ENSCING00000004439
