calidris_pygmaea ENSCPGG00000006673
dipodomys_ordii ENSDORG00000002148
mus_spicilegus ENSMSIG00000028791
mus_musculus ENSMUSG00000026153
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014802
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0013998
mus_pahari MGP_PahariEiJ_G0027247
rattus_norvegicus ENSRNOG00000013587
meriones_unguiculatus ENSMUGG00000019014
microtus_ochrogaster ENSMOCG00000018950
peromyscus_maniculatus_bairdii ENSPEMG00000020097
cricetulus_griseus_crigri ENSCGRG00000004136
cricetulus_griseus_crigri-picr ENSCGRG00015022261
cricetulus_griseus_chok1gshd ENSCGRG00001014193
mesocricetus_auratus ENSMAUG00000004037
nannospalax_galili ENSNGAG00000014492
jaculus_jaculus ENSJJAG00000015770
oryctolagus_cuniculus ENSOCUG00000009236
ochotona_princeps ENSOPRG00000013541
cercocebus_atys ENSCATG00000032192
mandrillus_leucophaeus ENSMLEG00000039628
papio_anubis ENSPANG00000000816
theropithecus_gelada ENSTGEG00000010168
macaca_mulatta ENSMMUG00000009060
macaca_nemestrina ENSMNEG00000034243
macaca_fascicularis ENSMFAG00000002013
chlorocebus_sabaeus ENSCSAG00000013861
piliocolobus_tephrosceles ENSPTEG00000012768
colobus_angolensis_palliatus ENSCANG00000038330
rhinopithecus_roxellana ENSRROG00000042516
rhinopithecus_bieti ENSRBIG00000034336
pan_troglodytes ENSPTRG00000018330
pan_paniscus ENSPPAG00000034229
homo_sapiens ENSG00000082269
gorilla_gorilla ENSGGOG00000004791
pongo_abelii ENSPPYG00000016760
nomascus_leucogenys ENSNLEG00000000844
cebus_capucinus ENSCCAG00000026678
saimiri_boliviensis_boliviensis ENSSBOG00000035417
callithrix_jacchus ENSCJAG00000003701
aotus_nancymaae ENSANAG00000023274
carlito_syrichta ENSTSYG00000003628
propithecus_coquereli ENSPCOG00000009225
microcebus_murinus ENSMICG00000027973
prolemur_simus ENSPSMG00000001714
otolemur_garnettii ENSOGAG00000013384
tupaia_belangeri ENSTBEG00000003109
choloepus_hoffmanni ENSCHOG00000011346
dasypus_novemcinctus ENSDNOG00000008711
loxodonta_africana ENSLAFG00000015601
procavia_capensis ENSPCAG00000005882
echinops_telfairi ENSETEG00000004197
ornithorhynchus_anatinus ENSOANG00000014938
xenopus_tropicalis ENSXETG00000017907
latimeria_chalumnae ENSLACG00000004952
tetraodon_nigroviridis ENSTNIG00000016584
takifugu_rubripes ENSTRUG00000016258
mola_mola ENSMMOG00000007785
oryzias_latipes_asm223469v1 ENSORLG00015003382
oryzias_latipes ENSORLG00000010498
oryzias_latipes ENSORLG00020019374
oryzias_melastigma ENSOMEG00000001537
scophthalmus_maximus ENSSMAG00000006999
cynoglossus_semilaevis ENSCSEG00000005211
periophthalmus_magnuspinnatus ENSPMGG00000019809
monopterus_albus ENSMALG00000002801
mastacembelus_armatus ENSMAMG00000021781
anabas_testudineus ENSATEG00000020365
seriola_lalandi_dorsalis ENSSLDG00000020061
amphiprion_percula ENSAPEG00000012871
amphiprion_ocellaris ENSAOCG00000010024
acanthochromis_polyacanthus ENSAPOG00000016458
stegastes_partitus ENSSPAG00000007354
astatotilapia_calliptera ENSACLG00000002041
haplochromis_burtoni ENSHBUG00000008772
maylandia_zebra ENSMZEG00005005715
pundamilia_nyererei ENSPNYG00000019229
oreochromis_niloticus ENSONIG00000009784
neolamprologus_brichardi ENSNBRG00000014275
amphilophus_citrinellus ENSACIG00000020867
labrus_bergylta ENSLBEG00000012293
gasterosteus_aculeatus ENSGACG00000005893
hippocampus_comes ENSHCOG00000013500
fundulus_heteroclitus ENSFHEG00000007630
fundulus_heteroclitus ENSFHEG00000000196
poecilia_mexicana ENSPMEG00000017990
poecilia_mexicana ENSPMEG00000017981
poecilia_latipinna ENSPLAG00000018470
xiphophorus_couchianus ENSXCOG00000011787
poecilia_formosa ENSPFOG00000012899
poecilia_latipinna ENSPLAG00000006125
poecilia_reticulata ENSPREG00000022736
xiphophorus_maculatus ENSXMAG00000009591
gambusia_affinis ENSGAFG00000007417
cyprinodon_variegatus ENSCVAG00000003384
kryptolebias_marmoratus ENSKMAG00000017630
seriola_dumerili ENSSDUG00000023558
seriola_dumerili ENSSDUG00000023560
periophthalmus_magnuspinnatus ENSPMGG00000019812
gadus_morhua ENSGMOG00000004667
esox_lucius ENSELUG00000012515
pygocentrus_nattereri ENSPNAG00000010524
astyanax_mexicanus ENSAMXG00000035633
ictalurus_punctatus ENSIPUG00000006232
danio_rerio ENSDARG00000059843
scleropages_formosus ENSSFOG00015011847
paramormyrops_kingsleyae ENSPKIG00000004684
lepisosteus_oculatus ENSLOCG00000017093
xenopus_tropicalis ENSXETG00000018178
xenopus_tropicalis ENSXETG00000016216
xenopus_tropicalis ENSXETG00000008678
petromyzon_marinus ENSPMAG00000007571
petromyzon_marinus ENSPMAG00000003533
xenopus_tropicalis ENSXETG00000032621
