ciona_intestinalis ENSCING00000024239
sus_scrofa ENSSSCG00000025293
vicugna_pacos ENSVPAG00000009002
ursus_americanus ENSUAMG00000007594
ursus_maritimus ENSUMAG00000012391
ailuropoda_melanoleuca ENSAMEG00000010901
mustela_putorius_furo ENSMPUG00000002436
neovison_vison ENSNVIG00000013881
canis_lupus_familiaris ENSCAFG00000008276
canis_lupus_dingo ENSCAFG00020018945
vulpes_vulpes ENSVVUG00000012173
panthera_pardus ENSPPRG00000006271
panthera_tigris_altaica ENSPTIG00000020394
felis_catus ENSFCAG00000003221
pteropus_vampyrus ENSPVAG00000012583
myotis_lucifugus ENSMLUG00000014077
equus_caballus ENSECAG00000024277
equus_asinus_asinus ENSEASG00005021834
erinaceus_europaeus ENSEEUG00000015484
sorex_araneus ENSSARG00000011491
choloepus_hoffmanni ENSCHOG00000010519
dasypus_novemcinctus ENSDNOG00000015496
echinops_telfairi ENSETEG00000005442
procavia_capensis ENSPCAG00000015708
loxodonta_africana ENSLAFG00000006515
ornithorhynchus_anatinus ENSOANG00000000614
xenopus_tropicalis ENSXETG00000029917
latimeria_chalumnae ENSLACG00000007872
pygocentrus_nattereri ENSPNAG00000024648
astyanax_mexicanus ENSAMXG00000006359
danio_rerio ENSDARG00000026053
seriola_lalandi_dorsalis ENSSLDG00000024327
seriola_dumerili ENSSDUG00000012132
scophthalmus_maximus ENSSMAG00000014867
mastacembelus_armatus ENSMAMG00000002011
monopterus_albus ENSMALG00000011500
anabas_testudineus ENSATEG00000007014
amphiprion_percula ENSAPEG00000012535
amphiprion_ocellaris ENSAOCG00000018984
acanthochromis_polyacanthus ENSAPOG00000010761
stegastes_partitus ENSSPAG00000002948
astatotilapia_calliptera ENSACLG00000005486
maylandia_zebra ENSMZEG00005003008
haplochromis_burtoni ENSHBUG00000014165
pundamilia_nyererei ENSPNYG00000007026
oreochromis_niloticus ENSONIG00000000740
neolamprologus_brichardi ENSNBRG00000008743
amphilophus_citrinellus ENSACIG00000005072
xiphophorus_maculatus ENSXMAG00000009324
xiphophorus_couchianus ENSXCOG00000014232
gambusia_affinis ENSGAFG00000019125
poecilia_mexicana ENSPMEG00000010981
poecilia_mexicana ENSPMEG00000002978
poecilia_formosa ENSPFOG00000013939
poecilia_latipinna ENSPLAG00000008213
poecilia_reticulata ENSPREG00000011232
fundulus_heteroclitus ENSFHEG00000017298
cyprinodon_variegatus ENSCVAG00000019985
kryptolebias_marmoratus ENSKMAG00000004022
oryzias_latipes ENSORLG00020019618
oryzias_latipes ENSORLG00000012329
oryzias_latipes_asm223469v1 ENSORLG00015017166
oryzias_melastigma ENSOMEG00000015810
gasterosteus_aculeatus ENSGACG00000010755
labrus_bergylta ENSLBEG00000028277
takifugu_rubripes ENSTRUG00000014279
tetraodon_nigroviridis ENSTNIG00000019430
mola_mola ENSMMOG00000011910
cynoglossus_semilaevis ENSCSEG00000003631
hippocampus_comes ENSHCOG00000015160
periophthalmus_magnuspinnatus ENSPMGG00000015874
gadus_morhua ENSGMOG00000012840
esox_lucius ENSELUG00000015109
scleropages_formosus ENSSFOG00015009816
paramormyrops_kingsleyae ENSPKIG00000021535
lepisosteus_oculatus ENSLOCG00000007640
