caenorhabditis_elegans_strain_n2 WBGene00000492
mastacembelus_armatus ENSMAMG00000015354
monopterus_albus ENSMALG00000010860
anabas_testudineus ENSATEG00000014831
amphiprion_ocellaris ENSAOCG00000022900
amphiprion_percula ENSAPEG00000003794
stegastes_partitus ENSSPAG00000008875
periophthalmus_magnuspinnatus ENSPMGG00000021992
hippocampus_comes ENSHCOG00000012063
hippocampus_comes ENSHCOG00000009743
cynoglossus_semilaevis ENSCSEG00000006955
gadus_morhua ENSGMOG00000017496
pygocentrus_nattereri ENSPNAG00000019862
astyanax_mexicanus ENSAMXG00000017051
ictalurus_punctatus ENSIPUG00000014541
danio_rerio ENSDARG00000021022
esox_lucius ENSELUG00000017349
scleropages_formosus ENSSFOG00015020889
paramormyrops_kingsleyae ENSPKIG00000007015
lepisosteus_oculatus ENSLOCG00000012726
latimeria_chalumnae ENSLACG00000011996
eptatretus_burgeri ENSEBUG00000003922
ciona_intestinalis ENSCING00000002612
ciona_savignyi ENSCSAVG00000004858
