anser_brachyrhynchus ENSABRG00000015675
amphilophus_citrinellus ENSACIG00000009664
amphiprion_ocellaris ENSAOCG00000021409
amphiprion_percula ENSAPEG00000008012
acanthochromis_polyacanthus ENSAPOG00000002557
stegastes_partitus ENSSPAG00000003137
tetraodon_nigroviridis ENSTNIG00000014456
takifugu_rubripes ENSTRUG00000017981
hippocampus_comes ENSHCOG00000002872
periophthalmus_magnuspinnatus ENSPMGG00000004705
gadus_morhua ENSGMOG00000004309
esox_lucius ENSELUG00000002213
paramormyrops_kingsleyae ENSPKIG00000008448
scleropages_formosus ENSSFOG00015000225
takifugu_rubripes ENSTRUG00000004640
tetraodon_nigroviridis ENSTNIG00000011279
poecilia_latipinna ENSPLAG00000015007
cynoglossus_semilaevis ENSCSEG00000020596
gasterosteus_aculeatus ENSGACG00000014991
oryzias_latipes ENSORLG00020018087
oryzias_latipes_asm223469v1 ENSORLG00015009250
oryzias_latipes ENSORLG00000000882
oryzias_melastigma ENSOMEG00000014581
scophthalmus_maximus ENSSMAG00000012597
monopterus_albus ENSMALG00000020468
amphiprion_ocellaris ENSAOCG00000012339
amphiprion_percula ENSAPEG00000019021
acanthochromis_polyacanthus ENSAPOG00000009578
stegastes_partitus ENSSPAG00000007960
maylandia_zebra ENSMZEG00005000799
astatotilapia_calliptera ENSACLG00000019920
haplochromis_burtoni ENSHBUG00000018147
pundamilia_nyererei ENSPNYG00000010371
neolamprologus_brichardi ENSNBRG00000010017
oreochromis_niloticus ENSONIG00000009548
amphilophus_citrinellus ENSACIG00000010844
seriola_dumerili ENSSDUG00000023192
seriola_lalandi_dorsalis ENSSLDG00000007128
mastacembelus_armatus ENSMAMG00000019798
anabas_testudineus ENSATEG00000019909
xiphophorus_maculatus ENSXMAG00000012966
xiphophorus_couchianus ENSXCOG00000018271
poecilia_formosa ENSPFOG00000018336
poecilia_mexicana ENSPMEG00000022989
poecilia_reticulata ENSPREG00000012992
gambusia_affinis ENSGAFG00000005064
fundulus_heteroclitus ENSFHEG00000000208
cyprinodon_variegatus ENSCVAG00000006870
poecilia_latipinna ENSPLAG00000022859
cyprinodon_variegatus ENSCVAG00000009080
kryptolebias_marmoratus ENSKMAG00000006795
hippocampus_comes ENSHCOG00000007460
labrus_bergylta ENSLBEG00000004081
mola_mola ENSMMOG00000020191
gadus_morhua ENSGMOG00000012436
esox_lucius ENSELUG00000017819
pygocentrus_nattereri ENSPNAG00000005556
astyanax_mexicanus ENSAMXG00000039510
ictalurus_punctatus ENSIPUG00000005977
danio_rerio ENSDARG00000078149
scleropages_formosus ENSSFOG00015004179
paramormyrops_kingsleyae ENSPKIG00000022964
periophthalmus_magnuspinnatus ENSPMGG00000001372
lepisosteus_oculatus ENSLOCG00000011140
eptatretus_burgeri ENSEBUG00000003663
eptatretus_burgeri ENSEBUG00000002182
eptatretus_burgeri ENSEBUG00000003658
eptatretus_burgeri ENSEBUG00000000667
