calidris_pygmaea ENSCPGG00000000980
callithrix_jacchus ENSCJAG00000008300
saimiri_boliviensis ENSSBOG00000030949
aotus_nancymaae ENSANAG00000020629
carlito_syrichta ENSTSYG00000036956
propithecus_coquereli ENSPCOG00000022223
microcebus_murinus ENSMICG00000013797
prolemur_simus ENSPSMG00000009817
otolemur_garnettii ENSOGAG00000007932
tupaia_belangeri ENSTBEG00000013004
ailuropoda_melanoleuca ENSAMEG00000018610
chinchilla_lanigera ENSCLAG00000003634
octodon_degus ENSODEG00000001005
mesocricetus_auratus ENSMAUG00000007539
choloepus_hoffmanni ENSCHOG00000003410
dasypus_novemcinctus ENSDNOG00000040434
dasypus_novemcinctus ENSDNOG00000047805
loxodonta_africana ENSLAFG00000017336
procavia_capensis ENSPCAG00000010147
echinops_telfairi ENSETEG00000015196
ornithorhynchus_anatinus ENSOANG00000013990
scleropages_formosus ENSSFOG00015009539
scleropages_formosus ENSSFOG00015009526
paramormyrops_kingsleyae ENSPKIG00000020173
paramormyrops_kingsleyae ENSPKIG00000020179
oryzias_latipes ENSORLG00015000422
astatotilapia_calliptera ENSACLG00000002795
ictalurus_punctatus ENSIPUG00000022286
oryzias_latipes ENSORLG00015021624
fundulus_heteroclitus ENSFHEG00000019346
gouania_willdenowi ENSGWIG00000013647
lates_calcarifer ENSLCAG00010024490
seriola_dumerili ENSSDUG00000014614
denticeps_clupeoides ENSDCDG00000003846
denticeps_clupeoides ENSDCDG00000003847
clupea_harengus ENSCHAG00000026317
astyanax_mexicanus ENSAMXG00000011350
astyanax_mexicanus ENSAMXG00005008904
electrophorus_electricus ENSEEEG00000023367
ictalurus_punctatus ENSIPUG00000003609
electrophorus_electricus ENSEEEG00000023365
electrophorus_electricus ENSEEEG00000000043
pygocentrus_nattereri ENSPNAG00000019734
pygocentrus_nattereri ENSPNAG00000019747
periophthalmus_magnuspinnatus ENSPMGG00000012492
periophthalmus_magnuspinnatus ENSPMGG00000012494
takifugu_rubripes ENSTRUG00000023577
tetraodon_nigroviridis ENSTNIG00000005786
mola_mola ENSMMOG00000014524
cottoperca_gobio ENSCGOG00000018097
cottoperca_gobio ENSCGOG00000018095
labrus_bergylta ENSLBEG00000001305
amphilophus_citrinellus ENSACIG00000004876
amphilophus_citrinellus ENSACIG00000004890
poecilia_latipinna ENSPLAG00000004156
poecilia_latipinna ENSPLAG00000004172
xiphophorus_couchianus ENSXCOG00000008682
xiphophorus_couchianus ENSXCOG00000008671
cynoglossus_semilaevis ENSCSEG00000000569
cynoglossus_semilaevis ENSCSEG00000000562
hippocampus_comes ENSHCOG00000017837
pundamilia_nyererei ENSPNYG00000007580
pundamilia_nyererei ENSPNYG00000007606
pundamilia_nyererei ENSPNYG00000007592
astatotilapia_calliptera ENSACLG00000020431
astatotilapia_calliptera ENSACLG00000020421
maylandia_zebra ENSMZEG00005020137
maylandia_zebra ENSMZEG00005020144
haplochromis_burtoni ENSHBUG00000022797
oreochromis_niloticus ENSONIG00000006911
neolamprologus_brichardi ENSNBRG00000011005
gouania_willdenowi ENSGWIG00000014428
cyprinodon_variegatus ENSCVAG00000012557
cyprinodon_variegatus ENSCVAG00000012575
fundulus_heteroclitus ENSFHEG00000019338
poecilia_reticulata ENSPREG00000010265
poecilia_reticulata ENSPREG00000010274
poecilia_mexicana ENSPMEG00000022963
poecilia_mexicana ENSPMEG00000022950
poecilia_formosa ENSPFOG00000006333
xiphophorus_maculatus ENSXMAG00000027843
xiphophorus_maculatus ENSXMAG00000028345
gambusia_affinis ENSGAFG00000007285
kryptolebias_marmoratus ENSKMAG00000003955
oryzias_melastigma ENSOMEG00000019047
oryzias_melastigma ENSOMEG00000019033
oryzias_latipes ENSORLG00020004938
oryzias_latipes ENSORLG00020000090
oryzias_latipes ENSORLG00000028260
oryzias_latipes ENSORLG00000023773
oryzias_latipes ENSORLG00015021638
stegastes_partitus ENSSPAG00000016587
stegastes_partitus ENSSPAG00000016574
acanthochromis_polyacanthus ENSAPOG00000009563
acanthochromis_polyacanthus ENSAPOG00000009550
amphiprion_ocellaris ENSAOCG00000019133
amphiprion_ocellaris ENSAOCG00000019090
amphiprion_percula ENSAPEG00000015166
amphiprion_percula ENSAPEG00000015203
seriola_lalandi ENSSLDG00000002914
seriola_lalandi ENSSLDG00000002900
seriola_dumerili ENSSDUG00000014592
scophthalmus_maximus ENSSMAG00000002848
parambassis_ranga ENSPRNG00000005966
lates_calcarifer ENSLCAG00010024487
mastacembelus_armatus ENSMAMG00000010774
mastacembelus_armatus ENSMAMG00000010760
monopterus_albus ENSMALG00000013131
monopterus_albus ENSMALG00000013150
anabas_testudineus ENSATEG00000013605
anabas_testudineus ENSATEG00000013595
betta_splendens ENSBSLG00000003674
larimichthys_crocea ENSLCRG00005010870
labrus_bergylta ENSLBEG00000026403
hucho_hucho ENSHHUG00000036515
hucho_hucho ENSHHUG00000036511
esox_lucius ENSELUG00000012327
hucho_hucho ENSHHUG00000006456
paramormyrops_kingsleyae ENSPKIG00000001493
paramormyrops_kingsleyae ENSPKIG00000001447
scleropages_formosus ENSSFOG00015018798
lepisosteus_oculatus ENSLOCG00000014331
erpetoichthys_calabaricus ENSECRG00000009792
callorhinchus_milii ENSCMIG00000003252
latimeria_chalumnae ENSLACG00000013906
xenopus_tropicalis ENSXETG00000021409
gopherus_agassizii ENSGAGG00000010643
chelonoidis_abingdonii ENSCABG00000005517
chrysemys_picta ENSCPBG00000010610
pogona_vitticeps ENSPVIG00000019249
notechis_scutatus ENSNSUG00000014343
anolis_carolinensis ENSACAG00000006061
salvator_merianae ENSSMRG00000002127
