paramormyrops_kingsleyae ENSPKIG00000005524
octodon_degus ENSODEG00000009389
heterocephalus_glaber_female ENSHGLG00000000773
heterocephalus_glaber_female ENSHGLG00000001899
microcebus_murinus ENSMICG00000016569
propithecus_coquereli ENSPCOG00000021776
prolemur_simus ENSPSMG00000016384
otolemur_garnettii ENSOGAG00000031253
saimiri_boliviensis_boliviensis ENSSBOG00000025713
cebus_capucinus ENSCCAG00000021999
callithrix_jacchus ENSCJAG00000048586
aotus_nancymaae ENSANAG00000025331
pan_paniscus ENSPPAG00000030646
pan_troglodytes ENSPTRG00000006022
gorilla_gorilla ENSGGOG00000013175
homo_sapiens ENSG00000134884
nomascus_leucogenys ENSNLEG00000031035
mandrillus_leucophaeus ENSMLEG00000005466
cercocebus_atys ENSCATG00000045136
colobus_angolensis_palliatus ENSCANG00000039693
rhinopithecus_bieti ENSRBIG00000035459
rhinopithecus_roxellana ENSRROG00000008505
piliocolobus_tephrosceles ENSPTEG00000034390
macaca_fascicularis ENSMFAG00000033482
macaca_nemestrina ENSMNEG00000035087
theropithecus_gelada ENSTGEG00000013215
papio_anubis ENSPANG00000031793
ictidomys_tridecemlineatus ENSSTOG00000028399
urocitellus_parryii ENSUPAG00010011266
marmota_marmota_marmota ENSMMMG00000020228
tupaia_belangeri ENSTBEG00000006196
capra_hircus ENSCHIG00000011692
ovis_aries ENSOARG00000005479
bos_taurus ENSBTAG00000015124
bos_mutus ENSBMUG00000000798
bison_bison_bison ENSBBBG00000019196
sus_scrofa ENSSSCG00000009536
ailuropoda_melanoleuca ENSAMEG00000004251
ursus_americanus ENSUAMG00000027597
neovison_vison ENSNVIG00000018585
canis_lupus_dingo ENSCAFG00020021259
canis_lupus_familiaris ENSCAFG00000024434
vulpes_vulpes ENSVVUG00000020841
panthera_pardus ENSPPRG00000006689
felis_catus ENSFCAG00000015302
myotis_lucifugus ENSMLUG00000003588
equus_asinus_asinus ENSEASG00005022080
equus_caballus ENSECAG00000018194
loxodonta_africana ENSLAFG00000029695
dasypus_novemcinctus ENSDNOG00000034591
echinops_telfairi ENSETEG00000020359
pteropus_vampyrus ENSPVAG00000014273
notamacropus_eugenii ENSMEUG00000007780
choloepus_hoffmanni ENSCHOG00000001089
tursiops_truncatus ENSTTRG00000006828
procavia_capensis ENSPCAG00000011188
pogona_vitticeps ENSPVIG00000000818
chlorocebus_sabaeus ENSCSAG00000017474
ursus_maritimus ENSUMAG00000022580
panthera_tigris_altaica ENSPTIG00000005115
pongo_abelii ENSPPYG00000005490
macaca_mulatta ENSMMUG00000022084
carlito_syrichta ENSTSYG00000029951
cricetulus_griseus_crigri ENSCGRG00000003916
peromyscus_maniculatus_bairdii ENSPEMG00000019958
dipodomys_ordii ENSDORG00000027727
spermophilus_dauricus ENSSDAG00000000953
heterocephalus_glaber_male ENSHGLG00100018569
fukomys_damarensis ENSFDAG00000008672
cavia_porcellus ENSCPOG00000033101
cavia_aperea ENSCAPG00000006012
serinus_canaria ENSSCAG00000016247
cyanistes_caeruleus ENSCCEG00000018526
sphenodon_punctatus ENSSPUG00000018521
sorex_araneus ENSSARG00000002543
mustela_putorius_furo ENSMPUG00000011194
phascolarctos_cinereus ENSPCIG00000007828
sarcophilus_harrisii ENSSHAG00000014501
monodelphis_domestica ENSMODG00000005529
xenopus_tropicalis ENSXETG00000025471
latimeria_chalumnae ENSLACG00000011829
eptatretus_burgeri ENSEBUG00000003598
ciona_intestinalis ENSCING00000017046
ciona_savignyi ENSCSAVG00000004089
drosophila_melanogaster FBgn0051712
