tetraodon_nigroviridis ENSTNIG00000014656
dipodomys_ordii ENSDORG00000011709
cebus_capucinus ENSCCAG00000020860
saimiri_boliviensis_boliviensis ENSSBOG00000029009
callithrix_jacchus ENSCJAG00000010991
aotus_nancymaae ENSANAG00000028767
aotus_nancymaae ENSANAG00000023782
homo_sapiens ENSG00000197785
gorilla_gorilla ENSGGOG00000004411
pongo_abelii ENSPPYG00000002002
pan_troglodytes ENSPTRG00000044190
pan_paniscus ENSPPAG00000040360
nomascus_leucogenys ENSNLEG00000000068
mandrillus_leucophaeus ENSMLEG00000037663
cercocebus_atys ENSCATG00000041718
chlorocebus_sabaeus ENSCSAG00000000692
macaca_fascicularis ENSMFAG00000040177
macaca_fascicularis ENSMFAG00000037339
macaca_nemestrina ENSMNEG00000034893
macaca_mulatta ENSMMUG00000001549
papio_anubis ENSPANG00000019011
theropithecus_gelada ENSTGEG00000011585
rhinopithecus_roxellana ENSRROG00000032320
rhinopithecus_bieti ENSRBIG00000035628
piliocolobus_tephrosceles ENSPTEG00000016643
colobus_angolensis_palliatus ENSCANG00000040219
carlito_syrichta ENSTSYG00000032551
propithecus_coquereli ENSPCOG00000028596
prolemur_simus ENSPSMG00000013334
microcebus_murinus ENSMICG00000011005
otolemur_garnettii ENSOGAG00000011947
bos_mutus ENSBMUG00000023976
bos_taurus ENSBTAG00000002219
bison_bison_bison ENSBBBG00000016910
capra_hircus ENSCHIG00000019987
ovis_aries ENSOARG00000003205
tursiops_truncatus ENSTTRG00000017049
sus_scrofa ENSSSCG00000003343
myotis_lucifugus ENSMLUG00000009119
pteropus_vampyrus ENSPVAG00000001090
ursus_americanus ENSUAMG00000000315
ursus_maritimus ENSUMAG00000001753
ailuropoda_melanoleuca ENSAMEG00000013750
mustela_putorius_furo ENSMPUG00000014385
neovison_vison ENSNVIG00000005452
canis_lupus_familiaris ENSCAFG00000019256
canis_lupus_dingo ENSCAFG00020011482
vulpes_vulpes ENSVVUG00000004512
panthera_pardus ENSPPRG00000007506
panthera_tigris_altaica ENSPTIG00000021911
felis_catus ENSFCAG00000009053
equus_caballus ENSECAG00000028977
equus_asinus_asinus ENSEASG00005014502
sorex_araneus ENSSARG00000012863
ornithorhynchus_anatinus ENSOANG00000009312
pogona_vitticeps ENSPVIG00000022883
anolis_carolinensis ENSACAG00000010196
notechis_scutatus ENSNSUG00000012345
salvator_merianae ENSSMRG00000009089
sphenodon_punctatus ENSSPUG00000016929
anser_brachyrhynchus ENSABRG00000006913
anas_platyrhynchos_platyrhynchos ENSAPLG00000007627
meleagris_gallopavo ENSMGAG00000002740
gallus_gallus ENSGALG00000035869
coturnix_japonica ENSCJPG00005010124
numida_meleagris ENSNMEG00000007180
lonchura_striata_domestica ENSLSDG00000005598
taeniopygia_guttata ENSTGUG00000003082
serinus_canaria ENSSCAG00000017311
ficedula_albicollis ENSFALG00000009350
junco_hyemalis ENSJHYG00000010762
parus_major ENSPMJG00000014085
cyanistes_caeruleus ENSCCEG00000018746
manacus_vitellinus ENSMVIG00005010967
lepidothrix_coronata ENSLCOG00000002418
calidris_pygmaea ENSCPGG00000012321
calidris_pugnax ENSCPUG00000010145
melopsittacus_undulatus ENSMUNG00000015699
apteryx_haastii ENSAHAG00000018971
apteryx_rowi ENSARWG00000002867
apteryx_owenii ENSAOWG00000000129
dromaius_novaehollandiae ENSDNVG00000015284
nothoprocta_perdicaria ENSNPEG00000006562
crocodylus_porosus ENSCPRG00005000483
chelonoidis_abingdonii ENSCABG00000000564
gopherus_agassizii ENSGAGG00000023357
chrysemys_picta_bellii ENSCPBG00000022917
pelodiscus_sinensis ENSPSIG00000003907
xenopus_tropicalis ENSXETG00000012959
latimeria_chalumnae ENSLACG00000019144
petromyzon_marinus ENSPMAG00000005866
eptatretus_burgeri ENSEBUG00000012989
ciona_savignyi ENSCSAVG00000008299
ciona_intestinalis ENSCING00000007064
drosophila_melanogaster FBgn0040237
