gasterosteus_aculeatus ENSGACG00000001575
cebus_capucinus ENSCCAG00000037912
saimiri_boliviensis_boliviensis ENSSBOG00000035789
callithrix_jacchus ENSCJAG00000038512
aotus_nancymaae ENSANAG00000026817
carlito_syrichta ENSTSYG00000026058
otolemur_garnettii ENSOGAG00000001996
tupaia_belangeri ENSTBEG00000008724
marmota_marmota_marmota ENSMMMG00000001970
marmota_marmota_marmota ENSMMMG00000002936
spermophilus_dauricus ENSSDAG00000012081
ictidomys_tridecemlineatus ENSSTOG00000008657
heterocephalus_glaber_female ENSHGLG00000006843
heterocephalus_glaber_male ENSHGLG00100012233
octodon_degus ENSODEG00000002462
octodon_degus ENSODEG00000020563
chinchilla_lanigera ENSCLAG00000016278
heterocephalus_glaber_female ENSHGLG00000020882
heterocephalus_glaber_male ENSHGLG00100019016
fukomys_damarensis ENSFDAG00000020156
cavia_aperea ENSCAPG00000014701
cavia_porcellus ENSCPOG00000031950
microtus_ochrogaster ENSMOCG00000001646
peromyscus_maniculatus_bairdii ENSPEMG00000018355
cricetulus_griseus_crigri-picr ENSCGRG00015010311
cricetulus_griseus_crigri ENSCGRG00000009373
cricetulus_griseus_chok1gshd ENSCGRG00001015903
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033782
mus_musculus ENSMUSG00000074102
mus_spicilegus ENSMSIG00000009947
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032637
mus_pahari MGP_PahariEiJ_G0015504
rattus_norvegicus ENSRNOG00000014161
meriones_unguiculatus ENSMUGG00000025266
nannospalax_galili ENSNGAG00000022552
jaculus_jaculus ENSJJAG00000024067
loxodonta_africana ENSLAFG00000012673
choloepus_hoffmanni ENSCHOG00000009175
ornithorhynchus_anatinus ENSOANG00000001071
gopherus_agassizii ENSGAGG00000020995
chelonoidis_abingdonii ENSCABG00000014365
chrysemys_picta_bellii ENSCPBG00000016658
crocodylus_porosus ENSCPRG00005014687
sphenodon_punctatus ENSSPUG00000000540
gallus_gallus ENSGALG00000050969
coturnix_japonica ENSCJPG00005008953
meleagris_gallopavo ENSMGAG00000002238
anser_brachyrhynchus ENSABRG00000001736
melopsittacus_undulatus ENSMUNG00000001235
junco_hyemalis ENSJHYG00000007363
ficedula_albicollis ENSFALG00000014346
taeniopygia_guttata ENSTGUG00000004850
nothoprocta_perdicaria ENSNPEG00000012872
calidris_pygmaea ENSCPGG00000003582
calidris_pugnax ENSCPUG00000012107
parus_major ENSPMJG00000005245
serinus_canaria ENSSCAG00000000741
lonchura_striata_domestica ENSLSDG00000017741
manacus_vitellinus ENSMVIG00005014538
cyanistes_caeruleus ENSCCEG00000024327
zonotrichia_albicollis ENSZALG00000017758
numida_meleagris ENSNMEG00000010251
apteryx_haastii ENSAHAG00000014968
apteryx_rowi ENSARWG00000012142
apteryx_owenii ENSAOWG00000010150
dromaius_novaehollandiae ENSDNVG00000011598
pogona_vitticeps ENSPVIG00000023443
anolis_carolinensis ENSACAG00000007689
notechis_scutatus ENSNSUG00000005280
salvator_merianae ENSSMRG00000009002
lepidothrix_coronata ENSLCOG00000001286
lepidothrix_coronata ENSLCOG00000001287
anas_platyrhynchos_platyrhynchos ENSAPLG00000017971
anas_platyrhynchos_platyrhynchos ENSAPLG00000030298
calidris_pygmaea ENSCPGG00000003568
pelodiscus_sinensis ENSPSIG00000000576
xenopus_tropicalis ENSXETG00000000072
latimeria_chalumnae ENSLACG00000016607
lepisosteus_oculatus ENSLOCG00000013409
pygocentrus_nattereri ENSPNAG00000025419
astyanax_mexicanus ENSAMXG00000025805
amphiprion_ocellaris ENSAOCG00000010133
amphilophus_citrinellus ENSACIG00000015295
oryzias_latipes_asm223469v1 ENSORLG00015019280
labrus_bergylta ENSLBEG00000021223
xiphophorus_couchianus ENSXCOG00000017329
poecilia_latipinna ENSPLAG00000023231
fundulus_heteroclitus ENSFHEG00000012512
kryptolebias_marmoratus ENSKMAG00000014224
stegastes_partitus ENSSPAG00000017603
acanthochromis_polyacanthus ENSAPOG00000014432
oryzias_melastigma ENSOMEG00000000801
neolamprologus_brichardi ENSNBRG00000007512
maylandia_zebra ENSMZEG00005008925
seriola_dumerili ENSSDUG00000017706
mola_mola ENSMMOG00000017752
seriola_lalandi_dorsalis ENSSLDG00000011629
periophthalmus_magnuspinnatus ENSPMGG00000012385
scleropages_formosus ENSSFOG00015008214
apteryx_haastii ENSAHAG00000014963
apteryx_owenii ENSAOWG00000010149
apteryx_rowi ENSARWG00000012141
dromaius_novaehollandiae ENSDNVG00000011596
numida_meleagris ENSNMEG00000010250
cyanistes_caeruleus ENSCCEG00000024326
zonotrichia_albicollis ENSZALG00000017757
lonchura_striata_domestica ENSLSDG00000017740
crocodylus_porosus ENSCPRG00005014685
chrysemys_picta_bellii ENSCPBG00000016656
gopherus_agassizii ENSGAGG00000020994
notechis_scutatus ENSNSUG00000005279
pogona_vitticeps ENSPVIG00000023442
salvator_merianae ENSSMRG00000009001
salvator_merianae ENSSMRG00000008999
cyprinodon_variegatus ENSCVAG00000018397
manacus_vitellinus ENSMVIG00005014536
