parus_major ENSPMJG00000009561
saimiri_boliviensis_boliviensis ENSSBOG00000031222
callithrix_jacchus ENSCJAG00000019920
aotus_nancymaae ENSANAG00000037837
pan_paniscus ENSPPAG00000041705
pan_troglodytes ENSPTRG00000029085
homo_sapiens ENSG00000167106
gorilla_gorilla ENSGGOG00000014692
pongo_abelii ENSPPYG00000019639
nomascus_leucogenys ENSNLEG00000017517
rhinopithecus_bieti ENSRBIG00000002286
rhinopithecus_roxellana ENSRROG00000036785
colobus_angolensis_palliatus ENSCANG00000043811
piliocolobus_tephrosceles ENSPTEG00000015350
theropithecus_gelada ENSTGEG00000021168
cercocebus_atys ENSCATG00000039459
papio_anubis ENSPANG00000024837
mandrillus_leucophaeus ENSMLEG00000043441
chlorocebus_sabaeus ENSCSAG00000013980
macaca_fascicularis ENSMFAG00000035552
macaca_nemestrina ENSMNEG00000036342
macaca_mulatta ENSMMUG00000014375
oryctolagus_cuniculus ENSOCUG00000024612
microcebus_murinus ENSMICG00000012755
prolemur_simus ENSPSMG00000008044
propithecus_coquereli ENSPCOG00000024116
otolemur_garnettii ENSOGAG00000027186
carlito_syrichta ENSTSYG00000026445
chinchilla_lanigera ENSCLAG00000009056
octodon_degus ENSODEG00000003648
cavia_porcellus ENSCPOG00000031772
cavia_aperea ENSCAPG00000014940
heterocephalus_glaber_female ENSHGLG00000018015
heterocephalus_glaber_male ENSHGLG00100018501
fukomys_damarensis ENSFDAG00000017724
urocitellus_parryii ENSUPAG00010014600
marmota_marmota_marmota ENSMMMG00000017094
spermophilus_dauricus ENSSDAG00000024063
ictidomys_tridecemlineatus ENSSTOG00000003009
dipodomys_ordii ENSDORG00000013337
castor_canadensis ENSCCNG00000027414
mus_musculus ENSMUSG00000039157
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024353
mus_spicilegus ENSMSIG00000010827
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023436
mus_pahari MGP_PahariEiJ_G0024893
rattus_norvegicus ENSRNOG00000050834
meriones_unguiculatus ENSMUGG00000012663
cricetulus_griseus_chok1gshd ENSCGRG00001015033
cricetulus_griseus_crigri-picr ENSCGRG00015006104
cricetulus_griseus_crigri ENSCGRG00000011406
microtus_ochrogaster ENSMOCG00000013369
peromyscus_maniculatus_bairdii ENSPEMG00000016204
nannospalax_galili ENSNGAG00000006517
jaculus_jaculus ENSJJAG00000015470
ochotona_princeps ENSOPRG00000016371
tupaia_belangeri ENSTBEG00000000144
erinaceus_europaeus ENSEEUG00000008214
ursus_americanus ENSUAMG00000016386
ovis_aries ENSOARG00000002832
ovis_aries ENSOARG00000011071
sus_scrofa ENSSSCG00000005631
echinops_telfairi ENSETEG00000015613
loxodonta_africana ENSLAFG00000012074
procavia_capensis ENSPCAG00000001676
equus_caballus ENSECAG00000007164
equus_asinus_asinus ENSEASG00005020409
choloepus_hoffmanni ENSCHOG00000008095
dasypus_novemcinctus ENSDNOG00000047322
ornithorhynchus_anatinus ENSOANG00000005394
xenopus_tropicalis ENSXETG00000023071
latimeria_chalumnae ENSLACG00000016372
scleropages_formosus ENSSFOG00015015276
paramormyrops_kingsleyae ENSPKIG00000021496
scleropages_formosus ENSSFOG00015008029
monopterus_albus ENSMALG00000014882
mastacembelus_armatus ENSMAMG00000022649
anabas_testudineus ENSATEG00000009622
seriola_dumerili ENSSDUG00000020536
seriola_lalandi_dorsalis ENSSLDG00000022396
amphiprion_percula ENSAPEG00000011401
amphiprion_ocellaris ENSAOCG00000011585
acanthochromis_polyacanthus ENSAPOG00000000590
stegastes_partitus ENSSPAG00000011518
gasterosteus_aculeatus ENSGACG00000018460
cyprinodon_variegatus ENSCVAG00000022494
fundulus_heteroclitus ENSFHEG00000004150
xiphophorus_maculatus ENSXMAG00000028388
xiphophorus_couchianus ENSXCOG00000001006
poecilia_latipinna ENSPLAG00000020194
poecilia_formosa ENSPFOG00000005838
poecilia_mexicana ENSPMEG00000020208
poecilia_reticulata ENSPREG00000007540
gambusia_affinis ENSGAFG00000008398
oryzias_melastigma ENSOMEG00000004807
oryzias_latipes_asm223469v1 ENSORLG00015013467
astatotilapia_calliptera ENSACLG00000006047
haplochromis_burtoni ENSHBUG00000000381
pundamilia_nyererei ENSPNYG00000003268
maylandia_zebra ENSMZEG00005000759
oreochromis_niloticus ENSONIG00000012588
neolamprologus_brichardi ENSNBRG00000004359
amphilophus_citrinellus ENSACIG00000011939
cynoglossus_semilaevis ENSCSEG00000018847
periophthalmus_magnuspinnatus ENSPMGG00000003351
scophthalmus_maximus ENSSMAG00000010278
labrus_bergylta ENSLBEG00000020139
mola_mola ENSMMOG00000003964
hippocampus_comes ENSHCOG00000014762
esox_lucius ENSELUG00000021521
pygocentrus_nattereri ENSPNAG00000013632
astyanax_mexicanus ENSAMXG00000015583
ictalurus_punctatus ENSIPUG00000011001
danio_rerio ENSDARG00000016866
pygocentrus_nattereri ENSPNAG00000007595
astyanax_mexicanus ENSAMXG00000012124
danio_rerio ENSDARG00000102566
takifugu_rubripes ENSTRUG00000004766
tetraodon_nigroviridis ENSTNIG00000016719
mola_mola ENSMMOG00000014631
cynoglossus_semilaevis ENSCSEG00000013982
periophthalmus_magnuspinnatus ENSPMGG00000004022
xiphophorus_maculatus ENSXMAG00000002891
xiphophorus_couchianus ENSXCOG00000010513
gambusia_affinis ENSGAFG00000006149
poecilia_formosa ENSPFOG00000013232
poecilia_latipinna ENSPLAG00000019812
poecilia_mexicana ENSPMEG00000015790
poecilia_reticulata ENSPREG00000003697
cyprinodon_variegatus ENSCVAG00000021746
fundulus_heteroclitus ENSFHEG00000012288
oryzias_latipes ENSORLG00000017754
oryzias_latipes ENSORLG00020000293
oryzias_latipes_asm223469v1 ENSORLG00015002617
oryzias_melastigma ENSOMEG00000023233
cynoglossus_semilaevis ENSCSEG00000010338
mastacembelus_armatus ENSMAMG00000017016
monopterus_albus ENSMALG00000006278
anabas_testudineus ENSATEG00000008850
seriola_dumerili ENSSDUG00000014179
seriola_lalandi_dorsalis ENSSLDG00000024859
labrus_bergylta ENSLBEG00000022403
maylandia_zebra ENSMZEG00005020220
astatotilapia_calliptera ENSACLG00000000773
pundamilia_nyererei ENSPNYG00000006862
haplochromis_burtoni ENSHBUG00000011044
oreochromis_niloticus ENSONIG00000013986
neolamprologus_brichardi ENSNBRG00000016255
amphilophus_citrinellus ENSACIG00000002985
amphiprion_percula ENSAPEG00000020095
amphiprion_ocellaris ENSAOCG00000006656
acanthochromis_polyacanthus ENSAPOG00000006003
stegastes_partitus ENSSPAG00000010391
scophthalmus_maximus ENSSMAG00000015602
gasterosteus_aculeatus ENSGACG00000014808
kryptolebias_marmoratus ENSKMAG00000004078
hippocampus_comes ENSHCOG00000008419
gadus_morhua ENSGMOG00000000711
esox_lucius ENSELUG00000001947
lepisosteus_oculatus ENSLOCG00000006144
petromyzon_marinus ENSPMAG00000003714
eptatretus_burgeri ENSEBUG00000004870
