latimeria_chalumnae ENSLACG00000001616
bos_mutus ENSBMUG00000001015
bison_bison ENSBBBG00000006321
capra_hircus ENSCHIG00000022385
ovis_aries ENSOARG00000017827
sus_scrofa ENSSSCG00000012978
ursus_americanus ENSUAMG00000020792
ailuropoda_melanoleuca ENSAMEG00000019238
mustela_putorius ENSMPUG00000011617
neovison_vison ENSNVIG00000015570
canis_lupus ENSCAFG00020015080
canis_lupus ENSCAFG00000025135
vulpes_vulpes ENSVVUG00000027075
felis_catus ENSFCAG00000026295
panthera_pardus ENSPPRG00000000658
equus_caballus ENSECAG00000035192
equus_asinus ENSEASG00005004309
myotis_lucifugus ENSMLUG00000023619
castor_canadensis ENSCCNG00000024674
dipodomys_ordii ENSDORG00000028410
mus_spicilegus ENSMSIG00000001503
mus_musculus ENSMUSG00000049562
mus_spretus MGP_SPRETEiJ_G0023473
mus_caroli MGP_CAROLIEiJ_G0022559
mus_pahari MGP_PahariEiJ_G0014056
rattus_norvegicus ENSRNOG00000026114
meriones_unguiculatus ENSMUGG00000001318
cricetulus_griseus ENSCGRG00001010726
cricetulus_griseus ENSCGRG00000004881
cricetulus_griseus ENSCGRG00015015777
mesocricetus_auratus ENSMAUG00000014962
microtus_ochrogaster ENSMOCG00000011642
peromyscus_maniculatus ENSPEMG00000018685
nannospalax_galili ENSNGAG00000020574
jaculus_jaculus ENSJJAG00000016272
chinchilla_lanigera ENSCLAG00000016777
octodon_degus ENSODEG00000017827
cavia_porcellus ENSCPOG00000011201
heterocephalus_glaber ENSHGLG00000014408
heterocephalus_glaber ENSHGLG00100018174
fukomys_damarensis ENSFDAG00000008669
urocitellus_parryii ENSUPAG00010009408
spermophilus_dauricus ENSSDAG00000013422
ictidomys_tridecemlineatus ENSSTOG00000025490
marmota_marmota ENSMMMG00000021100
oryctolagus_cuniculus ENSOCUG00000029210
prolemur_simus ENSPSMG00000022959
microcebus_murinus ENSMICG00000032450
propithecus_coquereli ENSPCOG00000018818
otolemur_garnettii ENSOGAG00000027376
homo_sapiens ENSG00000254470
pan_troglodytes ENSPTRG00000042895
gorilla_gorilla ENSGGOG00000038885
pongo_abelii ENSPPYG00000029664
nomascus_leucogenys ENSNLEG00000031058
papio_anubis ENSPANG00000005284
theropithecus_gelada ENSTGEG00000008042
cercocebus_atys ENSCATG00000038336
mandrillus_leucophaeus ENSMLEG00000038856
macaca_fascicularis ENSMFAG00000031665
macaca_nemestrina ENSMNEG00000003347
macaca_mulatta ENSMMUG00000038363
chlorocebus_sabaeus ENSCSAG00000007994
piliocolobus_tephrosceles ENSPTEG00000025893
colobus_angolensis ENSCANG00000041046
rhinopithecus_bieti ENSRBIG00000029910
rhinopithecus_roxellana ENSRROG00000040382
cebus_capucinus ENSCCAG00000016243
saimiri_boliviensis ENSSBOG00000033418
callithrix_jacchus ENSCJAG00000045485
aotus_nancymaae ENSANAG00000030089
loxodonta_africana ENSLAFG00000027591
dasypus_novemcinctus ENSDNOG00000049510
eptatretus_burgeri ENSEBUG00000016290
