paramormyrops_kingsleyae ENSPKIG00000012556
echinops_telfairi ENSETEG00000007218
pan_troglodytes ENSPTRG00000019929
pan_paniscus ENSPPAG00000027350
homo_sapiens ENSG00000106018
gorilla_gorilla ENSGGOG00000007385
pongo_abelii ENSPPYG00000018236
nomascus_leucogenys ENSNLEG00000001865
cercocebus_atys ENSCATG00000044609
mandrillus_leucophaeus ENSMLEG00000028975
papio_anubis ENSPANG00000008527
theropithecus_gelada ENSTGEG00000008407
chlorocebus_sabaeus ENSCSAG00000006393
macaca_mulatta ENSMMUG00000009611
macaca_fascicularis ENSMFAG00000040359
macaca_nemestrina ENSMNEG00000036368
rhinopithecus_bieti ENSRBIG00000042756
rhinopithecus_roxellana ENSRROG00000031079
colobus_angolensis_palliatus ENSCANG00000033039
piliocolobus_tephrosceles ENSPTEG00000007218
cebus_capucinus ENSCCAG00000022804
saimiri_boliviensis_boliviensis ENSSBOG00000008700
callithrix_jacchus ENSCJAG00000014084
aotus_nancymaae ENSANAG00000024103
carlito_syrichta ENSTSYG00000031497
microcebus_murinus ENSMICG00000029297
prolemur_simus ENSPSMG00000022090
propithecus_coquereli ENSPCOG00000025337
otolemur_garnettii ENSOGAG00000008327
tupaia_belangeri ENSTBEG00000012340
ochotona_princeps ENSOPRG00000003027
oryctolagus_cuniculus ENSOCUG00000003473
heterocephalus_glaber_female ENSHGLG00000019103
heterocephalus_glaber_male ENSHGLG00100000203
fukomys_damarensis ENSFDAG00000006078
chinchilla_lanigera ENSCLAG00000000648
cavia_porcellus ENSCPOG00000006143
cavia_aperea ENSCAPG00000006939
octodon_degus ENSODEG00000009696
ictidomys_tridecemlineatus ENSSTOG00000032507
spermophilus_dauricus ENSSDAG00000002202
ictidomys_tridecemlineatus ENSSTOG00000033891
spermophilus_dauricus ENSSDAG00000016503
urocitellus_parryii ENSUPAG00010010600
marmota_marmota_marmota ENSMMMG00000024407
mus_spicilegus ENSMSIG00000031727
mus_musculus ENSMUSG00000011171
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019029
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018177
mus_pahari MGP_PahariEiJ_G0029937
rattus_norvegicus ENSRNOG00000004317
meriones_unguiculatus ENSMUGG00000015270
cricetulus_griseus_chok1gshd ENSCGRG00001013635
cricetulus_griseus_crigri ENSCGRG00000000766
cricetulus_griseus_crigri-picr ENSCGRG00015005944
mesocricetus_auratus ENSMAUG00000006692
microtus_ochrogaster ENSMOCG00000018122
peromyscus_maniculatus_bairdii ENSPEMG00000023142
nannospalax_galili ENSNGAG00000011746
jaculus_jaculus ENSJJAG00000016471
castor_canadensis ENSCCNG00000000283
castor_canadensis ENSCCNG00000010686
capra_hircus ENSCHIG00000024861
ovis_aries ENSOARG00000010363
bos_taurus ENSBTAG00000037649
bos_mutus ENSBMUG00000020145
bison_bison_bison ENSBBBG00000003156
sus_scrofa ENSSSCG00000016403
tursiops_truncatus ENSTTRG00000004845
myotis_lucifugus ENSMLUG00000030598
pteropus_vampyrus ENSPVAG00000014138
equus_asinus_asinus ENSEASG00005001144
equus_caballus ENSECAG00000007939
ursus_maritimus ENSUMAG00000013542
ursus_americanus ENSUAMG00000025618
ailuropoda_melanoleuca ENSAMEG00000008448
neovison_vison ENSNVIG00000022756
mustela_putorius_furo ENSMPUG00000009951
canis_lupus_familiaris ENSCAFG00000005255
canis_lupus_dingo ENSCAFG00020004516
vulpes_vulpes ENSVVUG00000001261
panthera_pardus ENSPPRG00000008355
panthera_tigris_altaica ENSPTIG00000013342
felis_catus ENSFCAG00000009039
ornithorhynchus_anatinus ENSOANG00000006114
cyanistes_caeruleus ENSCCEG00000000054
parus_major ENSPMJG00000005470
lepidothrix_coronata ENSLCOG00000015267
junco_hyemalis ENSJHYG00000006325
zonotrichia_albicollis ENSZALG00000000533
ficedula_albicollis ENSFALG00000006945
taeniopygia_guttata ENSTGUG00000000754
lonchura_striata_domestica ENSLSDG00000011550
serinus_canaria ENSSCAG00000008257
manacus_vitellinus ENSMVIG00005010130
taeniopygia_guttata ENSTGUG00000013640
melopsittacus_undulatus ENSMUNG00000006997
anser_brachyrhynchus ENSABRG00000016726
anas_platyrhynchos_platyrhynchos ENSAPLG00000015252
gallus_gallus ENSGALG00000006575
coturnix_japonica ENSCJPG00005003239
meleagris_gallopavo ENSMGAG00000005280
numida_meleagris ENSNMEG00000007975
calidris_pygmaea ENSCPGG00000005364
calidris_pugnax ENSCPUG00000019220
apteryx_owenii ENSAOWG00000006504
apteryx_haastii ENSAHAG00000013557
apteryx_rowi ENSARWG00000016646
dromaius_novaehollandiae ENSDNVG00000008352
nothoprocta_perdicaria ENSNPEG00000013000
crocodylus_porosus ENSCPRG00005006251
chelonoidis_abingdonii ENSCABG00000020263
gopherus_agassizii ENSGAGG00000023196
chrysemys_picta_bellii ENSCPBG00000017106
pelodiscus_sinensis ENSPSIG00000008280
pogona_vitticeps ENSPVIG00000003136
anolis_carolinensis ENSACAG00000002292
notechis_scutatus ENSNSUG00000019876
salvator_merianae ENSSMRG00000014326
sphenodon_punctatus ENSSPUG00000010668
xenopus_tropicalis ENSXETG00000030788
