caenorhabditis_elegans_strain_n2 WBGene00021074
prolemur_simus ENSPSMG00000017794
otolemur_garnettii ENSOGAG00000009885
castor_canadensis ENSCCNG00000027805
dipodomys_ordii ENSDORG00000000845
urocitellus_parryii ENSUPAG00010005955
spermophilus_dauricus ENSSDAG00000008393
ictidomys_tridecemlineatus ENSSTOG00000006174
marmota_marmota_marmota ENSMMMG00000013986
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017704
mus_musculus ENSMUSG00000020692
mus_spicilegus ENSMSIG00000005791
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016860
mus_pahari MGP_PahariEiJ_G0017997
rattus_norvegicus ENSRNOG00000008287
meriones_unguiculatus ENSMUGG00000009707
peromyscus_maniculatus_bairdii ENSPEMG00000023993
microtus_ochrogaster ENSMOCG00000005383
cricetulus_griseus_chok1gshd ENSCGRG00001009877
cricetulus_griseus_crigri ENSCGRG00000007369
cricetulus_griseus_crigri-picr ENSCGRG00015012389
mesocricetus_auratus ENSMAUG00000016623
nannospalax_galili ENSNGAG00000012348
jaculus_jaculus ENSJJAG00000008356
octodon_degus ENSODEG00000015154
chinchilla_lanigera ENSCLAG00000008143
cavia_porcellus ENSCPOG00000013116
cavia_aperea ENSCAPG00000013535
heterocephalus_glaber_female ENSHGLG00000002006
heterocephalus_glaber_male ENSHGLG00100016893
fukomys_damarensis ENSFDAG00000009631
oryctolagus_cuniculus ENSOCUG00000014310
ochotona_princeps ENSOPRG00000011799
tupaia_belangeri ENSTBEG00000010920
loxodonta_africana ENSLAFG00000018338
procavia_capensis ENSPCAG00000007210
echinops_telfairi ENSETEG00000000139
dasypus_novemcinctus ENSDNOG00000032603
latimeria_chalumnae ENSLACG00000004560
xenopus_tropicalis ENSXETG00000013488
astyanax_mexicanus ENSAMXG00000032339
pygocentrus_nattereri ENSPNAG00000009361
ictalurus_punctatus ENSIPUG00000005256
danio_rerio ENSDARG00000057105
xiphophorus_couchianus ENSXCOG00000017921
xiphophorus_maculatus ENSXMAG00000010660
gambusia_affinis ENSGAFG00000000294
poecilia_formosa ENSPFOG00000018151
poecilia_mexicana ENSPMEG00000003102
poecilia_latipinna ENSPLAG00000000387
poecilia_reticulata ENSPREG00000015258
fundulus_heteroclitus ENSFHEG00000017857
cyprinodon_variegatus ENSCVAG00000005825
kryptolebias_marmoratus ENSKMAG00000000573
oryzias_latipes ENSORLG00020010228
oryzias_latipes ENSORLG00000005086
oryzias_latipes_asm223469v1 ENSORLG00015015875
oryzias_melastigma ENSOMEG00000016717
labrus_bergylta ENSLBEG00000016262
amphiprion_ocellaris ENSAOCG00000023794
amphiprion_percula ENSAPEG00000023109
acanthochromis_polyacanthus ENSAPOG00000006582
stegastes_partitus ENSSPAG00000013653
maylandia_zebra ENSMZEG00005019212
astatotilapia_calliptera ENSACLG00000022275
pundamilia_nyererei ENSPNYG00000020318
haplochromis_burtoni ENSHBUG00000015064
neolamprologus_brichardi ENSNBRG00000008854
oreochromis_niloticus ENSONIG00000004823
amphilophus_citrinellus ENSACIG00000013523
monopterus_albus ENSMALG00000008167
mastacembelus_armatus ENSMAMG00000019505
anabas_testudineus ENSATEG00000021759
scophthalmus_maximus ENSSMAG00000009306
cynoglossus_semilaevis ENSCSEG00000009709
seriola_dumerili ENSSDUG00000003395
seriola_lalandi_dorsalis ENSSLDG00000016394
takifugu_rubripes ENSTRUG00000001487
takifugu_rubripes ENSTRUG00000021355
tetraodon_nigroviridis ENSTNIG00000009971
mola_mola ENSMMOG00000019510
gasterosteus_aculeatus ENSGACG00000020609
periophthalmus_magnuspinnatus ENSPMGG00000007553
hippocampus_comes ENSHCOG00000007051
gadus_morhua ENSGMOG00000000783
esox_lucius ENSELUG00000017533
paramormyrops_kingsleyae ENSPKIG00000000011
scleropages_formosus ENSSFOG00015004076
lepisosteus_oculatus ENSLOCG00000000833
eptatretus_burgeri ENSEBUG00000015652
eptatretus_burgeri ENSEBUG00000013277
ciona_savignyi ENSCSAVG00000010915
ciona_intestinalis ENSCING00000007568
piliocolobus_tephrosceles ENSPTEG00000019334
piliocolobus_tephrosceles ENSPTEG00000012605
saccharomyces_cerevisiae YCR072C
