anas_platyrhynchos_platyrhynchos ENSAPLG00000017483
astatotilapia_calliptera ENSACLG00000008116
maylandia_zebra ENSMZEG00005007901
oreochromis_niloticus ENSONIG00000001950
neolamprologus_brichardi ENSNBRG00000014251
amphilophus_citrinellus ENSACIG00000008962
xiphophorus_maculatus ENSXMAG00000000571
xiphophorus_couchianus ENSXCOG00000006055
gambusia_affinis ENSGAFG00000007209
poecilia_formosa ENSPFOG00000019295
poecilia_latipinna ENSPLAG00000015181
poecilia_mexicana ENSPMEG00000014935
poecilia_reticulata ENSPREG00000001190
cyprinodon_variegatus ENSCVAG00000002342
fundulus_heteroclitus ENSFHEG00000003172
kryptolebias_marmoratus ENSKMAG00000010135
oryzias_latipes ENSORLG00020021316
oryzias_latipes ENSORLG00000009861
oryzias_latipes_asm223469v1 ENSORLG00015004078
oryzias_melastigma ENSOMEG00000006541
labrus_bergylta ENSLBEG00000007485
mola_mola ENSMMOG00000008188
seriola_lalandi_dorsalis ENSSLDG00000017402
seriola_dumerili ENSSDUG00000014823
scophthalmus_maximus ENSSMAG00000018687
hippocampus_comes ENSHCOG00000007956
periophthalmus_magnuspinnatus ENSPMGG00000019260
gadus_morhua ENSGMOG00000002487
esox_lucius ENSELUG00000012266
astyanax_mexicanus ENSAMXG00000006718
pygocentrus_nattereri ENSPNAG00000017792
ictalurus_punctatus ENSIPUG00000021467
danio_rerio ENSDARG00000100876
scleropages_formosus ENSSFOG00015022081
paramormyrops_kingsleyae ENSPKIG00000007481
lepisosteus_oculatus ENSLOCG00000004892
eptatretus_burgeri ENSEBUG00000008109
