calidris_pygmaea ENSCPGG00000012593
fukomys_damarensis ENSFDAG00000015314
chinchilla_lanigera ENSCLAG00000014020
octodon_degus ENSODEG00000008827
cavia_porcellus ENSCPOG00000006144
cavia_aperea ENSCAPG00000001777
urocitellus_parryii ENSUPAG00010023218
ictidomys_tridecemlineatus ENSSTOG00000013815
spermophilus_dauricus ENSSDAG00000023173
marmota_marmota_marmota ENSMMMG00000002252
oryctolagus_cuniculus ENSOCUG00000007903
ochotona_princeps ENSOPRG00000004664
tupaia_belangeri ENSTBEG00000013295
pan_paniscus ENSPPAG00000033959
pan_troglodytes ENSPTRG00000002944
homo_sapiens ENSG00000119913
gorilla_gorilla ENSGGOG00000009163
pongo_abelii ENSPPYG00000002656
nomascus_leucogenys ENSNLEG00000015701
rhinopithecus_bieti ENSRBIG00000043297
rhinopithecus_roxellana ENSRROG00000042168
colobus_angolensis_palliatus ENSCANG00000000621
macaca_nemestrina ENSMNEG00000025162
macaca_fascicularis ENSMFAG00000036424
macaca_mulatta ENSMMUG00000003548
cercocebus_atys ENSCATG00000039438
mandrillus_leucophaeus ENSMLEG00000035432
papio_anubis ENSPANG00000020793
chlorocebus_sabaeus ENSCSAG00000005141
theropithecus_gelada ENSTGEG00000023879
piliocolobus_tephrosceles ENSPTEG00000029395
cebus_capucinus ENSCCAG00000018317
saimiri_boliviensis_boliviensis ENSSBOG00000027856
callithrix_jacchus ENSCJAG00000018940
aotus_nancymaae ENSANAG00000036218
carlito_syrichta ENSTSYG00000009819
microcebus_murinus ENSMICG00000043013
prolemur_simus ENSPSMG00000017301
propithecus_coquereli ENSPCOG00000009393
otolemur_garnettii ENSOGAG00000005295
loxodonta_africana ENSLAFG00000003689
procavia_capensis ENSPCAG00000014560
echinops_telfairi ENSETEG00000004922
dasypus_novemcinctus ENSDNOG00000016324
choloepus_hoffmanni ENSCHOG00000013245
ornithorhynchus_anatinus ENSOANG00000001589
xenopus_tropicalis ENSXETG00000013927
xenopus_tropicalis ENSXETG00000027055
xiphophorus_maculatus ENSXMAG00000017722
gambusia_affinis ENSGAFG00000012184
poecilia_latipinna ENSPLAG00000011085
poecilia_mexicana ENSPMEG00000015736
poecilia_formosa ENSPFOG00000017015
poecilia_reticulata ENSPREG00000011263
cyprinodon_variegatus ENSCVAG00000007391
fundulus_heteroclitus ENSFHEG00000011506
kryptolebias_marmoratus ENSKMAG00000006386
oryzias_latipes ENSORLG00020001481
oryzias_latipes ENSORLG00000011688
oryzias_latipes_asm223469v1 ENSORLG00015001187
oryzias_melastigma ENSOMEG00000005126
takifugu_rubripes ENSTRUG00000008422
tetraodon_nigroviridis ENSTNIG00000014417
cynoglossus_semilaevis ENSCSEG00000010982
periophthalmus_magnuspinnatus ENSPMGG00000014636
monopterus_albus ENSMALG00000009330
labrus_bergylta ENSLBEG00000000010
gasterosteus_aculeatus ENSGACG00000003567
mola_mola ENSMMOG00000020956
anabas_testudineus ENSATEG00000006902
mastacembelus_armatus ENSMAMG00000005276
maylandia_zebra ENSMZEG00005007107
haplochromis_burtoni ENSHBUG00000006171
astatotilapia_calliptera ENSACLG00000025428
neolamprologus_brichardi ENSNBRG00000022906
pundamilia_nyererei ENSPNYG00000001978
oreochromis_niloticus ENSONIG00000018289
amphilophus_citrinellus ENSACIG00000024407
amphiprion_percula ENSAPEG00000006715
amphiprion_ocellaris ENSAOCG00000004010
acanthochromis_polyacanthus ENSAPOG00000014307
stegastes_partitus ENSSPAG00000003901
seriola_dumerili ENSSDUG00000011824
seriola_lalandi_dorsalis ENSSLDG00000006278
scophthalmus_maximus ENSSMAG00000007073
hippocampus_comes ENSHCOG00000011611
gadus_morhua ENSGMOG00000018644
esox_lucius ENSELUG00000005474
pygocentrus_nattereri ENSPNAG00000028355
astyanax_mexicanus ENSAMXG00000013611
ictalurus_punctatus ENSIPUG00000016573
danio_rerio ENSDARG00000045268
paramormyrops_kingsleyae ENSPKIG00000001093
scleropages_formosus ENSSFOG00015021623
lepisosteus_oculatus ENSLOCG00000012269
